timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
23814099,4.9918942,3.325781,1,0,1,0,1,0,0
23824103,4.929053,3.3322265,1,0,1,0,1,0,0
24314232,4.904883,3.3290038,1,0,1,0,1,0,0
24814140,4.9822264,3.3290038,1,0,1,0,1,0,0
25314076,4.990283,3.3273926,1,0,1,0,1,0,0
25814753,4.911328,3.3290038,1,0,1,0,1,0,0
26314073,4.9967284,3.3306153,1,0,1,0,1,0,0
26814083,4.988672,3.3273926,1,0,1,0,1,0,0
27314125,5.014453,3.3306153,1,0,1,0,1,0,0
27814078,4.988672,3.325781,1,0,1,0,1,0,0
28314076,5.0112305,3.3290038,1,0,1,0,1,0,0
28814074,4.995117,3.3290038,1,0,1,0,1,0,0
29314076,4.993506,3.3290038,1,0,1,0,1,0,0
29814109,4.9338865,3.3306153,1,0,1,0,1,0,0
30315078,4.990283,3.3290038,1,0,1,0,1,0,0
30814132,5.014453,3.3306153,1,0,1,0,1,0,0
31314183,4.9097166,3.3290038,1,0,1,0,1,0,0
31814075,4.9918942,3.3290038,1,0,1,0,1,0,0
32314123,5.017676,3.3290038,1,0,1,0,1,0,0
32814074,4.9193845,3.3290038,1,0,1,0,1,0,0
33314075,4.990283,3.3290038,1,0,1,0,1,0,0
33814121,4.9983397,3.3306153,1,0,1,0,1,0,0
34314233,4.866211,3.3273926,1,0,1,0,1,0,0
34814073,5.0321774,3.3273926,1,0,1,0,1,0,0
