timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
126155077,5.004785,3.3290038,1,0,1,0,1,0,0
126165080,5.0015626,3.3290038,1,0,1,0,1,0,0
126665103,4.993506,3.3290038,1,0,1,0,1,0,0
127165110,4.995117,3.3273926,1,0,1,0,1,0,0
127665082,4.9967284,3.3338377,1,0,1,0,1,0,0
128165810,4.995117,3.3290038,1,0,1,0,1,0,0
128655164,4.990283,3.325781,1,0,1,0,1,0,0
129155097,5.0128417,3.3241699,1,0,1,0,1,0,0
129655077,4.9918942,3.3306153,1,0,1,0,1,0,0
130165081,4.9226074,3.325781,1,0,1,0,1,0,0
130665133,4.995117,3.3290038,1,0,1,0,1,0,0
131165075,4.995117,3.3290038,1,0,1,0,1,0,0
131655075,4.95,3.3290038,1,0,1,0,1,0,0
132155095,4.9193845,3.3290038,1,0,1,0,1,0,0
132655077,4.993506,3.3290038,1,0,1,0,1,0,0
133155106,4.9193845,3.325781,1,0,1,0,1,0,0
133665078,4.9967284,3.325781,1,0,1,0,1,0,0
134165176,4.995117,3.3290038,1,0,1,0,1,0,0
134665375,4.9177732,3.3322265,1,0,1,0,1,0,0
135165223,4.990283,3.3290038,1,0,1,0,1,0,0
135665133,4.993506,3.3306153,1,0,1,0,1,0,0
136155133,4.9097166,3.3273926,1,0,1,0,1,0,0
136665495,4.995117,3.3290038,1,0,1,0,1,0,0
137165074,4.995117,3.3290038,1,0,1,0,1,0,0
137665074,4.995117,3.3290038,1,0,1,0,1,0,0
138165081,4.9918942,3.3290038,1,0,1,0,1,0,0
138665117,4.995117,3.3290038,1,0,1,0,1,0,0
139155107,4.914551,3.3273926,1,0,1,0,1,0,0
139655076,4.9983397,3.3306153,1,0,1,0,1,0,0
140155228,4.9870605,3.3290038,1,0,1,0,1,0,0
140665494,5.003174,3.3306153,1,0,1,0,1,0,0
141165644,4.995117,3.3290038,1,0,1,0,1,0,0
141665087,4.995117,3.3290038,1,0,1,0,1,0,0
142165077,5.017676,3.3306153,1,0,1,0,1,0,0
142655077,4.9967284,3.3290038,1,0,1,0,1,0,0
143155139,5.0208983,3.3322265,1,0,1,0,1,0,0
143655074,4.995117,3.3290038,1,0,1,0,1,0,0
144165081,4.941943,3.3306153,1,0,1,0,1,0,0
144665142,4.9532228,3.3290038,1,0,1,0,1,0,0
