timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
58936169,5.019287,3.3290038,1,0,1,0,1,0,0
58946126,5.0354004,3.3306153,1,0,1,0,1,0,0
59436140,5.003174,3.325781,1,0,1,0,1,0,0
59936075,5.043457,3.3306153,1,0,1,0,1,0,0
60436076,5.040234,3.3290038,1,0,1,0,1,0,0
60936131,4.940332,3.3290038,1,0,1,0,1,0,0
61436134,5.0112305,3.3338377,1,0,1,0,1,0,0
61936075,5.019287,3.3290038,1,0,1,0,1,0,0
62436157,5.0208983,3.3306153,1,0,1,0,1,0,0
62936740,4.9677243,3.3306153,1,0,1,0,1,0,0
63436108,5.014453,3.3290038,1,0,1,0,1,0,0
63936129,4.940332,3.3290038,1,0,1,0,1,0,0
64436078,5.040234,3.3306153,1,0,1,0,1,0,0
64936101,5.0128417,3.3290038,1,0,1,0,1,0,0
65436074,4.9677243,3.3322265,1,0,1,0,1,0,0
65936076,5.0112305,3.3322265,1,0,1,0,1,0,0
66436081,5.0370116,3.3322265,1,0,1,0,1,0,0
66936109,4.9677243,3.3273926,1,0,1,0,1,0,0
67436079,5.0450683,3.3322265,1,0,1,0,1,0,0
67936138,5.016064,3.3306153,1,0,1,0,1,0,0
68436074,5.019287,3.3306153,1,0,1,0,1,0,0
68936076,5.016064,3.3290038,1,0,1,0,1,0,0
69436087,4.964502,3.3290038,1,0,1,0,1,0,0
69936105,5.009619,3.3290038,1,0,1,0,1,0,0
