timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
16665941,4.8710446,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
16675943,4.862988,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
17166106,4.729248,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
17665935,4.8484864,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
18166092,4.8952146,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
18665935,4.779199,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
19166953,4.8694334,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
19666346,4.993506,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
20166153,4.729248,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
20665938,4.9354978,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
21166130,4.930664,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
21665989,4.7453613,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
22166157,4.875879,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
22665942,4.9387207,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
