timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
43305080,5.0225096,3.3306153,1,0,1,0,1,0,0
43315083,4.966113,3.3290038,1,0,1,0,1,0,0
43815546,5.038623,3.3322265,1,0,1,0,1,0,0
44315076,5.004785,3.3306153,1,0,1,0,1,0,0
44805076,5.0112305,3.3322265,1,0,1,0,1,0,0
45305193,5.009619,3.3290038,1,0,1,0,1,0,0
45805074,5.004785,3.3290038,1,0,1,0,1,0,0
46315081,4.9596677,3.3306153,1,0,1,0,1,0,0
46815106,5.040234,3.3290038,1,0,1,0,1,0,0
47315071,5.0080075,3.3306153,1,0,1,0,1,0,0
47805078,4.95,3.3322265,1,0,1,0,1,0,0
48305107,5.040234,3.3290038,1,0,1,0,1,0,0
48805077,5.014453,3.3306153,1,0,1,0,1,0,0
49305165,4.956445,3.3322265,1,0,1,0,1,0,0
49815266,5.041846,3.3306153,1,0,1,0,1,0,0
