timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
467106231,5.017676,3.3290038,1,0,1,0,1,0,0
467116218,5.0208983,3.3322265,1,0,1,0,1,0,0
467606111,5.043457,3.3338377,1,0,1,0,1,0,0
468116244,4.9371095,3.3290038,1,0,1,0,1,0,0
468606882,5.016064,3.3306153,1,0,1,0,1,0,0
469106076,5.017676,3.3306153,1,0,1,0,1,0,0
469606134,4.940332,3.3338377,1,0,1,0,1,0,0
470106081,5.019287,3.3290038,1,0,1,0,1,0,0
470606536,5.0321774,3.3322265,1,0,1,0,1,0,0
471106132,5.0466795,3.3290038,1,0,1,0,1,0,0
471606075,5.014453,3.3306153,1,0,1,0,1,0,0
472106076,5.014453,3.3306153,1,0,1,0,1,0,0
472606076,5.0225096,3.3273926,1,0,1,0,1,0,0
473106075,5.017676,3.3322265,1,0,1,0,1,0,0
473606075,5.0128417,3.3322265,1,0,1,0,1,0,0
474106116,4.975781,3.3306153,1,0,1,0,1,0,0
474606202,5.014453,3.3306153,1,0,1,0,1,0,0
475106105,5.040234,3.3290038,1,0,1,0,1,0,0
475606074,5.0128417,3.3322265,1,0,1,0,1,0,0
476106244,5.014453,3.3338377,1,0,1,0,1,0,0
476606172,5.0128417,3.3290038,1,0,1,0,1,0,0
477106950,5.0208983,3.3306153,1,0,1,0,1,0,0
477606077,4.995117,3.3306153,1,0,1,0,1,0,0
478106078,5.004785,3.3322265,1,0,1,0,1,0,0
