timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
78775078,4.941943,3.3322265,1,0,1,0,1,0,0
78785087,5.0112305,3.3306153,1,0,1,0,1,0,0
79275102,4.988672,3.3290038,1,0,1,0,1,0,0
79775141,4.9967284,3.3290038,1,0,1,0,1,0,0
80275105,5.017676,3.3306153,1,0,1,0,1,0,0
80775079,5.016064,3.3273926,1,0,1,0,1,0,0
81275181,4.993506,3.3306153,1,0,1,0,1,0,0
81775076,4.927441,3.3290038,1,0,1,0,1,0,0
82275255,4.9918942,3.3306153,1,0,1,0,1,0,0
82775084,5.016064,3.3273926,1,0,1,0,1,0,0
83275166,4.956445,3.3290038,1,0,1,0,1,0,0
83775080,4.988672,3.3306153,1,0,1,0,1,0,0
84275192,5.014453,3.3290038,1,0,1,0,1,0,0
84775165,4.9081054,3.3290038,1,0,1,0,1,0,0
85275075,4.9918942,3.3290038,1,0,1,0,1,0,0
85775074,5.016064,3.3273926,1,0,1,0,1,0,0
86275107,4.9371095,3.3273926,1,0,1,0,1,0,0
86775077,4.995117,3.325781,1,0,1,0,1,0,0
87275282,4.988672,3.3290038,1,0,1,0,1,0,0
87775208,4.9918942,3.325781,1,0,1,0,1,0,0
88275079,5.019287,3.3306153,1,0,1,0,1,0,0
88775837,4.995117,3.3338377,1,0,1,0,1,0,0
89275083,4.9918942,3.3290038,1,0,1,0,1,0,0
89775076,4.990283,3.3290038,1,0,1,0,1,0,0
90275075,5.016064,3.3306153,1,0,1,0,1,0,0
90775077,4.9435544,3.3322265,1,0,1,0,1,0,0
91275075,4.995117,3.3290038,1,0,1,0,1,0,0
91775077,4.993506,3.3290038,1,0,1,0,1,0,0
92275106,4.9387207,3.3290038,1,0,1,0,1,0,0
92775077,4.9725585,3.3338377,1,0,1,0,1,0,0
93276056,5.028955,3.3290038,1,0,1,0,1,0,0
