timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
240357072,4.887158,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
240367236,4.882324,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
240856243,4.9129395,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
241356090,4.945166,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
241855938,4.887158,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
242355979,4.9435544,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
242855944,4.8839355,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
243355936,4.90166,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
243855935,4.787256,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
244355938,4.906494,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
244855944,4.8259277,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
245357400,4.940332,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
245856501,4.9918942,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
246356021,4.9532228,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
246855941,4.9322753,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
247355938,4.861377,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
247856144,4.727637,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
248355935,4.930664,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
248855938,4.9435544,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
249356111,4.7453613,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
249855985,4.7421384,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
250355963,4.87749,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
250856720,4.7083006,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
251356846,4.9483886,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
251856206,4.9580564,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
