timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
1591999076,5.014453,3.3370605,1,0,1,0,1,0,0
1592009094,4.9870605,3.3322265,1,0,1,0,1,0,0
1592499102,4.9822264,3.3322265,1,0,1,0,1,0,0
1592999072,4.9870605,3.3322265,1,0,1,0,1,0,0
1593499076,4.9838376,3.3322265,1,0,1,0,1,0,0
1593999075,4.988672,3.3306153,1,0,1,0,1,0,0
1594499072,4.9838376,3.3322265,1,0,1,0,1,0,0
1594999071,4.988672,3.3322265,1,0,1,0,1,0,0
1595499148,5.0257325,3.3306153,1,0,1,0,1,0,0
1595999071,4.9580564,3.3322265,1,0,1,0,1,0,0
