timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
598124112,5.028955,3.3290038,1,0,1,0,1,0,0
598134088,4.993506,3.3290038,1,0,1,0,1,0,0
598624081,4.930664,3.3273926,1,0,1,0,1,0,0
599125033,4.995117,3.325781,1,0,1,0,1,0,0
599624122,4.9967284,3.3306153,1,0,1,0,1,0,0
600124078,4.9467773,3.3306153,1,0,1,0,1,0,0
600624155,5.0015626,3.3290038,1,0,1,0,1,0,0
601124608,5.0015626,3.3306153,1,0,1,0,1,0,0
601624079,4.9226074,3.3306153,1,0,1,0,1,0,0
602124096,5.0015626,3.3290038,1,0,1,0,1,0,0
602624077,4.995117,3.3290038,1,0,1,0,1,0,0
603124201,4.940332,3.3273926,1,0,1,0,1,0,0
603624080,4.999951,3.3322265,1,0,1,0,1,0,0
604124078,5.024121,3.3290038,1,0,1,0,1,0,0
604624078,4.920996,3.3306153,1,0,1,0,1,0,0
605124209,4.9870605,3.3290038,1,0,1,0,1,0,0
605624078,4.9983397,3.3306153,1,0,1,0,1,0,0
606124271,4.9435544,3.3290038,1,0,1,0,1,0,0
606624127,4.9983397,3.3306153,1,0,1,0,1,0,0
607124089,5.004785,3.3306153,1,0,1,0,1,0,0
607624647,5.0208983,3.3290038,1,0,1,0,1,0,0
608124086,5.0225096,3.3290038,1,0,1,0,1,0,0
608624080,5.0257325,3.3306153,1,0,1,0,1,0,0
609124209,5.0063963,3.3273926,1,0,1,0,1,0,0
609624258,4.9967284,3.3306153,1,0,1,0,1,0,0
610124168,4.9967284,3.3290038,1,0,1,0,1,0,0
610624165,5.014453,3.3290038,1,0,1,0,1,0,0
611124140,4.9918942,3.3290038,1,0,1,0,1,0,0
611624173,5.053125,3.3290038,1,0,1,0,1,0,0
612124131,4.92583,3.3273926,1,0,1,0,1,0,0
612624174,5.024121,3.3306153,1,0,1,0,1,0,0
613124142,5.024121,3.3290038,1,0,1,0,1,0,0
613624109,5.003174,3.3290038,1,0,1,0,1,0,0
614124662,4.92583,3.3290038,1,0,1,0,1,0,0
614624079,4.9967284,3.3290038,1,0,1,0,1,0,0
615124078,4.9983397,3.3306153,1,0,1,0,1,0,0
615624135,4.995117,3.3322265,1,0,1,0,1,0,0
616124465,4.999951,3.3306153,1,0,1,0,1,0,0
616624137,5.024121,3.3322265,1,0,1,0,1,0,0
617124078,4.9532228,3.3290038,1,0,1,0,1,0,0
617624077,5.062793,3.3306153,1,0,1,0,1,0,0
