timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
36145221,4.990283,3.325781,1,0,1,0,1,0,0
36155076,4.9081054,3.3290038,1,0,1,0,1,0,0
36646107,5.024121,3.3322265,1,0,1,0,1,0,0
37145077,4.975781,3.3290038,1,0,1,0,1,0,0
37645078,4.9918942,3.3306153,1,0,1,0,1,0,0
38145080,5.030566,3.3290038,1,0,1,0,1,0,0
38645080,4.9918942,3.3322265,1,0,1,0,1,0,0
39145076,4.993506,3.3290038,1,0,1,0,1,0,0
39645079,5.014453,3.3306153,1,0,1,0,1,0,0
40145074,4.993506,3.3290038,1,0,1,0,1,0,0
40645327,5.019287,3.3290038,1,0,1,0,1,0,0
41145074,4.9918942,3.3290038,1,0,1,0,1,0,0
41645111,4.9967284,3.325781,1,0,1,0,1,0,0
42145077,4.9129395,3.325781,1,0,1,0,1,0,0
42645243,4.990283,3.3290038,1,0,1,0,1,0,0
43145415,4.990283,3.3273926,1,0,1,0,1,0,0
43645090,4.995117,3.3290038,1,0,1,0,1,0,0
44145076,5.033789,3.3290038,1,0,1,0,1,0,0
44645279,5.0321774,3.3290038,1,0,1,0,1,0,0
