timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
652875153,4.832373,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
652885146,4.9435544,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
653384936,4.640625,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
653884950,4.8500977,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
654374979,4.861377,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
654874947,4.703467,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
655375012,4.8468747,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
655874935,4.8839355,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
656375399,4.592285,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
656884938,4.8887696,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
657384980,4.8468747,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
657884938,4.6712403,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
658374935,4.887158,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
658875155,4.8984375,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
659374938,4.674463,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
659874938,4.527832,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
660385576,4.85332,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
660884935,4.8839355,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
661375198,4.798535,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
661874958,4.8791013,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
662375116,4.6567383,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
662874935,4.867822,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
663374938,4.9677243,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
663884938,4.8887696,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
664384935,4.8742676,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
664884938,4.882324,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
665375261,4.5101075,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
665879583,4.8936033,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
666375939,4.8839355,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
666885338,4.8936033,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
667384939,4.8887696,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
667887290,4.8952146,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
668377020,4.738916,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
668877271,4.87749,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
669375061,4.7727537,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
669876012,4.8791013,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
670375412,4.5826173,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
670875020,4.880713,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
671384979,4.637402,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
671884935,4.9081054,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
672374938,4.880713,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
672875097,4.890381,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
673374938,4.882324,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
673875135,4.779199,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
674384935,4.650293,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
674884938,4.999951,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
675384988,4.8968263,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
675875587,4.8936033,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
676385208,4.8855467,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
676874998,4.8742676,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
677375134,4.882324,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
677874938,4.6712403,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
678385142,4.9338865,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
678884938,4.880713,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
679374951,4.8001466,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
679875051,4.916162,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
680374935,4.9097166,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
680884939,4.6954103,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
681384935,4.916162,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
681885090,4.9193845,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
682374938,4.92583,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
682875164,4.8549314,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
683374942,4.929053,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
