timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
557614989,4.8791013,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
558114960,4.9322753,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
558614938,4.6583495,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
559115494,4.716357,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
559614940,4.8645997,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
560114980,4.6599607,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
560614938,4.927441,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
561114936,4.814648,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
561615146,4.6873536,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
562114935,4.9242187,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
562614944,4.9532228,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
563114938,4.716357,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
563614938,4.927441,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
564115279,4.916162,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
564614941,4.929053,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
565114938,4.882324,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
565614935,4.92583,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
566114935,4.703467,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
566614995,4.927441,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
567114938,4.9242187,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
567615158,4.87749,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
568114942,4.929053,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
