timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
704914943,4.9338865,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
704924946,4.9354978,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
705414942,4.7953124,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
705914935,4.9322753,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
706414979,4.866211,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
706915173,4.940332,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
707414938,4.8484864,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
707914991,4.9387207,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
708414941,4.927441,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
708915170,4.929053,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
709414938,4.920996,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
709914956,4.755029,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
710415013,4.92583,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
710914979,4.7083006,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
711415099,4.927441,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
711915818,4.92583,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
712415282,4.705078,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
712914938,4.9242187,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
713415129,4.929053,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
713914938,4.5987306,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
714415141,4.85332,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
714914942,4.940332,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
715414966,4.7759767,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
