timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
582564084,4.9918942,3.3273926,1,0,1,0,1,0,0
582574081,4.9918942,3.3290038,1,0,1,0,1,0,0
583064084,4.9983397,3.3290038,1,0,1,0,1,0,0
583564153,5.0208983,3.3290038,1,0,1,0,1,0,0
584064104,5.003174,3.3290038,1,0,1,0,1,0,0
584564079,4.995117,3.3322265,1,0,1,0,1,0,0
585064194,4.92583,3.3306153,1,0,1,0,1,0,0
585564124,4.999951,3.3306153,1,0,1,0,1,0,0
586064952,4.993506,3.3290038,1,0,1,0,1,0,0
586564081,4.9967284,3.3290038,1,0,1,0,1,0,0
587064077,5.0257325,3.3306153,1,0,1,0,1,0,0
587564199,4.914551,3.3290038,1,0,1,0,1,0,0
588064424,5.0015626,3.3273926,1,0,1,0,1,0,0
588564079,5.024121,3.3322265,1,0,1,0,1,0,0
589064194,4.9467773,3.3290038,1,0,1,0,1,0,0
589564081,4.954834,3.3290038,1,0,1,0,1,0,0
590064263,4.9918942,3.3290038,1,0,1,0,1,0,0
590564111,4.9129395,3.3306153,1,0,1,0,1,0,0
591064080,4.9967284,3.3290038,1,0,1,0,1,0,0
591564202,5.017676,3.3290038,1,0,1,0,1,0,0
592064169,4.920996,3.3306153,1,0,1,0,1,0,0
592564933,5.0273438,3.3306153,1,0,1,0,1,0,0
593064084,4.9838376,3.3290038,1,0,1,0,1,0,0
593564083,4.954834,3.3306153,1,0,1,0,1,0,0
