timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
1635579075,4.9870605,3.3322265,1,0,1,0,1,0,0
1635589079,4.979004,3.3322265,1,0,1,0,1,0,0
1636079559,4.9129395,3.3322265,1,0,1,0,1,0,0
1636579071,4.9322753,3.3322265,1,0,1,0,1,0,0
1637079137,5.0080075,3.3322265,1,0,1,0,1,0,0
1637579071,4.9387207,3.3322265,1,0,1,0,1,0,0
1638079723,4.993506,3.3322265,1,0,1,0,1,0,0
1638579102,4.9854493,3.3306153,1,0,1,0,1,0,0
1639079113,4.920996,3.3322265,1,0,1,0,1,0,0
1639579172,5.0128417,3.3306153,1,0,1,0,1,0,0
1640079073,4.9822264,3.3338377,1,0,1,0,1,0,0
1640579075,4.927441,3.338672,1,0,1,0,1,0,0
1641079101,4.9854493,3.3338377,1,0,1,0,1,0,0
1641579081,4.9854493,3.3306153,1,0,1,0,1,0,0
1642079072,4.927441,3.3322265,1,0,1,0,1,0,0
1642579131,4.990283,3.3322265,1,0,1,0,1,0,0
1643079114,4.980615,3.3322265,1,0,1,0,1,0,0
1643579444,4.9338865,3.3322265,1,0,1,0,1,0,0
1644079078,4.9822264,3.3322265,1,0,1,0,1,0,0
1644579072,4.988672,3.3322265,1,0,1,0,1,0,0
1645079096,4.990283,3.3306153,1,0,1,0,1,0,0
1645579375,5.014453,3.3322265,1,0,1,0,1,0,0
1646079072,4.9870605,3.3306153,1,0,1,0,1,0,0
1646579072,4.945166,3.3338377,1,0,1,0,1,0,0
1647079132,4.9870605,3.3306153,1,0,1,0,1,0,0
1647579798,4.9838376,3.3306153,1,0,1,0,1,0,0
1648079112,4.92583,3.3273926,1,0,1,0,1,0,0
1648579070,4.988672,3.3322265,1,0,1,0,1,0,0
1649079144,4.9822264,3.3322265,1,0,1,0,1,0,0
1649579951,4.906494,3.3322265,1,0,1,0,1,0,0
1650079072,5.016064,3.3354492,1,0,1,0,1,0,0
1650579093,4.990283,3.3338377,1,0,1,0,1,0,0
1651079136,4.9918942,3.3306153,1,0,1,0,1,0,0
1651579071,4.990283,3.3306153,1,0,1,0,1,0,0
1652079072,4.9918942,3.3306153,1,0,1,0,1,0,0
1652579080,4.92583,3.3322265,1,0,1,0,1,0,0
1653079081,4.9854493,3.3322265,1,0,1,0,1,0,0
1653579071,4.9242187,3.3338377,1,0,1,0,1,0,0
1654079116,4.990283,3.3306153,1,0,1,0,1,0,0
1654579071,4.9918942,3.3322265,1,0,1,0,1,0,0
1655079484,5.0080075,3.3322265,1,0,1,0,1,0,0
1655579072,5.024121,3.3338377,1,0,1,0,1,0,0
1656079072,4.9838376,3.3322265,1,0,1,0,1,0,0
1656579077,4.9226074,3.3322265,1,0,1,0,1,0,0
1657079629,4.990283,3.3306153,1,0,1,0,1,0,0
1657579075,4.9387207,3.3306153,1,0,1,0,1,0,0
1658079075,4.966113,3.3322265,1,0,1,0,1,0,0
