timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
382544943,4.85332,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
383045019,4.8581543,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
383544985,4.9338865,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
384044938,4.861377,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
384544941,4.927441,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
385045136,4.8645997,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
385544938,4.90166,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
386045223,4.81626,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
386544935,4.887158,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
387044935,4.880713,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
387545167,4.880713,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
388044942,4.7711425,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
388545091,4.9193845,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
389044941,4.8742676,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
389544938,4.9628906,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
390044935,4.882324,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
390544935,4.8887696,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
391044938,4.8710446,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
391544938,4.676074,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
392045346,4.8968263,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
392544938,4.8984375,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
393045221,4.787256,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
393544942,4.8855467,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
394044939,4.8742676,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
394544964,4.674463,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
395044938,4.875879,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
395545102,4.8839355,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
396045224,4.882324,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
396544938,4.891992,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
397045006,4.890381,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
397545069,4.6196775,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
398044938,4.8855467,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
398544938,4.882324,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
399045155,4.6728516,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
399544939,4.887158,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
400044948,4.9725585,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
400544938,4.679297,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
401044935,4.8936033,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
401546356,4.8952146,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
402045688,4.8968263,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
402545128,4.890381,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
403044935,4.880713,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
403544945,4.838818,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
404044938,4.882324,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
404544938,4.890381,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
405044963,4.6776853,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
405544938,4.6937985,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
406045406,4.8968263,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
406545523,4.8500977,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
407045452,4.9467773,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
407544957,4.9338865,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
408044938,4.929053,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
408545022,4.930664,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
409045008,4.929053,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
409545166,4.9435544,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
410044942,4.945166,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
