timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
796205256,4.911328,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
796214548,4.688965,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
796704285,5.038623,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
797203939,4.906494,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
797703936,4.8839355,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
798203942,4.903271,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
798703939,4.764697,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
799204131,4.914551,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
799703943,4.7759767,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
800203936,4.9435544,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
800704547,4.8452635,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
801203980,4.9435544,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
801703937,4.8968263,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
802203939,4.9097166,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
802703990,4.911328,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
803203939,4.8839355,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
803704184,4.8984375,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
804203938,4.6454587,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
804703943,4.929053,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
805205185,4.9081054,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
805704108,4.9371095,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
806204164,4.9097166,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
