timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
88455633,5.014453,3.3306153,1,1,0,1,1,0,0
88955633,4.975781,3.3290038,1,1,0,1,1,0,0
89465642,4.954834,3.3290038,1,1,0,1,1,0,0
89965637,4.975781,3.3290038,1,1,0,1,1,0,0
90465639,5.0015626,3.3322265,1,1,0,1,1,0,0
90965642,4.814648,3.3306153,1,1,0,1,1,0,0
91465633,4.9773927,3.3290038,1,1,0,1,1,0,0
91965644,5.0063963,3.3322265,1,1,0,1,1,0,0
92465633,4.980615,3.3290038,1,1,0,1,1,0,0
92975640,4.9773927,3.3306153,1,1,0,1,1,0,0
93475671,4.9854493,3.3322265,1,1,0,1,1,0,0
93975633,4.979004,3.3306153,1,1,0,1,1,0,0
94475633,5.009619,3.3290038,1,1,0,1,1,0,0
94975667,4.9918942,3.3306153,1,1,0,1,1,0,0
95475637,5.0128417,3.3290038,1,1,0,1,1,0,0
95975633,4.9822264,3.3290038,1,1,0,1,1,0,0
96475633,4.9532228,3.3290038,1,1,0,1,1,0,0
96975633,4.9741697,3.3306153,1,1,0,1,1,0,0
97475633,4.9580564,3.3306153,1,1,0,1,1,0,0
97975667,4.999951,3.3322265,1,1,0,1,1,0,0
98475634,5.003174,3.3306153,1,1,0,1,1,0,0
98985633,5.0015626,3.3322265,1,1,0,1,1,0,0
99485648,4.838818,3.3306153,1,1,0,1,1,0,0
99985633,4.980615,3.3290038,1,1,0,1,1,0,0
100485633,4.990283,3.3306153,1,1,0,1,1,0,0
100985633,4.980615,3.3290038,1,1,0,1,1,0,0
101485633,5.016064,3.3322265,1,1,0,1,1,0,0
101985633,4.9773927,3.3306153,1,1,0,1,1,0,0
102485635,4.979004,3.3322265,1,1,0,1,1,0,0
102985633,5.0080075,3.3322265,1,1,0,1,1,0,0
103485633,5.004785,3.3322265,1,1,0,1,1,0,0
103985637,4.9918942,3.3306153,1,1,0,1,1,0,0
104485633,4.980615,3.3290038,1,1,0,1,1,0,0
104985635,5.0063963,3.3306153,1,1,0,1,1,0,0
105485639,4.9854493,3.3290038,1,1,0,1,1,0,0
105995633,5.003174,3.3290038,1,1,0,1,1,0,0
106495666,4.814648,3.3306153,1,1,0,1,1,0,0
106995633,5.0015626,3.3306153,1,1,0,1,1,0,0
107495633,4.980615,3.3306153,1,1,0,1,1,0,0
107995633,4.827539,3.3306153,1,1,0,1,1,0,0
108495633,4.980615,3.3306153,1,1,0,1,1,0,0
109005666,4.975781,3.3290038,1,1,0,1,1,0,0
109505633,5.003174,3.3306153,1,1,0,1,1,0,0
110005633,4.979004,3.3290038,1,1,0,1,1,0,0
110505640,4.9596677,3.3290038,1,1,0,1,1,0,0
111005633,4.82915,3.3306153,1,1,0,1,1,0,0
111505633,4.979004,3.3290038,1,1,0,1,1,0,0
112015634,4.979004,3.3306153,1,1,0,1,1,0,0
112515633,4.9838376,3.3306153,1,1,0,1,1,0,0
113015633,4.9677243,3.3290038,1,1,0,1,1,0,0
113515633,4.9773927,3.3306153,1,1,0,1,1,0,0
114015634,4.9628906,3.3290038,1,1,0,1,1,0,0
114515667,4.9822264,3.3306153,1,1,0,1,1,0,0
115015633,4.8339844,3.3322265,1,1,0,1,1,0,0
115525633,4.990283,3.3322265,1,1,0,1,1,0,0
116025639,4.9822264,3.3322265,1,1,0,1,1,0,0
116525635,4.838818,3.3322265,1,1,0,1,1,0,0
117025633,4.988672,3.3306153,1,1,0,1,1,0,0
117525633,4.9854493,3.3290038,1,1,0,1,1,0,0
118025635,4.8065915,3.3306153,1,1,0,1,1,0,0
118525633,5.0080075,3.3306153,1,1,0,1,1,0,0
119035671,4.990283,3.3322265,1,1,0,1,1,0,0
119535635,5.004785,3.3322265,1,1,0,1,1,0,0
120035633,4.9773927,3.3306153,1,1,0,1,1,0,0
120535633,5.0080075,3.3290038,1,1,0,1,1,0,0
121035633,5.0080075,3.3306153,1,1,0,1,1,0,0
121535633,4.9822264,3.3306153,1,1,0,1,1,0,0
122035633,4.979004,3.3290038,1,1,0,1,1,0,0
122535633,5.003174,3.3290038,1,1,0,1,1,0,0
123045633,4.9822264,3.3306153,1,1,0,1,1,0,0
123545633,4.9773927,3.3290038,1,1,0,1,1,0,0
124045633,4.979004,3.3306153,1,1,0,1,1,0,0
124545639,4.9822264,3.3306153,1,1,0,1,1,0,0
125045633,4.9822264,3.3322265,1,1,0,1,1,0,0
125545633,5.0112305,3.3306153,1,1,0,1,1,0,0
126045633,4.979004,3.3290038,1,1,0,1,1,0,0
126545633,4.9741697,3.3306153,1,1,0,1,1,0,0
127045633,4.9854493,3.3306153,1,1,0,1,1,0,0
127555633,4.988672,3.3322265,1,1,0,1,1,0,0
128055633,5.0080075,3.3290038,1,1,0,1,1,0,0
128555672,4.9773927,3.3306153,1,1,0,1,1,0,0
129055633,4.979004,3.3306153,1,1,0,1,1,0,0
129555674,4.9838376,3.3290038,1,1,0,1,1,0,0
130055633,4.9773927,3.3290038,1,1,0,1,1,0,0
130555633,4.988672,3.3306153,1,1,0,1,1,0,0
131055638,5.0015626,3.3306153,1,1,0,1,1,0,0
131555633,4.975781,3.3290038,1,1,0,1,1,0,0
132065633,5.016064,3.3306153,1,1,0,1,1,0,0
132565633,4.988672,3.3290038,1,1,0,1,1,0,0
133065633,4.9677243,3.3290038,1,1,0,1,1,0,0
133565633,4.8500977,3.3306153,1,1,0,1,1,0,0
134065634,4.964502,3.3306153,1,1,0,1,1,0,0
134565633,5.017676,3.3290038,1,1,0,1,1,0,0
135065633,4.988672,3.3306153,1,1,0,1,1,0,0
135565633,5.017676,3.3306153,1,1,0,1,1,0,0
136065633,5.0015626,3.3322265,1,1,0,1,1,0,0
136565633,4.8259277,3.3290038,1,1,0,1,1,0,0
137075633,4.979004,3.3322265,1,1,0,1,1,0,0
137575645,4.975781,3.3322265,1,1,0,1,1,0,0
138075633,4.9822264,3.3306153,1,1,0,1,1,0,0
138575633,4.979004,3.3290038,1,1,0,1,1,0,0
139075633,4.9983397,3.3290038,1,1,0,1,1,0,0
139575633,4.9918942,3.3290038,1,1,0,1,1,0,0
140075633,5.0112305,3.3306153,1,1,0,1,1,0,0
140575639,4.82915,3.3306153,1,1,0,1,1,0,0
141075633,4.993506,3.3322265,1,1,0,1,1,0,0
141585633,4.975781,3.3322265,1,1,0,1,1,0,0
142085633,4.9532228,3.3290038,1,1,0,1,1,0,0
142585633,4.9870605,3.3306153,1,1,0,1,1,0,0
143085635,4.980615,3.3306153,1,1,0,1,1,0,0
143585633,5.016064,3.3290038,1,1,0,1,1,0,0
144085633,4.9580564,3.3290038,1,1,0,1,1,0,0
144585633,4.9709473,3.3306153,1,1,0,1,1,0,0
145085644,4.9596677,3.3306153,1,1,0,1,1,0,0
145585633,5.0015626,3.3322265,1,1,0,1,1,0,0
146095633,4.9822264,3.3306153,1,1,0,1,1,0,0
146595633,5.017676,3.3290038,1,1,0,1,1,0,0
147095633,4.980615,3.3322265,1,1,0,1,1,0,0
147595633,4.969336,3.3306153,1,1,0,1,1,0,0
148095633,4.993506,3.3306153,1,1,0,1,1,0,0
148595633,4.969336,3.3290038,1,1,0,1,1,0,0
149105633,4.822705,3.3306153,1,1,0,1,1,0,0
149605633,4.990283,3.3290038,1,1,0,1,1,0,0
150105633,4.9822264,3.3322265,1,1,0,1,1,0,0
150605649,4.9918942,3.3306153,1,1,0,1,1,0,0
151105633,4.9870605,3.3290038,1,1,0,1,1,0,0
151605636,4.9838376,3.3290038,1,1,0,1,1,0,0
152105633,4.990283,3.3290038,1,1,0,1,1,0,0
152605636,4.9822264,3.3306153,1,1,0,1,1,0,0
153105633,4.9822264,3.3290038,1,1,0,1,1,0,0
153605633,4.9822264,3.3306153,1,1,0,1,1,0,0
