timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
629825215,4.880713,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
629835210,4.887158,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
630324939,4.861377,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
630824982,4.9387207,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
631324938,4.803369,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
631824938,4.8355956,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
632325403,4.9387207,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
632824935,4.8887696,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
633324966,4.904883,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
633824935,4.890381,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
634324935,4.6583495,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
634825105,4.8839355,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
635336658,4.6599607,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
635824938,4.832373,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
636324945,4.8452635,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
636835068,4.666406,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
637325268,4.8936033,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
637824935,4.8936033,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
638325148,4.9983397,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
638824936,4.750195,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
639324978,4.882324,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
639824970,4.8887696,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
640324938,4.882324,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
640825229,4.8936033,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
641324938,4.891992,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
641824976,4.81626,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
642326011,4.793701,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
642825234,4.927441,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
643325141,4.887158,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
643824938,4.7824216,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
644324939,4.999951,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
644824938,4.661572,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
645324938,4.890381,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
645824978,4.8791013,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
646324940,4.90166,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
646825420,4.940332,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
647324946,4.8694334,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
647824979,4.6937985,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
648324945,4.9097166,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
648824938,4.920996,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
649325148,4.7066894,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
649824935,4.8597655,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
650324938,4.813037,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
650824948,4.703467,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
651324945,4.945166,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
651825264,4.9387207,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
