timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
28652412,4.7356935,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
29162086,4.9677243,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
29661996,4.8549314,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
30161938,4.969336,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
30661938,4.8952146,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
31152187,4.890381,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
31651935,4.891992,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
32151935,4.8468747,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
32651996,4.817871,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
33161950,4.9532228,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
33661939,4.916162,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
34163870,4.945166,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
34651938,4.764697,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
35152083,4.954834,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
35651938,4.9532228,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
36151991,4.6986327,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
36661952,4.9612794,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
