timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
629825145,629824681,-0.32928625,0.9363703,-9.75633
629875159,629874638,-0.3344133,0.9440686,-9.753355
629930031,629929570,-0.31540567,0.93985564,-9.742304
629979982,629979519,-0.33487764,0.9537597,-9.762695
630029943,630029468,-0.3211896,1.0200906,-9.763178
630079932,630079424,-0.37833112,0.86656773,-9.781427
630129866,630129391,-0.41115764,0.79259497,-9.855572
630179770,630179316,-0.18218991,0.9480927,-9.615542
630224724,630224270,-0.57964915,1.3745549,-9.943314
630279669,630279214,-0.38114277,1.4973985,-9.759924
630329626,630329163,0.14759007,1.1297857,-9.866313
630379588,630379112,0.018171674,0.9906714,-9.460055
630429523,630429062,-0.7622594,0.941348,-9.382442
630479502,630479011,-0.56472313,0.72139335,-10.333104
630529425,630528963,0.3108339,1.324932,-9.952816
630579389,630578912,-0.633835,0.9575196,-9.203004
630629303,630628860,-0.5579827,0.5663132,-10.013692
630679253,630678811,0.1589899,1.0689186,-10.081862
630729203,630728755,-0.5230112,0.73355305,-9.437868
630779147,630778704,-0.45294973,0.50014246,-9.994174
630829095,630828653,-0.20644194,1.2376758,-10.10089
630879048,630878602,-0.73514146,0.82574975,-9.72753
630929000,630928551,-0.55412346,-0.09323691,-9.822841
630978958,630978500,-0.52436197,-0.5275166,-9.655211
631028896,631028450,-0.19253199,0.6226596,-10.871681
631078859,631078406,-0.10198993,-0.93778694,-10.557338
631128802,631128347,0.650675,1.9735957,-10.477
631178740,631178296,-0.12174243,0.4183123,-10.790511
631228690,631228245,-1.2173339,-0.447476,-10.370859
631278656,631278198,-1.0371009,-0.31694263,-11.214341
631328605,631328143,-0.6050577,-0.35191497,-11.063395
631378545,631378092,0.077502325,0.4694549,-11.747596
631428498,631428047,0.5137247,0.9993001,-12.348156
631478551,631477990,0.6126617,0.61208487,-12.4766245
631528391,631527938,-0.6839025,0.18905431,-12.439832
631578331,631577887,0.17379642,1.0641819,-12.836637
631628284,631627836,0.70058125,0.70100874,-14.237544
631678255,631677785,0.36848047,1.1607554,-14.404597
631728188,631727734,0.13644576,0.8785068,-15.107823
631778127,631777682,-0.19724518,0.49647948,-15.376493
631828100,631827631,0.3717708,0.13926664,-16.023638
631878027,631877581,0.7337002,0.08438669,-15.918632
631927976,631927529,-0.19907536,0.1305573,-15.154828
631977924,631977478,0.43997848,0.564868,-15.043664
632027876,632027427,0.527123,0.08675337,-15.052274
632077840,632077396,-0.5255482,0.5130117,-14.3357115
632127776,632127325,0.34007457,0.7738822,-14.067861
632177717,632177273,0.51658404,0.23405741,-11.600725
632227679,632227222,0.24759178,0.5114264,-9.113103
632277649,632277175,1.1058502,0.59332716,-7.2688155
632327572,632327120,-1.2021891,-0.092482775,-5.2086997
632377527,632377069,-0.93295616,0.049783338,-4.366731
632427471,632427019,0.3218518,-0.06131072,-4.553255
632477533,632476967,0.1354132,0.21635625,-3.6249335
632532390,632531922,0.021919977,-0.033499084,-3.9119096
632577309,632576865,0.03248797,0.45136932,-3.882263
632627260,632626815,0.27695444,0.50357556,-3.810601
632677219,632676762,0.3013418,0.4637433,-3.8702066
632727156,632726711,0.53042024,0.37057203,-4.437301
632777104,632776660,0.20857432,-0.20541994,-5.4781184
632827069,632826609,0.8211239,0.5125837,-6.770788
632882001,632881553,-0.8285783,-0.27891883,-7.7760763
632926957,632926507,-0.25715062,-0.42505744,-8.671176
632976908,632976456,1.1436635,1.1559671,-9.63688
633026852,633026405,0.41227546,1.379874,-10.201439
633081812,633081348,0.43743947,-0.05100957,-10.141543
633126747,633126302,0.97836804,1.1149608,-10.413148
633176695,633176251,-0.16680685,-0.21457367,-9.927301
633231640,633231195,1.4883444,1.0270879,-10.5493965
633276733,633276155,0.8675116,-0.01238621,-10.428352
633326553,633326098,-0.09758148,1.0020171,-9.972365
633376507,633376047,-0.10980377,-1.0962234,-9.795571
633431449,633430990,0.8039581,1.9586599,-9.953121
633476500,633475944,0.22966288,0.19612183,-10.025858
633526355,633525899,-0.61143386,0.22242014,-9.585634
633576294,633575846,-0.648075,-0.5932452,-9.458556
633631250,633630786,0.4165676,1.4132909,-9.765561
633676207,633675752,0.5087724,0.74022925,-9.624401
633726134,633725690,0.8291826,1.1173035,-10.133262
633781078,633780633,-0.5442157,0.05160388,-9.210469
633826035,633825587,-0.259817,1.4684738,-9.5530205
633875995,633875536,-0.88984823,-0.30335912,-9.553948
633930928,633930480,-0.48672706,1.0817991,-9.604981
633980882,633980429,0.70565504,0.6923864,-10.124823
634030829,634030384,0.3846612,-0.13283196,-10.6779
634075786,634075331,0.42910632,0.25051108,-10.501254
634125724,634125280,0.8374292,2.284831,-12.091864
634180679,634180224,0.6612575,2.559734,-11.316252
634230630,634230176,0.0065668854,0.9301295,-11.190068
634275597,634275127,1.2803184,1.7630552,-11.560555
634330530,634330070,-0.67518574,1.2006795,-11.883285
634380516,634380055,1.6621355,2.1076715,-11.8246975
634425425,634424973,1.0233369,2.492495,-10.710879
634480361,634479917,0.08443669,1.4311656,-9.455938
634530314,634529865,-0.7540004,0.017365875,-9.550687
634575266,634574819,0.4162744,0.8214158,-9.405889
634630211,634629763,0.27279022,1.1485246,-8.762454
