timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
587528201,587527735,-0.10060586,0.36084452,-9.785423
587578144,587577678,-0.091103904,0.3650115,-9.793828
587628091,587627630,-0.101206385,0.3595997,-9.79335
587678036,587677574,-0.10034844,0.35451978,-9.804231
587727987,587727521,-0.08665295,0.35525823,-9.804743
587777929,587777469,-0.0755713,0.43362787,-9.847832
587827876,587827417,-0.008827894,0.48373082,-9.724814
587882826,587882359,-0.2714139,0.28609455,-9.8883095
587927767,587927312,0.12777483,0.3755382,-9.820471
587977733,587977259,0.12555447,0.34337056,-9.598325
588027673,588027210,-0.2834651,0.38519946,-9.746392
588082623,588082149,-0.100676574,0.46519035,-9.818136
588127578,588127105,-0.22352533,0.22273454,-9.6863365
588177521,588177056,0.08092076,0.28433618,-9.797476
588232465,588231992,-0.033606756,0.32414463,-9.787607
588277414,588276945,-0.06492729,0.21835735,-9.863655
588327335,588326891,0.009109133,0.51607054,-9.827088
588377291,588376838,-0.2733283,0.34791118,-9.773623
588432279,588431781,0.048023414,0.4630537,-9.760218
588477177,588476734,-0.37883565,0.59445065,-9.869735
588527147,588526681,0.044484958,0.17368916,-9.863886
588582072,588581624,-0.27118182,0.47019535,-9.797634
588632081,588631571,0.12506858,0.3907977,-9.874799
588676973,588676524,-0.017689543,0.30548206,-9.81367
588726920,588726472,-0.24028444,0.4381852,-9.783235
588781860,588781414,-0.11535621,0.29338303,-9.914257
588831866,588831364,-0.18506739,0.43371692,-9.784593
588876758,588876314,-0.18255109,0.21746358,-9.759158
588931706,588931256,-0.14747404,0.70874095,-9.84637
588981648,588981204,-0.015170772,0.052446723,-9.890209
589026607,589026156,0.044853628,0.32920483,-9.859584
589076570,589076104,-0.351469,0.51939476,-9.80097
589131526,589131046,-0.06521776,0.4538824,-9.800633
589181445,589180994,-0.19220836,0.48021632,-9.874447
589226398,589225947,-0.10238047,0.06954011,-9.807694
589281333,589280889,-0.22540595,0.48081198,-9.839772
589331321,589330836,-0.08697654,0.27958527,-9.892491
589381238,589380784,-0.17239039,0.45561567,-9.845644
589431197,589430731,0.02311623,0.4132927,-9.818196
589481131,589480679,-0.19147599,0.34270972,-9.841309
589531129,589530626,0.08329034,0.4447717,-9.743778
589576027,589575579,-0.24321802,0.24741428,-9.833222
589631001,589630521,0.13386329,0.5966695,-9.802738
589680916,589680469,-0.35729071,0.28214213,-9.938335
589730900,589730417,0.03499342,0.48188064,-9.743992
589775820,589775369,0.11136501,0.5343721,-9.709283
589830755,589830311,-0.06128719,0.35312498,-9.8264265
589880703,589880259,-0.04223938,0.3727612,-9.815095
589930669,589930207,-0.2085801,0.22048788,-9.868733
589980612,589980154,-0.021374187,0.5456365,-9.789415
590030557,590030102,-0.14302243,0.23499669,-9.834299
590080508,590080049,-0.09655801,0.43968573,-9.847356
590125453,590125002,0.07527445,0.43684945,-9.901587
590180396,590179944,-0.3429546,0.30625358,-9.779549
590230345,590229901,0.13484451,0.4779803,-9.82114
590280287,590279839,-0.25276795,0.26457095,-9.858233
590330231,590329786,0.10505477,0.37284508,-9.807001
590380177,590379733,-0.15669815,0.48166534,-9.848665
590430125,590429681,-0.19167037,0.21172996,-9.89725
590480100,590479629,0.13164769,0.6237204,-9.771052
590530026,590529576,-0.37793046,0.15960313,-9.819217
590579978,590579523,0.28521731,0.49729598,-9.868152
590629919,590629471,-0.2779385,0.37002966,-9.9329605
590679866,590679418,-0.025254484,0.38805246,-9.792279
590729816,590729365,-0.08295054,0.36982408,-9.80159
590779756,590779313,-0.2872537,0.38339388,-9.791709
590829704,590829260,0.07405105,0.3693344,-9.807022
590879651,590879207,-0.16513202,0.4702607,-9.959421
590929606,590929155,-0.014338852,0.3604241,-9.840159
590979553,590979103,-0.13795267,0.27273637,-9.933529
591029505,591029050,-0.15109484,0.49194995,-9.810654
591079447,591078997,0.021137856,0.24332407,-9.88662
591129403,591128944,-0.13750412,0.42904854,-9.87833
591179335,591178892,-0.17367655,0.27153152,-9.865566
591229293,591228844,0.055068307,0.39344501,-9.837027
591279240,591278786,-0.28861803,0.42131045,-9.849393
591329178,591328734,0.15956149,0.24740693,-9.896902
591379134,591378681,-0.3392341,0.62612486,-9.86183
591429077,591428629,-0.0055888477,0.13538921,-9.787608
591479023,591478576,-0.16070683,0.50518274,-9.825384
591528971,591528523,-0.090999745,0.24387665,-9.844482
591578927,591578471,0.052749675,0.31950837,-9.753398
591628866,591628418,-0.25594696,0.5723589,-9.856859
591678823,591678365,-0.041968495,0.25502488,-9.84968
591728757,591728312,-0.23711178,0.55954677,-9.831644
591778714,591778260,-0.074247375,0.24076109,-9.824905
591828651,591828207,-0.17821057,0.4079496,-9.837337
591878607,591878154,0.035682853,0.27172506,-9.81516
591928553,591928102,-0.2277815,0.3064081,-9.803191
591978500,591978050,0.18461296,0.29658574,-9.876473
592028452,592027996,-0.17616946,0.4158063,-9.893096
592078423,592077944,-0.074493214,0.32742405,-9.833422
592128345,592127891,0.053056665,0.34965238,-9.842548
592178285,592177839,-0.32843345,0.38488448,-9.8545
592228231,592227786,0.22789001,0.18434812,-9.812291
592278177,592277733,-0.39872733,0.4935751,-9.744383
592328149,592327680,0.14778072,0.21387322,-9.873723
592378075,592377627,-0.1047751,0.5299877,-9.886349
592433015,592432569,0.13968068,0.24114697,-9.729345
592477972,592477522,0.09815956,0.32471383,-9.730814
592527918,592527470,-0.46810913,0.31426045,-9.827578
592577876,592577417,0.19604526,0.3164348,-9.882863
592632817,592632359,-0.40539905,0.26419243,-9.779635
592677753,592677311,0.09849571,0.15249561,-9.790245
592727703,592727259,-0.17370573,0.5071807,-9.789181
592782645,592782200,0.1714856,0.25099453,-9.765218
592827604,592827153,0.13267517,0.41910672,-9.734292
592877575,592877104,-0.30589136,0.39719012,-9.878133
592927509,592927048,0.12403606,0.28222215,-9.868837
592982453,592981990,-0.26711574,0.3990325,-9.8414345
593027401,593026942,-0.030948367,0.17423727,-9.813098
593077333,593076889,-0.13078503,0.39358777,-9.843607
593132304,593131831,0.018280381,0.28597647,-9.784068
593182233,593181779,-0.1977048,0.34207302,-9.92845
593227194,593226731,-0.27763683,0.38119736,-9.8977375
593277127,593276684,0.012174177,0.32666197,-9.792518
593332135,593331620,-0.18821916,0.4199152,-9.858453
593377022,593376573,-0.12713286,0.38506413,-9.760497
593426970,593426520,-0.08126738,0.2972048,-9.911022
593481913,593481462,-0.036534272,0.36379826,-9.776995
593531906,593531409,-0.14487496,0.38817587,-9.858046
593576821,593576362,-0.0965866,0.37486643,-9.823583
593626770,593626308,-0.11594526,0.25679746,-9.829661
593681694,593681250,-0.010384179,0.59673977,-9.799224
593731658,593731198,-0.22903802,0.20511024,-9.856273
593776607,593776150,-0.14382176,0.2339921,-9.917887
593831562,593831100,-0.17812055,0.43307188,-9.772509
593881490,593881039,-0.08380583,0.23408528,-9.873182
593926443,593925991,0.11157631,0.49785668,-9.85014
593976391,593975939,-0.2824699,0.35914516,-9.870609
594031343,594030894,0.12392454,0.5760689,-9.82334
594081275,594080827,-0.27703,0.29221517,-9.867418
594126224,594125780,-0.2790413,0.25697076,-9.826315
594181165,594180721,-0.21109164,0.49952415,-9.844238
594231144,594230669,-0.069172725,0.1901593,-9.780641
594281080,594280616,0.0026413407,0.47411075,-9.818009
594326021,594325568,-0.26804444,0.41554007,-9.932519
594380958,594380510,0.17039818,0.49425012,-9.852293
594430943,594430457,-0.310233,0.3338265,-9.885285
594475858,594475410,-0.25251782,0.3408612,-9.801879
594530813,594530351,-0.19868533,0.2972616,-9.889306
594580750,594580298,-0.08959149,0.43512672,-9.789295
594630690,594630246,-0.10596744,0.3628239,-9.839429
594675642,594675198,-0.07669591,0.35921365,-9.858338
594730593,594730140,-0.0008071554,0.27692416,-9.861268
594780553,594780087,-0.23770118,0.36508104,-9.974406
594830491,594830034,-0.07400528,0.29840514,-9.77406
594880431,594879981,-0.039619476,0.3999961,-9.82953
594930388,594929928,-0.23471662,0.46766686,-9.7672415
594980318,594979875,0.09578991,0.27268717,-9.83996
595030278,595029826,-0.21583073,0.4664409,-9.809423
595080213,595079769,-0.08717821,0.2659679,-9.912643
595130161,595129716,0.090641245,0.39593497,-9.807339
595180114,595179663,-0.4045998,0.32323852,-9.793963
595230059,595229611,0.1929648,0.2555403,-9.842203
595280004,595279558,-0.36942908,0.6517576,-9.811078
595329951,595329505,0.12431783,0.203322,-9.83188
595379900,595379452,-0.16283761,0.5556853,-9.797764
595429855,595429399,-0.07090902,0.1327723,-9.847472
595479810,595479346,0.03675758,0.3915081,-9.843908
595529737,595529293,-0.19762509,0.3606267,-9.811908
595579726,595579240,0.04742994,0.3450237,-9.785553
595629631,595629187,-0.25554538,0.4286934,-9.793765
595679588,595679138,-0.018389942,0.19288865,-9.875557
595729540,595729082,-0.1516093,0.48439884,-9.8379965
595779491,595779040,-0.024524711,0.3164402,-9.830461
595829427,595828976,-0.24369173,0.30886796,-9.834254
595879370,595878922,0.06050106,0.36626953,-9.849439
595929313,595928869,-0.25223383,0.23580231,-9.799645
595979274,595978816,0.017259005,0.39465624,-9.726815
596029215,596028763,-0.17593093,0.41842324,-9.842471
596079171,596078714,-0.08723598,0.37515205,-9.77017
596129119,596128657,0.03336479,0.48543438,-9.8163805
596179050,596178604,-0.25770706,0.35695612,-9.813008
596228998,596228551,0.1523405,0.32714948,-9.882496
596278947,596278499,-0.37412956,0.46192226,-9.799507
596328895,596328446,0.269028,0.2741627,-9.82472
596378840,596378396,-0.31622258,0.36433968,-9.739875
596428784,596428340,-0.055425417,0.28879905,-9.785731
596478751,596478306,-0.030306647,0.4797347,-9.807813
596528683,596528236,-0.38705415,0.31113896,-9.830479
596578625,596578181,0.1826121,0.39847526,-9.881715
596628588,596628128,-0.39849526,0.41379413,-9.731807
596678537,596678075,0.06753899,0.2146657,-9.844177
596728485,596728022,-0.14231889,0.54624605,-9.895233
596778420,596777969,-0.17168596,0.17594048,-9.799692
596828425,596827916,-0.01673069,0.52949995,-9.8027315
596878307,596877863,-0.3613015,0.2696208,-9.854718
596928258,596927810,0.1962309,0.2687608,-9.830654
596983217,596982751,-0.21450104,0.29505938,-9.784024
597028147,597027703,0.13850501,0.25219375,-9.835037
597078107,597077657,-0.09211028,0.46660125,-9.779598
597128046,597127597,-0.17648822,0.31162176,-9.78988
597177994,597177544,0.06212054,0.45020488,-9.783415
597227941,597227492,-0.33780414,0.36982265,-9.7998
597277898,597277439,0.16181844,0.25593242,-9.691617
597332850,597332394,-0.1301164,0.38785228,-9.843083
597377788,597377334,-0.11150117,0.25711185,-9.776541
597427746,597427281,0.012179547,0.34336612,-9.729108
597477688,597477228,0.18249749,0.3160999,-9.693799
597532638,597532172,-0.06765955,0.2491678,-9.733732
597577581,597577121,-0.22926776,0.45489144,-9.830063
597627554,597627073,0.024684178,0.30384395,-9.808561
597682483,597682013,-0.24301785,0.3905418,-9.652322
597727472,597726962,-0.02059391,0.31512162,-9.863519
597777370,597776912,0.004330577,0.391434,-9.844664
597827352,597826859,-0.22174008,0.37166634,-9.630661
597882261,597881798,-0.13683243,0.34027094,-9.990093
597927215,597926750,-0.13455528,0.32720977,-9.909179
597977163,597976697,-0.10285634,0.33126834,-9.765842
598032159,598031639,-0.06764213,0.35841507,-9.8556
598082053,598081586,-0.086329535,0.36461428,-9.827751
598127007,598126538,-0.14380586,0.31277913,-9.771016
598176944,598176486,-0.16472223,0.35013878,-9.825543
598231926,598231428,-0.12355511,0.36613557,-9.812672
598276852,598276395,-0.046970837,0.40171945,-9.811423
