timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
547034699,547034232,-0.09918666,0.3424189,-9.795609
547084640,547084183,-0.10092665,0.3685348,-9.796229
547139598,547139121,-0.09213747,0.3603353,-9.789946
547184543,547184072,-0.1072452,0.3772846,-9.797536
547234499,547234017,-0.16221032,0.30834463,-9.831438
547289542,547288962,-0.0982797,0.34831443,-9.746109
547339368,547338909,0.045402724,0.4435286,-9.803896
547384336,547383878,-0.1687712,0.344019,-9.967848
547434262,547433807,-0.0055154874,0.4767511,-9.839879
547489207,547488748,-0.37660998,0.17898299,-9.834845
547534157,547533701,-0.371993,0.25192147,-9.986525
547584130,547583648,0.0115433885,0.25970936,-9.83076
547639052,547638590,-0.43049508,0.40202713,-9.871421
547688998,547688538,-0.010347487,0.26160654,-9.750012
547733958,547733491,0.17457478,0.41057602,-9.690227
547788901,547788436,-0.34544075,0.3207554,-9.827841
547838853,547838393,0.21938437,0.30676442,-9.817128
547888786,547888332,-0.43513727,0.3927314,-9.763719
547933722,547933278,-0.28694507,0.23009588,-9.743758
547988668,547988220,-0.2950999,0.46825537,-9.860606
548038619,548038167,0.046214167,0.4293783,-9.83724
548083583,548083126,0.08808299,0.51215583,-9.823567
548133518,548133067,-0.17673135,0.23382936,-9.888468
548188463,548188009,-0.02789884,0.4954409,-9.83763
548238408,548237956,-0.23713392,0.16746068,-9.838154
548283353,548282909,-0.0542293,0.4788912,-9.827702
548338299,548337855,-0.23677021,0.22000095,-9.860438
548388243,548387798,0.083955675,0.5827206,-9.770925
548438200,548437745,-0.22430183,0.34624827,-9.854875
548483159,548482698,-0.1097222,0.1673758,-9.791941
548538084,548537640,-0.2309004,0.30440262,-9.896533
548588035,548587587,-0.002010543,0.30577472,-9.8106985
548632987,548632540,-0.013458168,0.60801387,-9.798757
548687928,548687482,0.01470308,0.16688068,-9.776116
548737886,548737429,-0.26078,0.52599174,-9.800378
548787828,548787383,0.07412487,0.078953266,-9.869054
548832771,548832329,0.13643387,0.3897659,-9.807728
548887714,548887271,0.10828185,0.16419001,-9.782138
548937665,548937218,-0.14278856,0.5989079,-9.889355
548987627,548987169,-0.11447344,0.25398457,-9.871497
