timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
240946700,240944730,2.941,3.7360072,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
240956158,240954717,2.5461931,3.5541508,-2.513531,-1.2568926,-0.000250813,1.2563877,2.5130212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
241946886,241943790,2.7619848,3.6007514,-2.5411887,-1.284469,-0.023209749,1.2362094,2.489941,-0.114012726,-0.16613379,-0.102156885,-0.010594382,-0.017978594,-0.10248201,-0.18659657,-0.26215777,-0.22461307,-0.12601033,0.20100513,0.19883753,0.19827808,0.2000924,0.20178685
242944640,242942847,2.8295007,3.573392,-2.5474427,-1.2913004,-0.020892942,1.2447169,2.4931443,-0.12730837,-0.2603164,-0.051444165,0.2083507,0.15917167,0.18517111,-0.074826755,-0.28214702,-0.1455917,0.14098264,0.20371577,0.1965018,0.19414656,0.19982195,0.20581388
243944906,243941904,2.9072042,3.5870981,-2.586134,-1.3328147,-0.054906815,1.2180887,2.4635847,-0.13681446,-0.32411626,-0.07665978,0.26051342,0.21719112,0.26986176,-0.045030218,-0.3227856,-0.16795638,0.19429466,0.2071365,0.19510712,0.18994544,0.19849892,0.209312
244947298,244945957,2.9890027,3.6091638,-2.605051,-1.3552572,-0.07341818,1.2054615,2.4506357,-0.10610538,-0.35983342,-0.057814553,0.3782059,0.33808643,0.34497565,-0.04506404,-0.4110699,-0.22798792,0.23300008,0.2102721,0.1948044,0.18674937,0.19668435,0.21148974
245946896,245945015,2.6955621,3.3561578,-2.5935447,-1.335783,-0.052235544,1.2195685,2.4589086,-0.15350197,-0.42618063,-0.111023955,0.34791207,0.3136147,0.3596155,-0.050102804,-0.43769577,-0.2507316,0.23387659,0.20667864,0.1915516,0.18814468,0.20090987,0.21271527
246946171,246944071,1.0461472,3.5678515,-2.5720878,-1.3142384,-0.057575203,1.1978657,2.4537387,-0.102340475,-0.14519219,-0.07016195,0.01889467,-0.0009962078,0.16874161,0.076007694,0.00664939,0.056577213,0.15664667,0.19946727,0.19954139,0.2002493,0.2006129,0.20012908
247945534,247943126,2.2503355,3.571754,-2.604421,-1.3472744,-0.08930399,1.167643,2.4231446,-0.04506986,-0.12424978,-0.033480443,0.101362966,0.09415593,0.11104545,-0.009883371,-0.12243906,-0.070856355,0.07314924,0.2000819,0.19932981,0.19950335,0.20036335,0.20072162
248949146,248947176,1.173233,3.5238376,-2.5823684,-1.3220307,-0.06455484,1.1889104,2.4427521,-0.061372362,-0.14801762,-0.056747474,0.08517215,0.08281158,0.090252936,-0.03371259,-0.15379453,-0.104523204,0.045736007,0.19850606,0.19849022,0.20055924,0.20185934,0.2005851
249038858,249037090,1.173445,3.5238476,-2.5821252,-1.3217875,-0.064311534,1.1891526,2.442995,-0.061372362,-0.14801762,-0.056747474,0.08517215,0.08281158,0.090252936,-0.03371259,-0.15379453,-0.104523204,0.045736007,0.19850606,0.19849022,0.20055924,0.20185934,0.2005851
