timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
1243306079,1243304636,2.941,3.7360072,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
1243315934,1243314624,2.9564896,3.7494342,-2.5132015,-1.2565644,7.267297e-05,1.2567098,2.513347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
1244305146,1244303481,-0.7011798,3.8374274,-2.5065486,-1.2508782,0.0032030703,1.2592266,2.5180428,0.18024701,0.11288433,-0.08727571,-0.14361426,0.021889158,-0.10094276,0.08750273,0.081755206,-0.11052482,-0.22338188,0.19973966,0.20095158,0.20084763,0.19957177,0.19888934
1245303685,1245302326,-1.0457577,3.2760608,-2.4709141,-1.2484779,-0.038563773,1.2232971,2.5299618,0.07491729,0.05217582,-0.06570339,-0.12395783,-0.03384675,-0.25690228,-0.13899182,-0.11982395,-0.22872491,-0.317711,0.20193845,0.22281303,0.21132831,0.18463856,0.17928168
1246303105,1246301172,-1.0037912,2.8141253,-2.4081614,-1.2349719,-0.09495388,1.1654912,2.5496697,-0.3853914,-0.034066647,0.18040985,-0.022447899,-0.41060573,0.054517537,-0.03672774,0.24649747,0.5686675,0.44909078,0.20055349,0.25927767,0.23076253,0.16227247,0.14713378
1247306857,1247305014,-0.9472185,1.4789767,-2.1478117,-1.1334022,-0.20555763,1.0518397,2.6833313,-0.48781762,-0.2856206,-0.06487051,-0.03657514,-0.389042,0.50729835,0.36551693,0.44468272,0.7431689,0.8250276,0.18184353,0.3911181,0.28255805,0.086208574,0.058271755
1248305815,1248303873,-0.927069,1.4200845,-2.1243129,-1.1199623,-0.20769322,1.0452303,2.6949449,0.1207353,-0.15681152,-0.23029101,0.025343433,0.37375963,0.18564074,0.09711854,-0.16431874,-0.4112322,-0.13615257,0.17809017,0.39507157,0.28717613,0.08452313,0.055139035
1249304070,1249302710,-1.0042574,0.8398678,-2.0485766,-1.1574068,-0.36460713,0.85439724,2.7185535,0.04221499,-0.118849635,0.26584026,1.1446203,1.0855623,0.6980903,0.027787447,-0.47454798,-0.3656531,0.81626844,0.15845804,0.47511542,0.29940245,0.044804763,0.022219354
1250311748,1250306551,-1.0692885,0.19216238,-1.6534865,-1.1237549,-0.6929758,0.4010735,3.0542057,0.066494465,0.14534569,0.5097332,2.0289235,1.8558171,0.871775,0.024217725,-0.58863425,-0.85772145,1.8312082,0.08732256,0.681323,0.23061953,0.0006086973,0.00012628816
1251307264,1251305399,-1.0287124,0.11965099,-1.4376955,-1.0637054,-0.7894295,0.2624153,-3.069196,0.47304755,0.54142785,0.4636131,0.57190716,0.7763797,0.31990337,0.26087093,0.15846989,-0.040332735,0.23199815,0.06427198,0.7212128,0.21426992,0.00012264786,0.00012264786
1252309371,1252304246,-1.0492038,0.07504393,-1.3541706,-1.0713449,-0.8852883,-0.018804222,-2.8044775,0.5221971,0.39220667,0.0923723,-1.5034945,-0.7928483,-0.24747184,0.30789948,0.584129,1.1480601,-2.6061552,0.0640571,0.720029,0.21565488,0.00012953738,0.00012953738
1253308250,1253303106,-1.0689574,0.044451494,-1.2816045,-1.0816422,-0.956707,-0.28742045,-2.5207498,-0.10539788,-0.10982376,-0.220442,-0.7152463,-0.3755343,-0.18624225,-0.0041489303,0.065193415,0.5274899,-1.5050806,0.060939457,0.7399366,0.19889721,0.000113396585,0.000113396585
1254306831,1254301941,-1.0539267,0.043144368,-1.2606004,-1.0657007,-0.9441373,-0.28653714,-2.4951217,-0.20668161,-0.16947666,-0.20692776,-0.17653559,0.018402815,-0.092179954,-0.11604422,-0.15712574,-0.16318506,-0.2307615,0.06001352,0.7468087,0.19295107,0.00011339428,0.00011339428
1255307736,1255305779,-1.1038024,0.04289573,-1.3093591,-1.1153208,-0.9946609,-0.34471372,-2.5386665,-0.25672087,-0.19282153,-0.19059697,0.03817623,-0.03909129,0.040119257,-0.03515473,-0.09659684,-0.19865005,0.3516912,0.059043624,0.75042135,0.19030811,0.00011348311,0.00011348311
1256306064,1256304623,-1.1013076,0.042390417,-1.3038573,-1.1128397,-0.99303204,-0.34976315,-2.5188107,-0.13739136,-0.09370172,-0.09331201,0.057712205,0.007797867,0.014667548,-0.034608044,-0.075855054,-0.13866317,0.20970279,0.058419596,0.7520382,0.18931925,0.000111489026,0.000111489026
1257308661,1257303468,-1.1125795,0.03669934,-1.2980105,-1.122497,-1.0168693,-0.43081817,-2.4413395,0.18897009,-0.00063860416,-0.12812954,-0.5792108,1.5465243,-0.026920676,-0.11490214,-0.19468284,-0.73365086,-0.47959632,0.05596068,0.75690365,0.18691212,0.0001118077,0.0001118077
1258303672,1258302312,-1.1036451,0.033173755,-1.2745557,-1.1126323,-1.0149143,-0.4680669,-2.3617375,-0.09558886,0.19973373,0.35032243,1.0102699,-1.9387345,-0.4437508,-0.32454878,-0.23612636,0.57298934,-0.038443685,0.05545479,0.7603041,0.18401012,0.00011548574,0.00011548574
1259306313,1259301155,-1.1065354,0.023107044,-1.2302808,-1.1125975,-1.0409594,-0.6235931,-2.105856,-0.3098631,-0.12135637,-0.017917395,0.58243,-1.4688008,0.30682397,0.321164,0.33578026,0.6265949,0.73422813,0.053568047,0.7731463,0.1730632,0.000111213136,0.000111213136
