timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
789118941,789117605,2.941,3.7360072,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
789129605,789127594,-3.0666656,3.8589106,-2.5136268,-1.2569897,-0.00035256598,1.2562845,2.5129218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
790118380,790116525,-2.9008908,3.6900654,-2.5194063,-1.2635614,-0.005853753,1.2522377,2.5087028,-0.0050356295,-0.02462542,0.004106749,0.041479785,0.035824228,-0.0691646,-0.105748445,-0.13569663,-0.11761964,-0.07648551,0.20057842,0.19996864,0.19940284,0.19966172,0.20038839
791117225,791115441,-2.4838805,3.4801059,-2.4986563,-1.2513268,0.008779746,1.2769123,2.5371418,-0.01157582,-0.14670862,-0.05637263,0.1360446,0.16274127,0.05581902,-0.08300666,-0.25541726,-0.22193696,-0.02896148,0.20497233,0.20160319,0.19605242,0.1959441,0.20142798
792116053,792114357,-2.4984643,3.2843904,-2.498149,-1.2739444,-0.00493529,1.292211,2.560988,-0.011283264,-0.17622449,0.009486768,0.29663074,0.27425194,0.16722603,-0.07793016,-0.3179797,-0.2073622,0.09410158,0.21858342,0.20545861,0.18526676,0.18525027,0.20544095
793115081,793113279,-2.6389546,3.2563362,-2.513413,-1.2878959,-0.01304588,1.2863351,2.5506387,-0.11145181,-0.21651526,0.010488236,0.25951836,0.17190711,0.25404245,-0.011220211,-0.20085034,-0.032954387,0.24632533,0.22027875,0.20337427,0.18247996,0.18540025,0.20846684
794118604,794117193,-2.164452,3.2635965,-2.5055492,-1.2976034,-0.042271007,1.2636206,2.5509505,-0.14845215,-0.2475211,-0.01564217,0.24160686,0.14471379,0.27056846,-0.0014617518,-0.19213797,-0.01791964,0.2725275,0.22410458,0.21583398,0.18591593,0.17593588,0.19820958
795117503,795116114,-2.290767,0.5689004,-2.4364252,-1.60008,-0.34051728,1.4204783,2.9112043,-0.17872274,-0.8785529,0.58060706,2.6784482,1.6959841,0.58223945,-1.0622946,-2.633076,-1.3016793,0.797188,0.5729091,0.2784699,0.018850623,0.008061667,0.12170861
796116475,796115033,-2.3458781,0.06486819,-2.3723826,-1.9709963,-0.73011875,1.6716262,-2.9155526,0.17118692,-0.323946,0.4049734,2.7268891,0.9125953,-0.25012612,-0.7872109,-2.5398147,-0.838911,0.5333586,0.9245397,0.07184684,0.00010934492,0.00010934492,0.003394877
797116576,797113947,-2.355421,0.052172974,-2.3712387,-2.0258071,-0.77798235,1.731321,-2.8666823,0.25923097,0.13132274,1.1654943,1.4097631,0.3366475,-0.031417787,-0.2773653,-0.83658576,0.8951953,0.6554397,0.94941473,0.04876397,0.00010648277,0.00010648277,0.0016083622
798117898,798112861,-2.394137,0.04413061,-2.4086185,-2.1097722,-0.92814106,1.840738,-2.8767586,0.29386833,0.18734646,-0.47348818,-1.8436544,-0.010385922,0.025798991,0.43139696,1.4879216,-0.36560488,-0.2924104,0.94650924,0.051591303,0.00011041092,0.00011041092,0.001678715
799118489,799116773,-2.3838835,0.03844791,-2.3953128,-2.119165,-1.0057987,1.9748383,-2.8285913,0.06865512,-0.016991116,-0.28871095,-1.1566277,-0.10243196,0.19287515,0.4186259,1.0221051,-0.07182342,0.060422096,0.9537634,0.04436384,0.000109445435,0.000109445435,0.0016538608
800117158,800115692,-2.408651,0.03693446,-2.4186115,-2.1460178,-1.0516725,1.9957516,-2.8447022,0.08019725,-0.008393452,-0.1942403,-0.55783385,0.012699634,0.21636242,0.3476461,0.6269726,-0.049959853,0.15060642,0.9585377,0.039537415,0.00010985839,0.00010985839,0.0017051657
801116358,801114609,-2.4320958,0.03637652,-2.4411361,-2.1682262,-1.0806985,1.9932996,-2.8653636,-0.024477385,-0.116194576,-0.30703017,-0.34270954,-0.026194926,0.22763705,0.3117161,0.41314405,-0.08515197,0.17852536,0.96188146,0.036149036,0.00011002666,0.00011002666,0.0017494722
802115545,802113526,-2.42683,0.03616431,-2.4353495,-2.1617274,-1.076413,2.0084293,-2.8592978,0.0059655607,-0.073865145,-0.23691459,-0.1430419,0.029275198,0.15440367,0.20790082,0.2259318,-0.1246883,0.12023556,0.9638154,0.034183867,0.000109392895,0.000109392895,0.0017820183
803114474,803112444,-2.4576359,0.035683926,-2.4653325,-2.1920872,-1.1098895,1.9965425,-2.8861165,-0.082204044,-0.16419382,-0.5219727,-0.47001842,-0.066396296,0.20278174,0.31236997,0.4737098,-0.3267709,0.063173175,0.9665809,0.031318676,0.00011051668,0.00011051668,0.0018793296
804118105,804116358,-2.4482243,0.03564682,-2.4556007,-2.1813555,-1.0995259,2.0116973,-2.8760917,-0.07056521,-0.13236883,-0.19020914,0.103664696,-0.008809713,0.32964772,0.3195274,0.16937836,0.18815628,0.35374093,0.9677682,0.030091304,0.0001123538,0.000117352465,0.0019107431
