timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
803087344,803085574,2.941,3.7360072,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
803096864,803095563,2.3649201,3.5751486,-2.513002,-1.2563647,0.00027238217,1.2569095,2.5135465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
804086266,804084477,2.6024687,3.5600033,-2.513084,-1.2564081,0.00039458557,1.2570956,2.5136063,0.025118256,0.02847446,0.027067957,0.022842389,0.0216379,0.0063184835,0.008887591,0.012873657,0.012767278,0.008716203,0.20002823,0.19994642,0.19993873,0.20001568,0.20007099
805085263,805083386,1.9145308,3.9109309,-2.513132,-1.2563726,0.00039043708,1.2569838,2.5134673,0.007544453,-0.003651281,-0.00525448,0.0049488023,0.012857925,0.015941791,0.013991484,0.0027406495,-0.0022598216,0.0058977357,0.19998221,0.19993573,0.19997835,0.20005068,0.20005305
806083635,806082279,2.2049155,3.6477866,-2.5115316,-1.2547277,0.0021765928,1.2588135,2.515182,0.0040165726,-0.0023601865,0.004736522,0.0154931955,0.015048019,-0.003400851,-0.012931526,-0.021940134,-0.017974036,-0.006520074,0.20000091,0.19988668,0.19992955,0.20006931,0.2001135
807083742,807081177,2.2352452,3.6345904,-2.503193,-1.246392,0.010520314,1.2671645,2.52353,-0.0017743171,0.0053682956,0.005255311,-0.0019578044,-0.0063007013,-0.0006952784,0.0017433676,0.009290192,0.011514077,0.005342745,0.20000347,0.19988532,0.19992635,0.20006858,0.20011638
808087048,808085069,2.8617883,3.651458,-2.4835176,-1.2268856,0.030227851,1.2871643,2.54351,0.032553047,0.018205013,0.012375435,0.023125768,0.03558897,-0.013608037,-0.012137253,-0.0253356,-0.034950886,-0.027702179,0.20012307,0.19987752,0.19980198,0.19999944,0.20019805
809085409,809083965,-0.57164156,3.8425963,-2.3840268,-1.1285346,0.12507488,1.3809956,2.6402113,-0.04681603,0.07433056,0.17039576,0.109437145,-0.025338992,-0.0775205,-0.13914576,-0.04351915,0.07784738,0.057193257,0.19968377,0.20109764,0.20099407,0.19951563,0.19870883
810084229,810082861,-1.1418537,3.5024261,-2.4780369,-1.2270718,0.023130367,1.281433,2.5455728,-0.013612337,0.1528336,0.20460646,0.06947261,-0.06699556,-0.19758597,-0.19640894,-0.03835801,0.06107679,-0.03829422,0.20074,0.20328104,0.20127034,0.19751662,0.19719191
811083748,811081755,-0.9792603,2.7806592,-2.4279735,-1.2513206,-0.120666556,1.1353817,2.521234,0.38832995,0.13964508,-0.22387251,-0.24706519,0.16369298,-0.40004116,-0.10064426,-0.21309072,-0.6201769,-0.75663435,0.19726463,0.2631515,0.23579274,0.16134416,0.14244696
812083056,812080648,-0.88804585,2.5627844,-2.3824124,-1.2202888,-0.13231963,1.1128459,2.5298321,0.028547699,0.1449228,0.14157782,0.01041168,-0.08039083,-0.2070494,-0.14749599,-0.02176714,0.029787123,-0.09756668,0.18795776,0.28178212,0.2533926,0.1532188,0.12364868
813086351,813084537,-1.0228136,2.3117113,-2.343746,-1.2198358,-0.15273434,1.1149032,2.578247,-0.26190686,0.08202184,0.30237877,0.13033012,-0.28955406,0.110360846,0.020652361,0.2780735,0.624202,0.5233794,0.1996667,0.3008884,0.2473818,0.13601404,0.11604897
814085102,814083431,-1.2608432,1.8963648,-2.3370118,-1.285881,-0.2551981,1.0555565,2.6039379,-0.119722724,0.10476452,0.23312283,0.09048207,-0.1954311,0.124755085,0.10241244,0.28404957,0.51408297,0.39402634,0.22407041,0.34424502,0.23259202,0.10108598,0.09800654
815083781,815082326,-1.4107091,1.8227011,-2.4032369,-1.3710489,-0.3397411,0.9921683,2.5551233,0.019995254,0.10346171,0.11080439,0.004474193,-0.07052287,-0.10595463,-0.064067766,0.03095917,0.08320695,-0.0283743,0.23704733,0.35228723,0.22102968,0.09219069,0.09744511
816083687,816081220,-1.5419672,1.82472,-2.5021243,-1.4738554,-0.43660313,0.90408367,2.4652634,0.06451442,0.11291882,0.062691,-0.06325079,-0.060836054,-0.009383984,0.077899516,0.16630167,0.14819947,0.0050412714,0.24259754,0.35154113,0.21555597,0.090652175,0.09965308
817082428,817080114,-1.5728549,1.7893159,-2.5069804,-1.4853863,-0.44977698,0.8986995,2.4662147,0.05939287,0.08106716,-0.060312886,-0.2560309,-0.15361306,-0.14512572,0.030679932,0.14222246,0.027750438,-0.20572104,0.24710852,0.35474244,0.2117134,0.08740292,0.099032655
818085748,818084004,-1.5811993,1.7826463,-2.5180697,-1.4964509,-0.4614373,0.8861013,2.4545448,0.123141184,0.1025048,-0.030188084,-0.15751028,-0.028322667,-0.13653967,0.0039078444,0.06011001,-0.069796965,-0.22871059,0.24659121,0.35507673,0.21222079,0.087415494,0.09869583
819084798,819082895,-1.6275624,1.7406527,-2.5395043,-1.5254583,-0.49301052,0.8623692,2.4388182,0.07534948,0.066695794,-0.087982446,-0.25937384,-0.11920187,-0.08011168,0.09286886,0.17716017,0.033771634,-0.17582572,0.2510922,0.35911924,0.20849913,0.08378606,0.097503446
820084189,820081787,-1.6232368,1.6779065,-2.5118623,-1.5080777,-0.48155183,0.8817746,2.4713643,0.12615567,0.07078145,-0.1298421,-0.29306886,-0.07241439,-0.08837578,0.108644485,0.16671796,-0.04529106,-0.25203052,0.25551012,0.36580384,0.20510916,0.07894085,0.094635986
821082452,821080677,-1.6021808,1.6065972,-2.4976897,-1.5020413,-0.48691064,0.87481165,2.4812603,0.14857833,0.076326475,0.036741972,0.091839194,0.18532565,0.063557625,0.06389232,0.0022061216,-0.07538733,-0.02014288,0.2538129,0.37466592,0.20737763,0.075175576,0.088967994
822081932,822079567,-1.5751987,1.5816164,-2.4835372,-1.489626,-0.48015982,0.8772625,2.4906752,0.11054098,0.0338877,-0.032423556,-0.0052728206,0.11677158,0.109427944,0.13804519,0.08846006,-0.015896365,0.0052890796,0.25087216,0.3782466,0.21032481,0.07438148,0.08617495
823084895,823083450,-1.5430572,1.550873,-2.4824765,-1.4885232,-0.48746517,0.8593978,2.4806252,0.12827972,0.06977276,-0.057931304,-0.13683586,0.025089636,-0.05933893,0.053878717,0.06633652,-0.08065683,-0.18657705,0.24379507,0.38259804,0.21722259,0.07446454,0.08191966
824084408,824082338,-1.57182,1.5207702,-2.4869864,-1.4994965,-0.49960527,0.8550696,2.482819,0.011907577,0.08849396,0.035709456,-0.14328085,-0.16016446,-0.020183116,0.0918687,0.21853827,0.21835211,0.011378914,0.24864626,0.38579127,0.21273045,0.07142094,0.08141117
825082920,825081226,-1.5950977,1.4904646,-2.480026,-1.4998767,-0.5003743,0.8643941,2.4986556,0.04478295,0.037737835,-0.047440037,-0.1476861,-0.063672535,-0.0011472255,0.09435569,0.14183253,0.061728917,-0.06051447,0.2550838,0.38881811,0.20678397,0.06801332,0.08130074
826082748,826080113,-1.5871046,1.4901949,-2.4678252,-1.4878631,-0.48745665,0.8787078,2.5123086,0.13748392,0.056113176,-0.072653875,-0.118937366,0.06651416,0.033618793,0.13133435,0.11677095,-0.04751673,-0.114172,0.25609624,0.38846496,0.20583536,0.06787211,0.08173129
827085692,827083993,-1.5737602,1.4586858,-2.4656956,-1.488264,-0.49387395,0.8683658,2.5096781,0.13835831,0.10759021,-0.009183437,-0.11660028,0.01665989,-0.085021734,0.03230366,0.07216305,-0.05035313,-0.18444854,0.25306222,0.39272365,0.20871331,0.06679266,0.07870817
828084278,828082877,-1.6001698,1.4482745,-2.4772146,-1.5027206,-0.5077398,0.8596222,2.5028286,0.046732776,0.04259393,-0.01892903,-0.09385029,-0.033269513,0.10698148,0.17675062,0.21264726,0.15537874,0.06427646,0.2564559,0.3935278,0.20556349,0.06540578,0.07904704
829083775,829081761,-1.6025056,1.4283613,-2.4832573,-1.5109421,-0.5195311,0.84649104,2.4948432,0.071824156,-0.0005309768,-0.09384534,-0.10890616,0.038024973,-0.040189482,0.02173908,-0.004514858,-0.13217926,-0.15917444,0.25525534,0.39632866,0.20667619,0.06446578,0.07727399
830083292,830080643,-1.5931233,1.428735,-2.4762893,-1.5035315,-0.5122512,0.8529226,2.5010529,0.03899047,0.025649212,-0.018573873,-0.05722383,-0.00495632,-0.013761662,0.029574323,0.0428216,-0.004695181,-0.05307934,0.25469503,0.3962721,0.20719564,0.06465752,0.07717973
831091492,831089514,-1.6067287,1.404177,-2.47805,-1.5099065,-0.5207533,0.84848636,2.5025196,0.03944256,0.07447782,-0.045131963,-0.2570554,-0.1740618,-0.10520731,0.05942925,0.1826051,0.09802733,-0.15395208,0.25717455,0.3991888,0.20487076,0.0625923,0.07617359
832085224,832083403,-1.6012142,1.2486912,-2.454821,-1.5110642,-0.54564154,0.8289368,2.5262768,-0.12872727,-0.041094363,-0.19226032,-0.5379312,-0.46616662,-0.21420258,0.026854731,0.24069004,0.16396788,-0.24597988,0.2580915,0.42148733,0.20289165,0.052469503,0.065059975
