timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
177014653,177013311,-2.4172695,3.562177,-2.5126839,-1.2560469,0.00059017295,1.2572274,2.513865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
177025158,177023300,-2.1202617,3.7069964,-2.5125906,-1.2559539,0.000683198,1.2573205,2.513958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
178023450,178022125,-0.55671453,3.8817034,-2.494426,-1.2378792,0.01840484,1.274915,2.5318267,0.08368014,0.0699191,0.059390847,0.06664589,0.081657335,-0.049294464,-0.04269586,-0.05374471,-0.06717187,-0.06442096,0.19994424,0.20012064,0.20013037,0.19995983,0.1998449
179022287,179020951,-0.6181011,3.8189175,-2.4783123,-1.2274032,0.011382127,1.2626014,2.5338802,-0.1874011,-0.14162198,-0.21326813,-0.30425632,-0.28834572,-0.401042,-0.3103394,-0.23851164,-0.28438926,-0.38546965,0.19764502,0.20632501,0.20623064,0.19749644,0.19230297
180016700,180014784,-0.7818194,3.5898237,-2.4759169,-1.23208,-0.0024002267,1.2499702,2.5314314,0.07462214,-0.02834484,0.022189537,0.1589793,0.19345263,0.13093112,0.041589502,-0.08373866,-0.07614622,0.0589155,0.19815986,0.21075441,0.20834002,0.19440593,0.18833968
181014967,181013611,-0.97821593,3.416608,-2.4907355,-1.2554624,-0.031650882,1.2255011,2.5161579,-0.041945744,0.03792163,-0.03798483,-0.16988516,-0.17401507,-0.059668057,0.04972344,0.1603052,0.12372783,-0.016184248,0.20027412,0.21479072,0.20853278,0.19062863,0.18577375
182023773,182022429,-1.1027871,3.2384105,-2.4479103,-1.2303077,-0.02113446,1.2442064,2.5554588,0.059921633,-0.021234028,-0.0773579,-0.032495037,0.05686186,-0.022630688,0.007467773,-0.05767714,-0.13492572,-0.11283681,0.20391369,0.2240613,0.21001498,0.18274413,0.17926592
183017968,183016262,-1.2462723,3.090457,-2.4663863,-1.2691575,-0.074592166,1.2018516,2.535827,-0.010289565,-0.055371344,-0.17878337,-0.22135665,-0.110240884,-0.11705449,-0.0017101467,-0.0019240975,-0.124923125,-0.20148332,0.2089385,0.23446855,0.2104147,0.17350048,0.17267776
184016474,184015098,-1.2270156,2.9995725,-2.4420893,-1.2565019,-0.07444178,1.2051136,2.5547585,-0.027767986,-0.058392435,-0.11708791,-0.12883529,-0.068832666,-0.083984375,-0.032852933,-0.04192055,-0.10437699,-0.13292973,0.21029927,0.24187344,0.21271682,0.16821097,0.16689955
185015233,185013918,-1.1662422,2.9380615,-2.4397447,-1.2590431,-0.08912145,1.1861461,2.5471504,-0.1784263,-0.048402026,0.031417474,-0.04761626,-0.19049191,0.0043490976,-0.028810622,0.0780629,0.19767468,0.1488285,0.20820725,0.24706337,0.21730623,0.16610973,0.16131341
