timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
259281057,259279228,2.941,3.7360072,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
259290971,259289218,2.8085918,3.6400928,-2.5130136,-1.2563763,0.00027183487,1.2569155,2.5135455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
260275731,260273157,-2.7017767,3.5766346,-2.5096955,-1.2546092,0.0032277494,1.2621574,2.5190127,0.0115274675,-0.0038351514,0.029474886,0.065449424,0.054296184,-0.009673459,-0.04965455,-0.07666061,-0.053273983,-0.011877077,0.2009434,0.20012705,0.19913687,0.19933829,0.20045443
261283435,261282069,-2.7901073,3.608737,-2.4866383,-1.2334807,0.026629439,1.2888979,2.5455334,-0.06493416,-0.09137951,-0.053616825,-0.0036615767,-0.0109878,0.08673862,0.038611725,-0.0016417727,0.022116855,0.07674172,0.20239098,0.2000266,0.19763672,0.1985037,0.20144203
262282188,262280989,-2.1664648,3.190401,-2.481804,-1.2983568,-0.043980643,1.286089,2.5888715,-0.2900631,-0.17614761,-0.36352938,-0.6050012,-0.5489058,0.070364445,0.30193132,0.4911611,0.36233026,0.09827244,0.23289508,0.22045556,0.18028465,0.16806652,0.1982982
263281215,263279910,-2.2561464,2.6327152,-2.4988406,-1.3952783,-0.13167919,1.2812555,2.62902,-0.420945,-0.5676868,-0.18735334,0.279391,0.047035724,0.440068,0.01384753,-0.32732353,0.0008389652,0.49461815,0.27345973,0.23941004,0.15428273,0.13477576,0.19807172
264280747,264278833,-2.1648374,1.9310809,-2.4504015,-1.4459006,-0.21172358,1.3173448,2.7390616,-0.10985422,-0.22884443,0.032940723,0.4267798,0.23727193,0.19679198,-0.10522945,-0.3903613,-0.14942682,0.24382374,0.33116445,0.2786707,0.1238723,0.08685737,0.17943515
265283622,265277755,-2.3362336,1.9258264,-2.6473434,-1.6431144,-0.41550004,1.1104885,2.5373952,-0.15232258,-0.14872363,-0.09931947,-0.06390828,-0.112231635,0.08791788,0.04308535,0.022753075,0.07668452,0.11479138,0.33008683,0.2836291,0.12586974,0.08537279,0.17504163
266286368,266281680,-2.2784696,1.8563634,-2.6412215,-1.6508739,-0.44454226,1.0901499,2.539854,-0.19334345,-0.17366858,0.025277957,0.16287726,-0.036067188,0.257702,0.08066365,0.005256057,0.22617157,0.37318677,0.33292377,0.29838592,0.1272649,0.0781382,0.16328715
267282354,267280590,-2.2215557,1.9184983,-2.646773,-1.6529256,-0.46208477,1.0554732,2.5145793,-0.16407686,-0.21147992,-0.16807604,-0.052944407,-0.07291967,0.16135809,0.09454629,0.008123219,0.03787723,0.15145065,0.32248974,0.306173,0.13653438,0.079555064,0.15524778
268280840,268279517,-2.4424188,0.7619635,-2.6483207,-1.8186606,-0.6335137,1.1507614,2.688351,0.073646605,-0.4828319,-0.1163747,1.2663326,1.0312179,-0.00040715933,-0.65050423,-1.6696348,-1.4042237,-0.11467159,0.48728144,0.31971502,0.043119583,0.01662434,0.13325961
269281050,269278433,-2.553114,0.23547587,-2.6683671,-2.0542994,-0.9207952,1.238496,2.8831449,-0.14559096,-0.60223746,-0.27057225,1.6685824,0.7239291,0.35529053,-0.22395885,-1.4786245,-0.8225862,0.5996329,0.6790301,0.25670457,0.0019516896,0.00016771165,0.06214581
270275525,270272356,-2.5385206,0.1426682,-2.6222417,-2.1412096,-1.0456231,1.334426,3.0498288,0.15055019,0.029623628,0.19447619,0.89018,0.38018402,-0.08227804,-0.24740517,-0.7061152,-0.24859104,0.13684362,0.755097,0.21393181,0.00012042036,9.656113e-05,0.030754223
271282565,271281263,-2.569375,0.13162477,-2.6361938,-2.1888359,-1.081029,1.3539332,3.0415614,0.08264455,0.26205438,0.60307187,-0.14225554,-0.16551751,-0.15720136,-0.12999451,0.20880005,0.7061798,0.01966568,0.7718839,0.19457896,9.895378e-05,9.895378e-05,0.03333923
272282089,272280182,-2.5954027,0.11344497,-2.6507742,-2.2380834,-1.1766318,1.4303412,3.0777225,0.129996,0.2956448,0.30058342,-0.9596015,-0.22810575,-0.09685144,0.12965274,0.79892087,0.50684565,-0.17923939,0.7905946,0.17729644,0.000101385456,0.000101385456,0.031906262
273281412,273279104,-2.5889223,0.08764314,-2.6319318,-2.277524,-1.3071356,1.5835696,-3.106029,0.016111493,-0.04124874,-0.75457186,-1.7327827,-0.16558534,-0.061628267,0.3619842,1.0910234,-0.80935025,-0.5161415,0.8178934,0.15620217,0.0001045864,0.0001045864,0.025695328
274280293,274278020,-2.6156526,0.07540587,-2.6510174,-2.3234773,-1.4123731,1.6636503,-3.0618856,-0.36138526,-0.45752305,-0.70848763,-0.4584567,-0.28024447,0.40467244,0.4663775,0.44009003,-0.084482625,0.32952353,0.8378591,0.13826987,0.0001125318,0.0001125318,0.023646034
275283244,275281932,-2.618019,0.071948074,-2.6500123,-2.335996,-1.4287246,1.6707383,-3.0707393,-0.26094767,-0.36092374,-0.391079,0.4323742,-0.09299731,0.071657896,-0.030466318,-0.425753,-0.13163559,0.17083019,0.8431008,0.13344073,0.00010492429,0.00010492429,0.023248633
276282180,276280851,-2.6471553,0.071851745,-2.6815326,-2.3588767,-1.4655561,1.6567279,-3.08275,-0.058318883,-0.05583115,0.009979114,0.028900865,-0.05573359,0.18475553,0.16293067,0.11584964,0.28649014,0.22935036,0.8422572,0.135097,0.00010877281,0.0001026059,0.022434397
277281485,277279765,-2.608104,0.0714083,-2.6438427,-2.3237877,-1.4378086,1.6952859,-3.0422049,-0.011603609,0.022838652,0.2166891,0.20533034,-0.027759597,0.2699476,0.20552629,0.1144802,0.6036411,0.37191093,0.8402162,0.13853875,0.00011135203,0.00010514715,0.021028612
278280009,278278682,-2.6112244,0.070505224,-2.649923,-2.3345454,-1.4627029,1.6862684,-3.0435712,-0.034716263,-0.009758562,0.17667809,0.2753998,-0.03165479,0.34666353,0.26833776,0.12957671,0.659704,0.45670763,0.8345875,0.14662693,0.00012051068,0.000106348976,0.018558746
279284392,279282594,-2.5829523,0.06940345,-2.6241822,-2.312447,-1.4517952,1.7064801,-3.015287,0.03322524,-0.12071937,-0.3284771,0.8318583,0.27022833,0.31927973,0.22868058,-0.2201681,-0.23106079,0.3629704,0.8291058,0.15397026,0.00013136106,0.00010611964,0.016686501
280283228,280281511,-2.5802379,0.05703518,-2.6210537,-2.3427114,-1.5572965,1.7812434,-2.9696345,0.13991731,-0.14460567,-0.71121275,1.3367095,0.5434724,0.14708185,0.067289114,-0.5517918,-1.1281464,0.1328544,0.8268148,0.16166602,0.00010534385,0.00010534385,0.011308637
281282720,281280425,-2.5563939,0.050656714,-2.5934014,-2.3404763,-1.5803598,1.8420488,-2.9358153,0.15000314,-0.07053755,-0.65006554,0.75183123,0.4318837,0.2535686,0.27290362,0.00049078465,-0.9935781,0.1569506,0.8302067,0.15999833,0.00010706282,0.00010706282,0.009580958
282281691,282279331,-2.5682807,0.047805943,-2.6029513,-2.351199,-1.6171657,1.8950768,-2.9149125,-0.039758533,-0.13541669,-0.5515762,-0.37545264,0.038398802,0.03491345,0.16085634,0.34566453,-0.87824184,-0.13964197,0.8399536,0.15029976,0.00010600978,0.00010600978,0.009534727
