timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
172880791,172878977,2.941,3.7360072,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
172890406,172888968,2.8858495,3.691794,-2.5131707,-1.2565336,0.000103498875,1.2567406,2.5133777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
173879348,173878004,-2.1458225,3.675338,-2.5001886,-1.2440127,0.012609712,1.269699,2.526631,-0.025548723,0.039269626,0.0143812075,-0.06580266,-0.09046596,-0.044333465,0.0028776526,0.07911507,0.07899086,0.002710905,0.20019569,0.2001301,0.19988485,0.19979873,0.19999073
174879447,174877031,-2.3997278,3.5187085,-2.5059094,-1.2553115,0.0027646658,1.2663525,2.5258274,-0.13690305,0.04563083,0.12974085,-0.0024308963,-0.16665079,-0.03479372,-0.06359616,0.10192975,0.2325848,0.14722063,0.20302466,0.20123751,0.19775069,0.19737068,0.20061646
175882404,175881054,-2.130674,3.4872308,-2.4870083,-1.2594595,-0.0042477585,1.2806333,2.5562696,-0.034501724,-0.06371804,0.05181372,0.15549389,0.09834902,0.13367426,0.0041056126,-0.0666825,0.024506241,0.14908439,0.21264149,0.20843327,0.19263251,0.18714245,0.19915023
176881984,176880083,-2.278318,3.316933,-2.4798424,-1.2620567,-0.0010531255,1.2978896,2.5757766,-0.02526512,-0.09882745,-0.000857085,0.13958454,0.11925677,0.026045602,-0.09998417,-0.21360624,-0.15115078,-0.0006588772,0.21905015,0.20948465,0.18712583,0.18263042,0.20170885
177880581,177879109,-2.3683534,3.198454,-2.4863417,-1.2791746,-0.0122976145,1.3017726,2.5823023,0.0110486,-0.09022364,-0.083366886,0.031515956,0.086326465,0.03834289,-0.0036858935,-0.11767255,-0.14352082,-0.04211091,0.22618262,0.21066259,0.18114851,0.17761356,0.20439279
178876293,178873140,-2.3857322,3.1494403,-2.4870532,-1.2855326,-0.016564175,1.3052802,2.5877697,0.011025801,-0.068085104,-0.17175697,-0.14975922,-0.03331842,0.004319694,0.08165201,0.030086443,-0.087677926,-0.097615115,0.22977622,0.2115469,0.17835411,0.174928,0.20539477
179883596,179882155,-2.3967166,3.1095202,-2.4661996,-1.2682118,0.0038703338,1.3317821,2.6142538,-0.050219364,-0.076529935,-0.04096268,0.010657797,0.0013767378,0.02384815,-0.021092037,-0.06283886,-0.03890495,0.015589181,0.23260427,0.2115066,0.17577837,0.1732278,0.2068829
180882565,180881180,-2.4199796,3.0867143,-2.4837372,-1.2884811,-0.015298037,1.3163363,2.5995758,0.0045170337,0.07235716,0.091925606,0.028259166,-0.024024084,0.051618136,0.055676766,0.12470273,0.16332418,0.11356087,0.23432931,0.21187063,0.17443033,0.17197567,0.20739408
181881552,181880202,-2.397084,3.0549061,-2.455335,-1.2640524,0.010539381,1.3475616,2.6320417,0.027705992,0.0958232,0.030883452,-0.08662385,-0.08046735,-0.0065057725,0.082453385,0.18172121,0.14373074,0.024378344,0.23682244,0.21245794,0.17252894,0.17013541,0.20805526
182880657,182879222,-2.4324772,2.998046,-2.4610555,-1.2756302,0.0033577264,1.3497338,2.6344488,-0.017847449,-0.11248234,-0.15987615,-0.081375696,0.004818067,0.038439598,0.052192472,-0.038142707,-0.11021815,-0.05468108,0.24122675,0.21253884,0.16870075,0.16740741,0.21012627
183876249,183873247,-2.4452667,2.8997803,-2.4688864,-1.2959642,-0.012907861,1.3503107,2.6390984,0.0038922583,-0.16765931,-0.10854627,0.12704659,0.17972174,0.02728223,-0.09187402,-0.30855927,-0.30529794,-0.08609194,0.24925622,0.21442424,0.16277915,0.161522,0.21201831
184875446,184872239,-2.4442666,2.7030463,-2.4715753,-1.3248405,-0.035051834,1.3624619,2.661065,-0.057176203,-0.17955197,-0.26841974,-0.17432725,-0.044492498,0.039381344,0.08016372,-0.031107392,-0.15083794,-0.089463085,0.26623073,0.2188138,0.15094985,0.1490516,0.21495408
185882596,185881224,-2.3444636,2.4432206,-2.4524696,-1.3464837,-0.064365834,1.3794703,2.7051592,-0.043402627,-0.057952836,-0.27347767,-0.39671424,-0.22017917,0.090916425,0.2906092,0.35791045,0.14223182,-0.010023594,0.28958392,0.2323214,0.13883275,0.12898952,0.2102725
186881982,186880216,-2.443166,1.2434949,-2.479536,-1.5396409,-0.21580759,1.480285,2.8505273,0.15001175,0.4271252,-0.07939178,-0.88071525,-0.46390525,-0.21007091,0.33606023,0.9617363,0.42260328,-0.2945674,0.43007597,0.24044959,0.058454283,0.053108517,0.21791166
187881068,187879202,-2.3997178,1.0509375,-2.4380205,-1.5354308,-0.20435579,1.5442072,2.9324174,-0.101903774,-0.12789437,0.07973219,0.2772991,0.06490997,0.1498785,-0.03386943,-0.18657744,0.068315715,0.23035806,0.46064195,0.24038462,0.045736425,0.0403432,0.2128939
188876219,188873187,-2.4215083,0.9214871,-2.450624,-1.5785606,-0.24904387,1.5708352,2.9519243,-0.14784922,-0.24511698,0.0348913,0.43130273,0.13222742,0.11301928,-0.16040123,-0.47006914,-0.11174746,0.2000996,0.4809663,0.23569538,0.03744575,0.033412404,0.21248013
189883921,189882159,-2.47599,0.7197273,-2.4841032,-1.6625832,-0.32883564,1.6156728,2.9779437,0.098842636,0.08912887,0.36503804,0.5726048,0.2679958,-0.06627535,-0.281785,-0.45449597,-0.072723836,0.062192455,0.520348,0.22037959,0.023468351,0.022389475,0.2134145
190873823,190871153,-2.472494,0.60187155,-2.4771829,-1.6948984,-0.36488247,1.6691811,3.025746,0.043145448,0.07979353,0.37006828,0.4720516,0.15602791,-0.124125645,-0.31670955,-0.42073113,-0.0054858476,0.030031607,0.54741085,0.21233775,0.016291572,0.01566636,0.20829363
191882148,191880128,-2.528814,0.548495,-2.523235,-1.7596381,-0.4230348,1.6587174,3.0035067,0.050342865,0.048129894,-0.08420179,-0.15156564,-0.007884882,-0.074379034,0.013902597,0.08076285,-0.11181299,-0.14268877,0.56112045,0.20244111,0.012833901,0.013207911,0.2103967
192880486,192879110,-2.4506342,0.50558126,-2.4638371,-1.7216897,-0.40988082,1.7166069,3.0743537,0.043910712,0.16154265,-0.04342386,-0.4959183,-0.1888119,-0.17219037,0.040405955,0.3907479,0.031535916,-0.24915889,0.57155126,0.21088883,0.01165513,0.010344727,0.19556004
