timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
47136268,1.0942467,3.5790465,-2.5137703,-1.2570932,-0.00045010398,1.256151,2.5127597,-0.018232068,-0.024301691,-0.013370795,-0.0005455222,-0.0035499465,0.018909834,0.0054442864,-0.0044893445,0.0028368728,0.01729839,0.19998443,0.19998778,0.20000795,0.2000172,0.20000261
47146288,1.0941019,3.579028,-2.5139763,-1.2572993,-0.0006561461,1.2559448,2.5125537,-0.018232068,-0.024301691,-0.013370795,-0.0005455222,-0.0035499465,0.018909834,0.0054442864,-0.0044893445,0.0028368728,0.01729839,0.19998443,0.19998778,0.20000795,0.2000172,0.20000261
47346709,1.9720342,3.8458405,-2.5133507,-1.2566998,-4.729269e-05,1.2565857,2.513205,0.00015350338,-0.005201716,0.003590146,0.014378398,0.012254881,0.00015414832,-0.010830158,-0.019317202,-0.013578676,-0.0015449189,0.19999824,0.19999231,0.19999695,0.2000059,0.20000662
47537092,1.8037485,3.851969,-2.5135534,-1.2568357,-0.000126951,1.2564739,2.5130172,-0.012713084,-0.03616103,-0.020236757,0.013052115,0.017701983,0.030352408,0.005990442,-0.023837967,-0.017910559,0.015580496,0.19998433,0.19995955,0.19999062,0.20003475,0.20003077
47737504,1.8948919,3.9354973,-2.5128272,-1.2561216,0.0005847618,1.2571963,2.513749,0.0086630145,-0.006808172,-0.013824361,-0.002689939,0.011207,0.0069800243,0.009331585,-0.004656206,-0.015650619,-0.008459575,0.19998896,0.19996342,0.19998837,0.20002946,0.20002976
47937917,0.64632547,3.9256306,-2.5122924,-1.2555375,0.0010576111,1.2575514,2.5141423,0.0038662357,-0.029178098,-0.014356617,0.027843345,0.03910497,0.04493219,0.018614113,-0.020944662,-0.019072417,0.021638736,0.19993813,0.19997993,0.20004943,0.20005074,0.19998182
48138330,0.0033649146,3.5516176,-2.511974,-1.2552747,0.0012000775,1.257675,2.5143745,0.0060021346,-0.017774727,-0.0025090463,0.030697245,0.035961777,0.03166146,0.007884061,-0.022072788,-0.0168153,0.016392563,0.1999299,0.20002645,0.2000864,0.20002699,0.19993016
48338742,-0.48556793,3.787732,-2.5111825,-1.2546142,0.0016290649,1.258092,2.5150156,-0.0043197814,-0.014342597,0.015923012,0.044654872,0.032149903,0.0373104,0.002224747,-0.018147789,0.004335819,0.03861567,0.19992462,0.20012294,0.20015137,0.19997063,0.19983046
48539155,-0.60500425,3.9181676,-2.5115993,-1.2550585,0.0012447976,1.2577726,2.514676,-0.016690101,-0.031973228,-0.00351909,0.02936482,0.021232534,0.021989394,-0.012907598,-0.038227174,-0.018996991,0.01823179,0.19995259,0.20011406,0.20011793,0.19995883,0.19985661
48739568,-0.61894095,3.9347785,-2.5106668,-1.2541776,0.001972752,1.2584571,2.515487,-0.018810652,-0.057201006,-0.010034051,0.057530522,0.052119233,0.06127681,-0.0008116956,-0.05651012,-0.028875045,0.043941326,0.1999337,0.20016836,0.20017041,0.19993693,0.19979063
48939981,-0.64550364,3.9195693,-2.5105772,-1.2541037,0.0020356236,1.2585292,2.5155756,-0.0015685335,-0.009516126,2.6486814e-05,0.013879323,0.01289748,0.011122717,-0.0014993218,-0.012958547,-0.007428152,0.007461758,0.19993769,0.2001753,0.20017071,0.19993013,0.19978613
49140394,-0.68592846,3.8731277,-2.511217,-1.2547097,0.0015733865,1.2581223,2.5150592,-0.036439992,-0.054430343,-0.0016838126,0.048946433,0.027474128,0.03746642,-0.023864735,-0.059935644,-0.020925073,0.039302606,0.1999616,0.20012754,0.20011733,0.19994487,0.19984858
49340807,-0.29622754,3.6391351,-2.5104382,-1.2537986,0.0025946575,1.2590798,2.515867,-0.040170774,-0.053800277,-0.0025865044,0.0427235,0.019498784,0.036565073,-0.021728273,-0.052711464,-0.013582669,0.04161386,0.19993411,0.20006251,0.2001047,0.20000207,0.19989657
49541220,0.7367785,3.8225944,-2.511055,-1.2542963,0.0023071577,1.2588032,2.5153868,-0.033693034,-0.0626803,-0.016298756,0.041365102,0.03062639,0.044294782,-0.013905384,-0.059456047,-0.029431393,0.034702044,0.19993873,0.19997409,0.20004547,0.20005389,0.19998781
49741633,0.48359424,3.781163,-2.5110087,-1.2542229,0.0023149138,1.2587434,2.5153508,-0.020481091,-0.03197747,0.00031473394,0.03176573,0.018918816,0.032493647,-0.00519765,-0.027774397,-0.004045154,0.033203203,0.19990958,0.19998387,0.20008068,0.20006587,0.19996004
49942047,0.5871504,3.8907528,-2.5105653,-1.2537384,0.0028068481,1.2591991,2.5157769,-0.015696287,-0.023989871,-0.0050225453,0.014992439,0.008400881,0.019188875,-0.003451657,-0.01833229,-0.0048972354,0.018293975,0.19989385,0.19997063,0.20008825,0.20008378,0.19996355
50142460,0.7331362,3.8262455,-2.510264,-1.2534105,0.0031656746,1.2595501,2.5160923,-0.029781636,-0.02599141,0.01117045,0.030349925,0.0050482964,0.014265483,-0.023583477,-0.031670902,0.0011647743,0.029560111,0.1998905,0.1999542,0.20008147,0.20009597,0.19997786
50342875,0.6672273,3.898723,-2.51059,-1.2536759,0.0028609296,1.2591608,2.5156898,-0.03946588,-0.044074517,0.008546754,0.045672614,0.016013164,0.034734514,-0.022099499,-0.044036053,-0.00078226347,0.04790317,0.19985382,0.19994844,0.20011467,0.2001222,0.19996095
50543286,0.83630174,3.7270446,-2.5102887,-1.2532916,0.003293061,1.2595398,2.5159883,-0.025238628,-0.029619303,-0.0046898113,0.01509551,0.0024051624,0.015681095,-0.011959335,-0.024660787,-0.0048858346,0.020049136,0.19983101,0.19991279,0.20011544,0.20015831,0.19998245
50743717,0.61260575,3.9183364,-2.5099573,-1.2529635,0.0035155343,1.2597001,2.516216,-0.032502353,-0.034819648,0.01151597,0.042462092,0.0152764805,0.032290805,-0.017191648,-0.034673348,0.003974585,0.045362588,0.19980392,0.19994117,0.20016012,0.20015751,0.19993731
50944114,-0.09655252,3.5569506,-2.5103881,-1.2536592,0.002575802,1.2588742,2.5157046,-0.016322618,-0.019676859,0.025371566,0.056564756,0.03081711,0.034944385,-0.013525328,-0.03168127,0.0055327676,0.04671573,0.19985338,0.20007703,0.20019463,0.20004292,0.1998321
51134512,0.055242863,3.5503504,-2.509774,-1.2530243,0.003344198,1.259704,2.5164392,-0.031877324,-0.030583842,0.011480095,0.03620379,0.009417109,0.012647148,-0.031176561,-0.043489758,-0.0072991927,0.027412515,0.19988042,0.20003492,0.20014155,0.20005222,0.1998909
51344941,0.1022843,3.5545063,-2.51014,-1.2531993,0.0028491488,1.2588203,2.5156353,-0.03829951,-0.05697791,-0.0010344116,0.052226294,0.029213563,0.06270094,-0.0022064,-0.040020328,0.0014828909,0.06497978,0.19971088,0.20006901,0.20033233,0.20013586,0.19975191
51545362,0.26650348,3.6127555,-2.510545,-1.2533937,0.0026302056,1.2583749,2.5150747,-0.059601903,-0.044760793,0.018512575,0.042826984,-0.0054282197,0.022454709,-0.039291725,-0.044261977,0.014358431,0.055632398,0.19961165,0.20001817,0.20040028,0.20022863,0.1997413
51745769,0.30534515,3.6338663,-2.5097697,-1.2525529,0.0034608503,1.2591337,2.5157993,-0.0241978,-0.008170666,0.0069482313,0.00029382622,-0.018956361,-0.011043098,-0.021743715,-0.009817075,0.008246835,0.007508207,0.19957988,0.20000242,0.20042236,0.20025799,0.19973736
51936162,0.13423392,3.5606573,-2.5099397,-1.2529483,0.0030626084,1.2589593,2.5157661,-0.036579266,-0.009737207,0.04571098,0.053201593,0.0023664944,0.00846685,-0.041159227,-0.03097434,0.024886344,0.049312003,0.19967754,0.20006384,0.20036256,0.20015964,0.19973639
52136576,0.15529005,3.5656104,-2.5094419,-1.252375,0.00355207,1.2593218,2.5161338,-0.03671158,-0.013119962,0.01198812,0.003953375,-0.026147645,-0.0059302608,-0.024679586,-0.008050253,0.020968841,0.02230427,0.19962166,0.20006582,0.20041978,0.20019297,0.19969985
52336990,0.054619957,3.544017,-2.5106921,-1.2536623,0.0020856913,1.2577816,2.5147274,-0.04767181,-0.044404708,0.021678358,0.059300967,0.016483612,0.03883116,-0.02964517,-0.04769045,0.009543607,0.06306302,0.19958933,0.20012338,0.20048776,0.20017727,0.19962229
52537404,0.073924676,3.5466895,-2.510282,-1.2532618,0.0025578819,1.2583077,2.5152152,-0.024383556,-0.016931506,0.016624337,0.029951625,0.0046242215,0.005544589,-0.027347066,-0.030427415,0.00051834993,0.022782894,0.19961205,0.2001065,0.20045456,0.20017363,0.19965321
52737820,-0.22905244,3.597612,-2.508535,-1.2518495,0.0040942384,1.2602556,2.5172937,-0.010153526,0.035402164,0.053851403,0.01976697,-0.01982242,-0.011291802,-0.015894748,0.025970317,0.05647948,0.033485185,0.19979206,0.20016274,0.20030913,0.2000277,0.19970843
52938234,-0.020959035,3.5438528,-2.509039,-1.2522285,0.0038669384,1.2599972,2.5168645,-0.063793086,-0.026379198,0.045213394,0.05212531,-0.01525185,-2.371159e-05,-0.063174,-0.04713456,0.025915276,0.055081,0.19977903,0.2000895,0.2002769,0.20008099,0.19977354
