timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
130911154,2.941,3.7360072,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
130921177,2.8366199,3.6576295,-2.5133018,-1.2566648,-2.7636679e-05,1.2566094,2.5132465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
131111665,2.6439688,3.570161,-2.5132809,-1.2566437,-6.5481354e-06,1.2566305,2.5132678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
131312073,1.1331284,3.5683727,-2.5130916,-1.2564502,0.00018783598,1.2568212,2.513455,0.0026011597,0.0013586236,0.0010024179,0.0020248853,0.0030129096,0.017869748,0.01784049,0.0166497,0.015943024,0.016697071,0.19999833,0.19999862,0.20000082,0.20000188,0.20000033
131512532,2.2365048,3.6291544,-2.5138767,-1.2572169,-0.0005404717,1.2560983,2.512697,0.014709658,0.017594606,0.008595519,0.00014912791,0.003927663,0.0022752793,0.012674725,0.018631913,0.011914358,0.0018054587,0.20000066,0.19998348,0.19998913,0.20000984,0.2000169
131712992,1.922087,3.901479,-2.5137658,-1.2570466,-0.0003225287,1.2562861,2.5128186,-0.009521517,-0.000120976474,0.008003037,0.0036235312,-0.007207107,-0.02346177,-0.028949792,-0.021705188,-0.011740096,-0.012825763,0.1999877,0.199955,0.19998449,0.2000355,0.20003739
131913452,1.8996975,3.9279556,-2.5139794,-1.257225,-0.00046786692,1.2561262,2.5126164,0.019089144,0.020461306,0.013213101,0.0073633404,0.010994199,0.001369148,0.009435577,0.013232239,0.00751277,0.00018185354,0.19998136,0.19993684,0.19997953,0.20005059,0.20005165
132113925,1.6766099,3.729545,-2.514532,-1.2577541,-0.0010136651,1.2555468,2.5120332,-0.009285888,0.0005819276,0.0016820868,-0.007503606,-0.014281787,-0.01579946,-0.013751581,-0.0037343074,0.000407367,-0.007048066,0.19996695,0.19993518,0.1999929,0.20006055,0.2000444
132304348,1.2616078,3.5524585,-2.5151668,-1.2584081,-0.0017326938,1.2548071,2.5113459,-0.022418577,-0.0068983687,0.0130050825,0.0097859455,-0.0121046025,0.0047128256,-0.01117437,-0.0013216729,0.020650437,0.02438036,0.19995816,0.19995786,0.20001572,0.20005198,0.20001628
132514830,1.6032504,3.673786,-2.5156994,-1.2588999,-0.0021573112,1.2543831,2.510855,0.02235616,0.01676167,-0.008040588,-0.017770985,0.0010114341,-0.0010141479,0.023247372,0.025421083,0.0025080116,-0.013829236,0.19995894,0.19992939,0.19999732,0.2000691,0.20004524
132715289,1.564245,3.6481972,-2.515938,-1.259129,-0.0023869155,1.2541435,2.51061,-0.013705248,-0.0015830561,0.010591166,0.0059952005,-0.009019739,-0.0046798075,-0.013544286,-0.0047542457,0.009539935,0.009586936,0.1999549,0.19992754,0.20000024,0.20007275,0.20004457
132915749,1.5935419,3.667924,-2.5171845,-1.2603601,-0.003603473,1.2529204,2.5093687,-0.021331076,-0.0064922627,0.016848108,0.016435161,-0.007158327,-0.002017719,-0.021741021,-0.013721391,0.010953148,0.01818684,0.19995344,0.19992088,0.19999756,0.20007776,0.20005032
133106249,1.5695027,3.6540005,-2.5204122,-1.2635598,-0.0067906813,1.249713,2.5061362,0.015883984,0.016453078,-0.0006052125,-0.011708409,-0.0015221871,-0.0089145135,0.009204855,0.015341163,0.0010185232,-0.013969332,0.19994587,0.19991109,0.19999906,0.2000885,0.20005545
133306649,1.6898451,3.7462199,-2.522316,-1.2653561,-0.008478734,1.247984,2.504274,-0.008267797,-0.027927853,-0.027964631,-0.008328791,0.0038411804,0.026174806,0.01982728,-0.00083191786,-0.0072474917,0.009440463,0.19993,0.19985531,0.19998042,0.20013279,0.20010145
133507104,1.90997,3.9041748,-2.5226827,-1.2658061,-0.008926904,1.2476202,2.5039604,-0.0050571878,-0.0045790784,-0.018777791,-0.028018892,-0.019545462,-0.0024560997,0.012626059,0.017735679,0.0058169025,-0.0066574877,0.1999677,0.19987874,0.19995724,0.20009501,0.20010132
