timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
723103401,723101210,2.941,3.7360072,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
723112598,723111185,3.1412559,3.947473,-2.5133195,-1.2566829,-4.4410517e-05,1.2565942,2.5132308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
724102342,724100065,-2.7582412,3.6095307,-2.5121229,-1.2559415,0.0010707154,1.258396,2.515083,0.05089345,0.056690626,0.05840034,0.053653426,0.049015544,-0.051374123,-0.051286377,-0.045742825,-0.042405304,-0.045889072,0.20029531,0.20002028,0.19971743,0.19980498,0.20016205
725101403,725098934,-2.6221912,3.5395205,-2.5022936,-1.2490691,0.009535905,1.2708066,2.5283341,-0.045891352,-0.10935003,-0.1153525,-0.05534248,-0.012505703,-0.043014232,-0.057374075,-0.12229739,-0.1479905,-0.09885068,0.20199999,0.20038551,0.19824472,0.19852602,0.20084374
726099150,726097806,3.0455396,3.7652733,-2.5082285,-1.2535154,0.0111018205,1.2745465,2.5274446,-0.074251324,-0.016628519,0.070366845,0.06519431,-0.024028506,0.0079728365,-0.06427249,-0.03128799,0.06150519,0.084971406,0.20294598,0.19837019,0.19606483,0.19917138,0.20344764
727103051,727101669,-2.6103964,3.4428437,-2.5084317,-1.2652435,-0.0011559394,1.273585,2.533836,-0.09129979,0.13527769,0.3027853,0.1755825,-0.06683901,0.017415468,-0.08399202,0.10209748,0.31793547,0.2632866,0.20798966,0.20164326,0.19312458,0.19405444,0.20318817
728102693,728100536,-2.2554178,3.222261,-2.4904356,-1.2875057,-0.026898934,1.2866,2.5734046,-0.046340585,0.16798344,0.274183,0.10882008,-0.090244725,-0.054599106,-0.087879956,0.11036071,0.27363694,0.16054174,0.22671221,0.21419686,0.18260594,0.17530355,0.2011814
729100805,729099404,-2.1683033,3.0114276,-2.4739153,-1.3086193,-0.05444767,1.294749,2.607772,-0.061318144,0.1559996,0.30101466,0.14697431,-0.08198449,0.0475353,-0.01773958,0.17412786,0.3762973,0.27902392,0.2447795,0.22727129,0.17310755,0.15744235,0.19739935
730101219,730098272,-2.1028876,2.8925457,-2.4600925,-1.3177865,-0.07189872,1.2964262,2.628752,-0.13005519,0.077890545,0.2592341,0.13390195,-0.11863631,0.02043727,-0.079323605,0.09022683,0.32633996,0.2592396,0.25511807,0.23727119,0.16880879,0.1462804,0.19252157
731104402,731102142,-2.1840284,1.8652817,-2.4255662,-1.4202504,-0.17545818,1.3547274,2.7671347,0.01771462,0.30774266,0.6377813,0.45194942,0.026107848,0.05346051,-0.11857477,0.10851571,0.538909,0.4156174,0.3468615,0.27522424,0.11297645,0.081573695,0.18336411
732102983,732101002,-2.18618,1.7110798,-2.4301715,-1.4518554,-0.2105467,1.3465273,2.7789984,0.035531387,-0.120858386,-0.17535852,0.033912927,0.14571808,0.11396689,0.08557173,-0.10091208,-0.20628409,-0.015029848,0.36257717,0.28399003,0.104744695,0.07120859,0.1774795
733103056,733099870,-2.2053344,1.5697397,-2.4227533,-1.4643351,-0.22231954,1.3745,2.8116243,-0.06770579,-0.28082767,-0.3800603,-0.10174152,0.06936157,0.035849337,0.016616594,-0.23024905,-0.40009567,-0.1490187,0.37870875,0.28440112,0.09480391,0.06380919,0.17827706
734101078,734098733,-2.2383895,1.4515897,-2.4364269,-1.4957833,-0.25433433,1.3777726,2.8195639,-0.007949969,-0.1262908,-0.22861163,-0.103137575,0.033772364,-0.01419783,0.014359608,-0.101443455,-0.24910337,-0.1376952,0.39343256,0.28466064,0.08621455,0.05727717,0.17841507
735106004,735102599,-2.2663915,1.390309,-2.4466686,-1.5146629,-0.26992813,1.3827949,2.8224466,-0.02819451,-0.10733344,-0.17842774,-0.0932341,-0.00074085034,0.024959903,0.045374148,-0.03175272,-0.13370404,-0.057747513,0.40220913,0.28217408,0.080860436,0.054274946,0.18048139
736103668,736101472,-2.284972,1.3266003,-2.4409282,-1.5169159,-0.26476032,1.4094888,2.843356,-0.05131629,-0.13010602,-0.05132202,0.15686283,0.091754,0.01008274,-0.099018365,-0.25585407,-0.17928691,0.0077700503,0.41221723,0.27723467,0.07460296,0.051474493,0.18447064
737102656,737100335,-2.2828286,1.3145877,-2.4307344,-1.5075566,-0.25229368,1.426551,2.8573759,-0.06630263,-0.09603351,-0.10853413,-0.06374509,-0.04494455,-0.037923943,-0.042801343,-0.079699546,-0.10085794,-0.060771078,0.41446057,0.2751036,0.07306744,0.051126838,0.18624151
738101812,738099206,-2.2958505,1.312755,-2.4459944,-1.5233157,-0.2693816,1.4099073,2.841874,-0.06687477,-0.026325624,0.0019833148,-0.052386355,-0.089962356,0.020732641,0.017671779,0.06370494,0.105099596,0.058369234,0.41452754,0.27585033,0.07317412,0.05089838,0.18554963
739100422,739098076,-2.3080997,1.3131735,-2.46129,-1.5387692,-0.28631932,1.3923506,2.8256407,-0.056832287,-0.022312101,0.044844203,0.03298488,-0.043949142,-0.002881594,-0.042369887,-0.025918253,0.060818546,0.051917713,0.41416508,0.27676976,0.07352774,0.050801337,0.18473606
