timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
630902405,630901079,2.941,3.7360072,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
630912414,630911069,-3.1277614,3.9308205,-2.5131383,-1.2565012,0.00013605696,1.2567731,2.5134103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
631901820,631900057,-2.4805014,3.526885,-2.5246875,-1.2716658,-0.013870112,1.2471005,2.5052538,0.05172561,0.049363047,-0.14270552,-0.25895825,-0.13874553,-0.050184436,0.15092233,0.21081668,0.04661652,-0.11461705,0.20186122,0.20065135,0.19854587,0.19844852,0.20049298
632900720,632899035,-2.2884827,3.0440187,-2.514968,-1.3413764,-0.079217486,1.2657652,2.5702221,-0.17633364,0.04293856,-0.106448054,-0.44413865,-0.47069257,0.0761891,0.30450588,0.60046136,0.5358963,0.20035031,0.24123769,0.22132413,0.17324805,0.16267064,0.2015194
633899770,633898017,-2.3575711,0.7066464,-2.4675548,-1.66447,-0.39353916,1.4556777,2.9374053,-0.13255686,-0.48848933,1.1181481,2.8060462,1.5687168,0.31092936,-1.3460431,-2.5195029,-0.95612466,0.80189663,0.5200929,0.27417025,0.028635941,0.015737548,0.16136321
634903299,634901984,-2.4475417,0.0951771,-2.474426,-2.0805442,-0.80187654,1.7265834,-2.962626,0.51311046,0.6013117,0.9071294,-0.9071288,-0.025081992,-0.5943524,-0.3560148,0.7611938,0.5133813,-0.3895265,0.84610397,0.11558003,0.00013107891,0.00013107891,0.038053855
635902324,635900960,-2.480185,0.046469778,-2.498452,-2.2191954,-1.2236394,2.1456847,-2.8134787,-0.22454202,-0.41979316,0.018740855,-0.230225,-0.27504605,0.38756695,0.35794204,0.13011074,0.62512094,0.6979174,0.8663621,0.101621635,0.0001194022,0.000112987735,0.031783953
636901277,636899935,-2.38981,0.0447738,-2.4094543,-2.1314576,-1.154519,2.2569544,-2.7345536,0.27132657,0.10469318,0.14745072,0.01713267,0.24989302,-0.1926344,-0.13063034,-0.12798056,-0.4320008,-0.07764105,0.8759579,0.09951947,0.000108194086,0.00010716673,0.024307279
637900226,637898908,-2.4349453,0.043887705,-2.455323,-2.1824682,-1.2065002,2.2133067,-2.7794998,0.21833867,0.15760365,0.1184822,-0.6562669,0.09215996,-0.052903295,0.103385925,0.5744455,-0.31994087,-0.07921958,0.86853397,0.10558351,0.000104737344,0.000104737344,0.025673058
638899651,638897880,-2.4601548,0.041477457,-2.4810648,-2.213942,-1.2654575,2.2123375,-2.8014874,-0.11846644,-0.43922704,-0.7744726,1.4266323,0.25053063,0.49467587,0.34789634,-0.75451976,-0.16411836,0.6575587,0.86983204,0.106645,0.000113687645,0.000113687645,0.02329564
639903195,639901848,-2.44346,0.040356465,-2.4677527,-2.212977,-1.2849959,2.2352653,-2.7849221,0.2834806,0.17069563,-0.17936872,-0.06689303,0.31596348,-0.14092353,-0.018937424,0.18114927,-0.8261179,-0.23666477,0.8590867,0.12066613,0.000122023215,0.000106985775,0.020018108
640902131,640900812,-2.426779,0.038388252,-2.452897,-2.2099562,-1.3073833,2.2672296,-2.7647793,0.14110589,0.06708741,-0.35948345,-0.6225535,0.12046856,-0.08757982,0.10005128,0.600482,-0.91729206,-0.27412364,0.8514067,0.1306827,0.00010673667,0.00010673667,0.017697068
641901483,641899779,-2.4320595,0.03596011,-2.4582055,-2.2272213,-1.3541334,2.2982323,-2.759873,0.1322223,0.08947468,-0.25839,-0.6661442,0.089836836,-0.09062664,0.08512772,0.6263231,-0.82286555,-0.27318123,0.8495025,0.13439791,0.00010378208,0.00010378208,0.015892003
642905094,642903742,-2.422218,0.03486997,-2.4485285,-2.2234268,-1.3657296,2.3255675,-2.7451441,0.025895,0.057053506,0.11048353,-0.5709405,-0.07436967,-0.14732698,-0.07400371,0.282835,-0.19493622,-0.19698891,0.84795904,0.1369481,0.000103257844,0.000103257844,0.014886419
643904064,643902716,-2.3910346,0.034301244,-2.4172888,-2.1952274,-1.3460941,2.3689294,-2.7112982,-0.057919294,0.001524359,0.31997183,-0.23874746,-0.15303534,0.021087557,-0.011605501,0.030658066,0.48885807,0.09856862,0.8478387,0.13763557,0.00010388412,0.00010388412,0.014318035
644903027,644901684,-2.4031515,0.03271282,-2.4279587,-2.212206,-1.3829238,2.39789,-2.7121356,-0.053723335,-0.07265067,0.26208317,0.9450402,0.02860871,-0.008669164,-0.2045944,-0.9347939,0.70963305,0.23181334,0.85250175,0.1335334,0.00010687623,0.00010687623,0.013751136
645901985,645900652,-2.415413,0.030052511,-2.4359877,-2.248305,-1.3930488,2.4258094,-2.7024922,0.1559993,0.17037082,0.44533223,0.58233243,0.16194522,-0.01798758,-0.12870097,-0.4915424,0.5348903,0.12695014,0.858096,0.12856762,0.00010622193,0.00010622193,0.013124069
646901294,646899616,-2.432176,0.030631918,-2.4546597,-2.2495732,-1.4515259,2.4342608,-2.7227452,0.071748644,0.10492426,0.3181044,0.08855079,0.03019151,-0.00045323372,-0.044314653,-0.12367496,0.35896197,0.06776449,0.8597206,0.12705658,0.00010600867,0.00010600867,0.013010875
647899890,647898582,-2.4600291,0.029583445,-2.4796388,-2.2959898,-1.4530052,2.4025636,-2.7421556,0.21628633,0.27516538,0.4873375,-0.12509286,0.12281373,0.18800682,0.19265723,0.3488949,0.4581099,0.20424622,0.86115503,0.12564003,0.00010811292,0.00010811292,0.012988675
648899836,648897546,-2.4681592,0.030191798,-2.4899416,-2.2869737,-1.4935739,2.4164243,-2.7519937,-0.014317779,-0.10546935,-0.42691252,0.40278596,0.11418536,0.19513324,0.20268846,0.027878892,-0.25207448,0.16323465,0.862365,0.12446436,0.00010704338,0.00010704338,0.0129564935
649178539,649177254,-2.4703054,0.030027999,-2.491868,-2.2893171,-1.4971218,2.4181914,-2.7530313,-0.01574438,-0.09891909,-0.3843584,0.39035314,0.10323937,0.21338262,0.21528605,0.037113857,-0.17292997,0.19012126,0.86317545,0.12362015,0.00010694909,0.00010694909,0.012990494
