timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
77278332,2.8751526,3.683951,-2.5131593,-1.256522,0.00011502605,1.2567521,2.5133893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
77288355,1.9212488,3.9036114,-2.5131953,-1.2565498,9.554644e-05,1.2567298,2.513357,0.007444744,0.010731159,0.010243205,0.0066552125,0.0049256785,-0.0070521343,-0.005471238,-0.0018571403,-0.0012044008,-0.004415092,0.19999886,0.19999562,0.19999856,0.20000345,0.20000361
77488812,-1.2629569,3.5527408,-2.5128446,-1.2562622,0.0003203987,1.2569788,2.5136836,-0.01224752,-0.011523988,-0.019793604,-0.025627904,-0.020964194,-0.015947353,-0.0070170993,-0.0035694363,-0.010368887,-0.018018793,0.20000924,0.20002908,0.20000885,0.19997631,0.19997647
77689268,-1.8412005,3.8946154,-2.5129766,-1.256418,0.0001914335,1.2568902,2.5135932,-0.0004160885,-7.67539e-05,-0.0077764113,-0.012875227,-0.008325979,0.0054175863,0.013623919,0.016482998,0.010043423,0.0032041837,0.20002665,0.20002826,0.19999097,0.19996609,0.19998802
77879702,-1.8763354,3.9369664,-2.51297,-1.2564118,0.00020008322,1.2569008,2.5136027,-0.0026963425,-0.002954172,-0.0037676843,-0.004012691,-0.003350474,0.0060007777,0.006772368,0.0067657046,0.0059898477,0.0055171037,0.20002751,0.2000277,0.19998975,0.19996586,0.19998907
78080158,0.8939638,3.6832786,-2.5133214,-1.2565255,0.00010322596,1.2565767,2.5131211,0.04446525,0.04335004,-0.004730571,-0.033334434,-0.0029260283,-0.026450602,0.02374095,0.038193535,-0.0030709398,-0.043024335,0.19992957,0.19995987,0.20004581,0.20006835,0.19999637
78280615,-0.034661543,3.5524983,-2.5135846,-1.2568849,-0.00043521228,1.2560239,2.512739,0.011373108,0.01820488,-0.010319904,-0.034777068,-0.021375107,-0.028535955,0.0036787167,0.020127092,-0.0019144961,-0.031989012,0.19992365,0.20003296,0.20009694,0.20002685,0.19991964
78481072,-0.035291996,3.5523598,-2.5132635,-1.2565576,-0.00013113543,1.256307,2.5130324,0.009733522,0.016866827,0.0004791743,-0.016784457,-0.011068387,-0.017132442,0.0024201614,0.0152453035,0.0036257962,-0.01638727,0.1999144,0.20003685,0.20010859,0.20003013,0.19991
78681529,0.72886854,3.830048,-2.5130491,-1.2562419,0.00035053192,1.2567898,2.51335,-0.026103215,-0.018890938,0.00871519,0.018572668,-0.0029439898,-0.0026956545,-0.029384376,-0.030773899,-0.004950313,0.012409177,0.19991498,0.199965,0.20006363,0.2000742,0.1999822
78882024,1.1743004,3.5540955,-2.5124557,-1.2549218,0.0019176386,1.2577837,2.5137422,-0.046018198,-0.019621994,0.0041110218,-0.0076099653,-0.038589425,-0.0474831,-0.06386549,-0.04382512,-0.015062688,-0.017317869,0.19966725,0.19970459,0.2001504,0.20038836,0.20008935
