timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
24670686,24668243,3.1401799,3.9448442,-2.5123909,-1.2557737,0.00091596,1.2576054,2.5142224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
24679603,24678234,2.8155217,3.6356568,-2.513562,-1.2569239,0.0010762495,1.2585546,2.5143485,0.003375385,-0.010211851,-0.062200822,-0.08074446,-0.040218186,0.13522454,0.18547572,0.18808095,0.13944323,0.10677567,0.20033684,0.19964632,0.19944482,0.20001002,0.200562
25669770,25667292,-2.377049,3.5328894,-2.491035,-1.2389885,0.018761484,1.280682,2.539464,0.047001258,-0.022636926,-0.012368808,0.06409626,0.10055523,0.019410696,-0.014061557,-0.09091294,-0.10469746,-0.03627724,0.20224491,0.20094517,0.19834532,0.19803086,0.20043376
26672785,26671336,2.447209,3.4495132,-2.5068445,-1.2438393,0.029568007,1.290105,2.5324397,0.0635838,-0.07595283,-0.16799423,-0.08327612,0.058330067,0.19859117,0.25021005,0.13198541,0.009212136,0.0512169,0.20161027,0.1936693,0.19443251,0.2028783,0.20740955
27673439,27670399,2.0074992,3.5276928,-2.5388474,-1.251207,0.042361002,1.2908252,2.505784,-0.09003779,-0.26360634,-0.20190838,0.0046228766,0.0689092,0.40133494,0.28625885,0.0847055,0.08526307,0.2760768,0.19586338,0.18134798,0.19198914,0.21412846,0.21667102
28672089,28669432,-2.596268,1.6492049,-2.5253575,-1.4504901,-0.0837425,1.4197297,2.7128224,-0.09086737,-0.55247533,0.17946936,1.1419129,0.81248534,0.31852648,-0.49565545,-1.2967533,-0.6997276,0.2698473,0.38520756,0.21254382,0.07538722,0.08485765,0.24200375
29671434,29668480,-2.519403,1.348168,-2.5089192,-1.4746168,-0.108179115,1.4290569,2.7427769,0.04807529,0.029032836,-0.09186071,-0.15100558,-0.03452655,0.17243922,0.28026813,0.31749377,0.18343994,0.12070764,0.43492037,0.22240151,0.057547864,0.05993986,0.22519042
30670140,30667526,-2.619526,1.271697,-2.522695,-1.4836923,-0.08866435,1.4840181,2.7490478,-0.030174702,-0.21879669,-0.38686436,-0.20256513,-0.0019965023,0.22967367,0.30906987,0.12594357,-0.085143805,0.0450297,0.44453642,0.19576891,0.048469238,0.06150875,0.24971664
31674699,31671572,-2.7705626,1.1708148,-2.5815268,-1.5253085,-0.090710066,1.4932919,2.7170637,-0.05616717,-0.38235477,-0.38760996,0.08770335,0.18431303,0.324864,0.22514623,-0.21119562,-0.25517848,0.12159753,0.45327836,0.16404511,0.038310084,0.06266467,0.28170174
32673212,32670615,-2.622004,0.3716556,-2.562543,-1.7180895,-0.24067196,1.6733508,2.914878,-0.02900064,-0.68444043,0.27023387,1.8257954,1.0521846,0.22806013,-0.7060335,-2.0936077,-0.94222635,0.2932049,0.6759736,0.12128789,0.002467155,0.005110869,0.19516048
33672258,33669659,-2.5385094,0.05943548,-2.538398,-2.106337,-0.6188157,2.0914555,-2.9691894,0.23333037,-0.38168693,-0.22406757,2.0814161,0.83802336,-0.21419585,-0.50778997,-2.3468397,-0.970146,0.04921913,0.9493738,0.025058238,9.404606e-05,9.404606e-05,0.025379956
34674804,34668701,-2.5264907,0.041256834,-2.5282514,-2.2039678,-0.8773677,2.3042939,-2.876177,0.30536532,0.6842308,0.24124146,-2.6752057,-0.4288453,-0.41842067,0.24589872,2.9390452,-0.11151689,-0.66420186,0.95498323,0.02582427,0.00010386228,0.00010386228,0.018984875
35670412,35667744,-2.5202403,0.030992681,-2.5199964,-2.2550495,-1.031842,2.5056548,-2.810299,0.08381623,0.09746304,0.3390397,-0.50394654,-0.057658195,0.16202441,0.29436612,0.87363195,0.2215668,0.22493303,0.963493,0.018521288,8.902513e-05,8.902513e-05,0.017807743
36673720,36671780,-2.528993,0.030853681,-2.5289595,-2.2631907,-1.0419265,2.5040529,-2.8199255,0.04888084,-0.019226545,0.07324052,0.13312455,0.06444922,0.021174071,0.03930169,-0.033789337,0.020461671,0.10372418,0.965131,0.01804337,8.766546e-05,8.766546e-05,0.016650366
37673459,37670819,-2.526749,0.030953871,-2.5267975,-2.2611675,-1.0390227,2.5069394,-2.8185365,0.084761344,0.04043002,0.13566697,0.13940495,0.09123828,0.0006112121,0.010265458,-0.03836553,0.027951276,0.066162504,0.96520674,0.018178524,8.853337e-05,8.853337e-05,0.016437674
