timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
1336303435,1336301613,2.941,3.7360072,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
1336313542,1336311600,-2.214283,3.6424117,-2.513203,-1.2565658,7.125712e-05,1.2567084,2.5133455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
1337307405,1337305459,-1.237532,3.5237505,-2.5127444,-1.2597967,-0.0069773705,1.2509867,2.512265,0.086459756,0.052468017,-0.15657613,-0.2520703,-0.101840004,-0.14066193,0.068211965,0.1005372,-0.08830887,-0.23755774,0.2005788,0.20201941,0.20066252,0.19839528,0.19834407
1338296946,1338294322,-0.7632756,3.5099797,-2.4763112,-1.2387526,-0.025551194,1.2232866,2.518577,0.04644897,-0.008423664,-0.14718199,-0.18616113,-0.06419751,-0.25770727,-0.12757657,-0.13571925,-0.27214408,-0.35205337,0.19626018,0.21729073,0.21406676,0.19137204,0.1810103
1339305161,1339303164,-0.7406622,3.4150326,-2.4582782,-1.2278812,-0.03118202,1.2128211,2.5231128,-0.21112661,-0.108091466,0.0774094,0.10375793,-0.080669336,0.22355247,0.059692085,0.099185444,0.29280642,0.37768018,0.19413148,0.22389735,0.2199851,0.18834515,0.17364095
1340299364,1340297022,-0.6969316,3.328737,-2.408486,-1.184097,-0.0010251505,1.2391934,2.5620172,-0.16157983,-0.124808,-0.07569902,-0.076838076,-0.13276117,0.18662828,0.14661334,0.16611674,0.22110718,0.2365696,0.19239949,0.22953373,0.22487488,0.18565214,0.16753978
1341298823,1341295874,-0.68914175,3.3282573,-2.4047506,-1.180393,0.0019353564,1.241667,2.5649323,0.012578424,-0.024627056,-0.02720146,0.008590218,0.03595573,0.08157796,0.07011,0.032461815,0.016123373,0.047513753,0.19216539,0.22974427,0.22523578,0.18564285,0.16721182
1342297281,1342294728,-0.6808665,3.3205101,-2.4058168,-1.1819193,-0.0022938391,1.235879,2.5611243,0.035816565,-0.010075133,-0.0065105874,0.042629123,0.07233031,0.079227254,0.057547335,0.008541193,-0.0060791755,0.039450005,0.19145663,0.23063104,0.22646117,0.18544944,0.1660018
1343305502,1343303570,-0.6475078,3.3177786,-2.370555,-1.146799,0.03281182,1.2711141,2.5964634,0.06148666,-0.010026533,-0.068260916,-0.039316893,0.046582997,0.025834247,0.062668145,0.010965947,-0.06496196,-0.058478825,0.19151713,0.23067378,0.22641926,0.18538903,0.16600087
1344304181,1344302424,-1.2052187,3.2757719,-2.898371,-1.6776713,-0.5003208,0.73938817,2.0682564,-0.035314806,0.03446631,0.11380744,0.102394946,0.0044807433,0.11339968,0.05260509,0.0943345,0.1872485,0.20365575,0.19215418,0.23227929,0.22659314,0.1839996,0.16497383
1345302690,1345301276,-2.2216697,3.0250208,2.5616524,-2.5240119,-1.3620491,-0.110159844,1.2444707,-0.21173364,-0.06406851,-0.04113172,-0.17711928,-0.2960177,0.10132848,0.13585657,0.28158373,0.35926157,0.24185055,0.19776747,0.24420416,0.2267101,0.17333469,0.15798362
1346298124,1346295131,-2.7163644,0.82956094,2.6353858,-2.770466,-1.9194747,-0.59772706,1.2111007,0.1753583,0.45293343,-1.0110238,-2.9326475,-2.0648904,-1.7914295,0.07333529,1.2001189,0.09698212,-2.2628164,0.1963067,0.50232977,0.24466997,0.031912327,0.024781162
1347309121,1347303968,-2.972228,0.046598066,3.0743194,-2.9770904,-2.7313662,-1.4331197,1.576967,0.5148797,-0.3940797,-0.6337445,-4.105301,-1.168466,-0.9799391,-0.20277989,0.7385435,0.4780681,-4.171232,0.019014765,0.9427449,0.037895028,0.00017267847,0.00017267847
1348304207,1348302816,3.0022278,0.04272881,2.798948,2.9982066,-3.0616682,-1.7013986,1.2685065,-0.28535163,-0.769065,-0.4894787,0.22778386,0.27545518,-0.2780549,-0.32114488,-0.081629634,-0.9518886,0.6798552,0.025866203,0.93230575,0.04141959,0.0001830484,0.0002253768
1349307306,1349301669,3.0203173,0.035946272,2.8289213,3.0146005,-3.0602963,-1.8185002,1.447873,-0.30810425,-0.591391,-0.23863497,1.1329502,0.083799034,0.008795346,-0.1341766,-0.049869787,-0.6229372,1.707592,0.03431209,0.9071265,0.05822561,0.00016793016,0.00016793016
1350302987,1350300517,3.0012076,0.032759026,2.8273263,2.9937117,-3.0835583,-1.9077666,1.513481,-0.18562165,-0.42955756,-0.16410147,0.78158164,0.035749383,-0.01375168,-0.118408784,-0.045770805,-0.54774964,1.2311963,0.03887412,0.89272124,0.06807873,0.00016295032,0.00016295032
1351309805,1351304353,2.9740157,0.03113428,2.8005335,2.9659247,-3.113872,-1.9731928,1.5258226,-0.021575525,-0.21622257,-0.06238514,0.2943648,0.020585805,-0.027233511,-0.060527116,0.029864594,-0.2718981,0.5358401,0.042410742,0.88273066,0.07454396,0.00015736069,0.00015736069
1352305233,1352303201,2.996511,0.030867184,2.8230875,2.9881382,-3.091816,-1.9590746,1.555275,-0.12548606,-0.26688957,-0.14457662,0.1821267,-0.07948129,0.02744437,-0.0076355934,0.049372926,-0.19277844,0.5161974,0.044459734,0.87763476,0.0775882,0.00015864408,0.00015864408
1353303465,1353302049,2.8023896,0.027662098,2.6380193,2.7937522,2.9879127,-2.2170959,1.4399605,0.10792768,-0.30576038,-0.5358708,-0.45567334,3.0171757,0.68503606,0.39548886,0.078733325,-2.7052636,0.95693004,0.042593542,0.87813556,0.07892629,0.000172325,0.000172325
1354307846,1354305885,2.9185596,0.018711064,2.7929428,2.9124851,3.0638096,-2.3167365,1.8096691,0.24753189,0.1453147,0.25227475,1.6501131,1.6723235,-0.19292974,-0.52619594,-0.87479615,-2.9041543,2.135324,0.036713216,0.8936287,0.06931595,0.00017107972,0.00017107972
1355297674,1355294731,2.9296033,0.014430938,2.8390484,2.9268718,3.0666306,-2.4371755,2.0122385,0.23932505,0.42761827,0.9138298,3.3990433,-1.3294091,-0.35795176,-0.52727115,-0.65405524,-0.6654841,2.2307594,0.042607065,0.91062415,0.0464166,0.0001761534,0.0001761534
1356305318,1356303554,-3.0756168,0.011092471,3.1243868,-3.074621,-2.963353,-2.284338,2.46248,0.41540694,0.47153872,0.67027986,1.1015339,-0.91411835,0.2694509,0.361063,0.53163064,1.3717722,0.25315,0.04866045,0.9231646,0.027831692,0.00017165832,0.00017165832
1357304132,1357302391,-3.0607429,0.010664054,-3.1405594,-3.0592647,-2.9495983,-2.2878752,2.5025158,0.5045751,0.41746253,0.34602514,-0.5390363,0.529382,0.3096109,0.42037544,0.58715814,0.9349363,-0.42693162,0.05001531,0.9260805,0.023549821,0.00017719921,0.00017719921
1358302594,1358301218,-3.1260128,0.010220596,3.0800266,-3.1249304,-3.0201852,-2.380502,2.4655862,0.5274147,0.40432543,0.25042403,-0.96439993,1.0154732,-0.1403302,-0.03905493,0.102238,0.24599093,-0.99380124,0.046490397,0.92881835,0.02433348,0.00017892299,0.00017892299
1359297431,1359295054,-2.9930398,0.009949792,-3.055641,-2.9930217,-2.8862898,-2.2681983,2.6104832,-0.13349378,-0.23291159,-0.34044957,-0.89635015,0.5957162,0.042331994,-0.00089108944,-0.053055286,-0.83453816,0.25365233,0.043850783,0.93023235,0.02556212,0.00017486389,0.00017983608
1360309071,1360303880,-2.8087866,0.009073714,-2.8768537,-2.8081374,-2.712707,-2.1298323,2.877367,0.4951198,0.46592283,0.47091293,0.77395535,0.879231,-0.16633818,-0.30555302,-0.48292777,-1.7024215,0.8962327,0.043031853,0.93253136,0.02407308,0.00018187385,0.00018187385
1361304056,1361302681,-2.4126773,0.008743205,-2.4705245,-2.4120758,-2.317245,-1.7449378,-2.9983656,-0.04386139,0.07410836,0.3284719,1.7052884,-1.2499418,-0.550835,-0.5955416,-0.6298224,-0.49591815,0.20972884,0.04524958,0.9329393,0.021433217,0.00018895557,0.00018895557
1362302889,1362301497,-2.3260655,0.0075077363,-2.3792922,-2.325406,-2.2414103,-1.7259649,-2.8244011,0.03554359,0.18309134,0.46883965,1.6430802,-1.7783339,-0.63635135,-0.509881,-0.3146732,1.2519426,-1.0822208,0.043956246,0.93548656,0.020157745,0.00019978697,0.00019978697
1363301247,1363295314,-2.237564,0.0069649606,-2.2854538,-2.237124,-2.1600325,-1.675825,-2.6916733,-0.56579316,-0.46572185,-0.2641102,0.662583,-1.7883687,-0.23330808,-0.16362953,-0.055010796,0.8558166,-0.43675852,0.04228894,0.9367375,0.020569447,0.00020207449,0.00020207449
1364305907,1364304115,-2.0142803,0.0069014058,-2.0583425,-2.0140214,-1.9379747,-1.4638323,-2.4572496,-0.27231985,-0.2840069,-0.29160112,-0.4029603,-0.29444683,0.582479,0.60001373,0.62600005,0.7007272,0.4795977,0.042054422,0.93666595,0.020851549,0.00021408229,0.00021408229
1365308494,1365302925,-2.0135152,0.006919979,-2.0574405,-2.0131955,-1.936883,-1.4677415,-2.456524,-0.25742072,-0.22542608,-0.16121995,-0.02320826,-0.80317366,-0.04760766,0.039877176,0.15911698,0.9674815,-0.5469663,0.042652063,0.93661433,0.020308208,0.00021205124,0.00021336047
1366299385,1366296742,-2.0397139,0.006670479,-2.0873609,-2.039091,-1.9727172,-1.5271753,-2.4585273,-0.8406056,-0.79221797,-0.69981635,-0.4358027,-1.5730796,0.13221025,0.24397779,0.39394045,1.4653103,-0.50863767,0.041733623,0.9371252,0.02069167,0.00022477869,0.00022477869
1367298033,1367295553,-1.767885,0.006567289,-1.8152897,-1.7670741,-1.7045225,-1.2736275,-2.15949,-1.0119649,-1.03727,-1.0807583,-1.4291795,-0.87835205,0.6440264,0.68443465,0.73549604,0.9661379,0.3381076,0.042937234,0.9367091,0.01982963,0.0002564623,0.00026760268
1368309857,1368304351,-1.0122198,0.0061487244,-1.048438,-1.0117036,-0.9467134,-0.5391724,-1.4002243,-0.49159873,-0.590646,-0.77428734,-1.6092861,0.643988,0.9329556,0.82729614,0.68272394,-0.5718583,1.4718372,0.044627808,0.937588,0.01726419,0.00023814828,0.00028193014
1369300729,1369298167,-1.086259,0.0056143543,-1.1271752,-1.085551,-1.0279173,-0.63512367,-1.4189979,-0.07125902,-0.19973779,-0.44982612,-1.7647296,1.3266178,1.1465267,1.074984,0.9738873,-0.07720518,1.417086,0.041957308,0.9399927,0.01755461,0.00024765902,0.00024765902
1370299528,1370296976,-1.4249513,0.005177703,-1.453741,-1.4248369,-1.3668637,-1.0104617,-1.7544578,0.45394784,0.36242273,0.17977867,-0.9186957,1.3689649,0.052620173,0.05791211,0.057703972,-0.194664,-0.09429431,0.04048148,0.94116753,0.01792705,0.00021203725,0.00021203725
1371298437,1371295783,-1.8531712,0.0050946404,-1.8910252,-1.852516,-1.8048942,-1.4617897,-2.1460736,-0.108857155,-0.1475774,-0.2261864,-0.7864987,0.21706045,-0.61339784,-0.5665829,-0.5133276,-0.24686933,-0.93555474,0.039742444,0.9418607,0.017956639,0.00022013085,0.00022013085
1372306416,1372304579,-2.1429644,0.0051535824,-2.1735897,-2.1427839,-2.090194,-1.745331,-2.4343026,-0.7351521,-0.7391207,-0.7468164,-0.85709965,-0.74780035,-0.6340211,-0.60010326,-0.56008923,-0.2955516,-0.83397615,0.038513806,0.9425169,0.018450165,0.0002744573,0.0002446279
1373308875,1373303397,-1.8597631,0.0052410583,-1.8873069,-1.859701,-1.8060005,-1.4633679,-2.1548274,-0.9281324,-0.94327986,-0.9731157,-1.1827369,-0.79986584,-0.44143128,-0.42779958,-0.4126277,-0.3488884,-0.5346448,0.03845419,0.94263786,0.018355353,0.00025833916,0.00029435888
1374303551,1374302195,-1.2225137,0.005329848,-1.2595154,-1.2218605,-1.174599,-0.8350216,-1.499962,-1.2152209,-1.2262628,-1.2442051,-1.2580419,-1.0502112,-0.16374624,-0.22100365,-0.2893021,-0.8033688,0.17677474,0.03953724,0.9422265,0.017576298,0.0002855842,0.00037436682
1375303353,1375301001,-0.9954801,0.005308181,-1.0247698,-0.9950941,-0.94285774,-0.6055646,-1.2975231,-0.7643656,-0.78710204,-0.82866114,-0.9508776,-0.45509094,0.021889567,-0.055095673,-0.14847481,-0.8641077,0.46735144,0.040798694,0.94187456,0.016616737,0.0002486639,0.0004614508
1376297270,1376294813,-1.2390062,0.0052456376,-1.2648445,-1.2387142,-1.186262,-0.85615927,-1.5332646,-1.2468541,-1.2634392,-1.2910535,-1.274281,-0.9651692,0.3655666,0.25599837,0.12294328,-0.85529065,1.0155085,0.04164796,0.94167835,0.015887955,0.00028840994,0.0004975006
1377305399,1377303602,-0.8263341,0.00471331,-0.85293466,-0.8259934,-0.78082454,-0.47970045,-1.087567,-0.26713514,-0.2792983,-0.2993765,-0.21966934,-0.008492231,0.20797849,0.077886105,-0.079435825,-1.2327335,0.9850451,0.040058535,0.94353867,0.015931198,0.0002358255,0.0002358255
1378304140,1378302401,-1.8072399,0.0046546366,-1.8280997,-1.8071562,-1.7598497,-1.4666182,-2.059258,-0.039017916,-0.018723965,0.03147745,0.3765477,-0.25005102,-0.16721177,-0.19827636,-0.23415273,-0.44324148,0.050296545,0.040231958,0.9436269,0.015670689,0.00023174216,0.0002387953
1379306288,1379301198,-1.9336483,0.0046811956,-1.96404,-1.9330573,-1.8928573,-1.6038811,-2.1720326,-0.17807642,-0.14924097,-0.081924394,0.26919648,-0.5492102,-0.10231686,-0.06801647,-0.024683416,0.3549052,-0.26917034,0.040039074,0.9438401,0.015675478,0.00022273393,0.00022273393
1380297466,1380294999,-1.9660522,0.004712839,-1.9874519,-1.9659358,-1.9206638,-1.6352332,-2.2073023,-0.55265105,-0.5341297,-0.49067995,-0.26847354,-0.7955272,0.13014379,0.15541917,0.18694231,0.4576679,0.0050163865,0.039796364,0.9438444,0.015900427,0.00023031198,0.00022854935
1381305690,1381303784,-2.040619,0.0048034294,-2.0626945,-2.0404887,-1.9959315,-1.7118895,-2.27903,-0.62204874,-0.62089497,-0.6174189,-0.589547,-0.63230556,0.60678315,0.60057044,0.5933367,0.5434109,0.64817864,0.039526753,0.9437645,0.01619739,0.00026287505,0.0002485282
1382304011,1382302583,-2.081913,0.004899257,-2.1045334,-2.0817826,-2.0374532,-1.7529542,-2.319973,-0.73402435,-0.7414972,-0.75796616,-0.83165157,-0.6312468,0.78922653,0.7702983,0.7474123,0.56402004,0.89568096,0.039042372,0.9440321,0.01636055,0.0002971839,0.00026781333
1383303218,1383301389,-2.463717,0.0049931095,-2.4910333,-2.4633882,-2.4218512,-2.1364715,-2.693814,-0.70752084,-0.71008253,-0.71497524,-0.7177124,-0.66142917,0.7880272,0.76855266,0.7453751,0.5713319,0.90278935,0.03846546,0.9443806,0.016551293,0.00033613708,0.00026660593
1384301294,1384295183,-2.485274,0.0050940705,-2.5129423,-2.484968,-2.4436247,-2.1580029,-2.7153397,-0.77078754,-0.7712088,-0.7713341,-0.75142163,-0.7532951,0.8310407,0.8159869,0.79821336,0.6681963,0.92163455,0.03789955,0.9445957,0.016823346,0.00038967805,0.00029168307
1385309415,1385303963,-2.361508,0.0050659613,-2.3873477,-2.361239,-2.3191297,-2.033775,-2.5909383,-0.66717947,-0.7335889,-0.8884433,-1.7981689,0.12290901,1.8049597,1.787151,1.7617649,1.4266652,1.8387729,0.037926096,0.9450295,0.016270854,0.00038672585,0.00038672585
