timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
1730121760,1730120435,2.941,3.7360072,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
1730132180,1730130424,-2.3822546,3.5701807,-2.5131054,-1.2564684,0.00016868286,1.2568058,2.513443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
1731116804,1731114355,-0.76774114,3.7897859,-2.5117784,-1.2552085,0.0012815815,1.2578954,2.5146658,0.043591537,0.020225948,-0.005098149,0.0026179608,0.032711472,-0.0062146615,0.012818851,-0.0035211751,-0.03265656,-0.034319483,0.19998859,0.2000556,0.20004572,0.1999726,0.19993748
1732124969,1732123203,-1.0666826,3.167454,-2.4694982,-1.2584567,-0.06286621,1.2007699,2.5239162,0.47966367,0.059232235,-0.22396044,0.016606003,0.46791208,-0.039955378,0.111136734,-0.23203193,-0.6212698,-0.5004075,0.20266728,0.23060013,0.21474977,0.17934565,0.17263724
1733123430,1733122091,-1.0305293,0.48160508,-1.9861689,-1.16446,-0.42939734,0.8194222,2.745936,0.7775428,-0.05772844,-0.75442517,-0.9422704,0.72508836,0.29632747,0.54509974,0.2695161,-0.9458759,-1.1804864,0.11619072,0.5790288,0.2862845,0.013679416,0.0048165205
1734122668,1734120977,-2.826976,0.11238179,2.931098,-2.9470572,-2.5879092,-1.7374524,1.0737469,1.2773883,1.6433871,1.3094699,0.76628155,-1.6817896,0.74698067,1.6692137,2.264908,3.4175587,0.9158146,0.018850276,0.6246219,0.3554442,0.00054175634,0.00054175634
1735121149,1735119861,-2.939804,0.09773993,2.8396826,-3.0253065,-2.6951926,-1.6994866,1.1826144,0.7540003,1.1174606,1.1768696,1.2527604,-0.53726983,-0.9067575,-0.64283913,-0.3511822,0.5163447,-0.21761885,0.036982022,0.65614694,0.30611092,0.00021479673,0.0005453271
1736125065,1736123743,-2.982651,0.101706974,2.7582724,-3.0622647,-2.7189014,-1.6623844,1.168587,-0.0632772,0.31008267,0.57411873,1.1040552,-0.46465135,-0.740008,-0.7817502,-0.69246846,-0.12710553,0.43254974,0.045998488,0.6580843,0.2946733,0.00016909005,0.0010747832
1737123934,1737122631,-3.022917,0.09668977,2.720203,-3.0924933,-2.7492368,-1.6568547,1.1802548,-0.84079784,-0.26912847,0.32320547,1.411119,-0.7868361,-1.1345885,-1.4163204,-1.4620072,-0.83491147,0.9092581,0.050593715,0.67488235,0.27303362,0.0002373662,0.0012531091
1738123247,1738121522,-2.9327507,0.12470339,2.6658869,-3.0252693,-2.5481472,-1.61416,1.1384149,-0.0905076,-0.56554264,-0.6891911,-0.023751646,1.0577674,0.53803444,0.16133328,-0.1413557,-1.0730803,0.4266699,0.05861815,0.67426634,0.26612583,0.00017156439,0.0008181359
1739121853,1739120421,2.9202735,0.08314792,2.4076211,2.911376,-3.0795012,-2.0009842,0.93303543,-0.18501294,-0.857342,-1.0407088,-0.2552436,1.5052701,1.4446301,0.9608203,0.54651415,-0.8786576,1.2442309,0.0963557,0.7107152,0.19215356,0.00029697717,0.00047851494
