timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
600722600,2.941,3.7360072,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
600732625,2.550182,3.5544183,-2.5132384,-1.2566013,3.5763856e-05,1.2566729,2.51331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
600923068,-0.036694624,3.5543995,-2.512607,-1.2559663,0.0006602821,1.2572874,2.513929,0.020864787,0.018815687,0.017021304,0.017961387,0.020336833,-0.004200318,-0.0029793382,-0.004550864,-0.006743076,-0.006526407,0.19999571,0.20000191,0.20000547,0.2000015,0.19999543
601123529,-0.44516885,3.7513435,-2.5123382,-1.2557149,0.00081726286,1.2574034,2.5141141,-0.02195427,-0.011030896,0.0074633732,0.007970251,-0.010210894,0.012944782,-0.0029519512,0.0025243284,0.021805545,0.028246094,0.19997802,0.20003174,0.2000415,0.19999392,0.19995467
601323996,-0.24231182,3.6110363,-2.5133379,-1.2566922,-0.0001616746,1.2564012,2.513099,-0.013453146,-0.011773322,-0.0016564849,0.0029175673,-0.0043733255,0.0051558586,-0.00493625,-0.006457695,0.002693574,0.009872432,0.19996798,0.20002632,0.20004822,0.20000356,0.19995399
601524459,-0.0729044,3.5575957,-2.5134923,-1.256826,-0.00029082072,1.2562543,2.5129368,0.021747127,0.009142276,-0.013602992,-0.0150599545,0.006787751,-0.00029953802,0.019522727,0.013661965,-0.009781935,-0.018412717,0.19996034,0.20001964,0.20005165,0.20001236,0.19995597
601719911,-0.5367915,3.8384962,-2.5141265,-1.2575424,-0.0011479476,1.2553923,2.5122128,0.011857305,0.0047367075,-0.013876919,-0.01826363,-0.002359846,-0.020992577,-0.0037324112,-0.0051697902,-0.023316724,-0.033097282,0.19995826,0.20007925,0.20009051,0.19997682,0.19989516
601920375,-0.6276567,3.943457,-2.5137038,-1.257188,-0.000948754,1.2555641,2.512523,0.0073736664,0.003074934,-0.009514499,-0.013001588,-0.0025640184,-0.030069612,-0.018226832,-0.018653313,-0.030759415,-0.037817277,0.19994658,0.20013914,0.20013914,0.19994697,0.19982812
602120840,-0.89147633,3.6846344,-2.512988,-1.2564924,-0.0001078073,1.2565151,2.5133967,-0.01309487,0.0041365996,0.028844,0.026897168,0.0009701289,-0.010372843,-0.030754477,-0.020672517,0.005946245,0.012320157,0.19999418,0.20010607,0.20007111,0.19993803,0.1998906
602321331,-0.7586612,3.7998223,-2.514544,-1.258092,-0.0018866301,1.254669,2.5116882,-0.021818634,-0.0143189635,-0.00204469,-0.0019544591,-0.014178967,0.02765593,0.017187107,0.021082489,0.0339614,0.038026944,0.19996528,0.2001656,0.20013686,0.19991909,0.19981322
