timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
484087285,2.941,3.7360072,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
484097309,-2.729637,3.5998714,-2.5132742,-1.2566372,-7.304246e-08,1.256637,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
484287759,2.5164938,3.5530279,-2.5132859,-1.2566453,1.9519593e-06,1.2566421,2.5132713,-0.014604742,-0.018075358,-0.017295923,-0.013343612,-0.011680369,0.00036204187,-0.0015851622,-0.0054876218,-0.005952278,-0.00233698,0.20000137,0.1999964,0.19999637,0.2000014,0.20000446
484488233,2.0840912,3.7368088,-2.5137239,-1.257074,-0.00041997354,1.2562149,2.512834,0.015151504,0.017064346,0.01546905,0.012570241,0.012374009,-0.0069606933,-0.0046617836,-0.0021321347,-0.0028677052,-0.005851874,0.19999905,0.19999212,0.19999602,0.20000547,0.20000732
484688706,0.67295563,3.892673,-2.5141497,-1.2574985,-0.00086582894,1.2557546,2.5123863,0.01323428,0.0065764133,0.006903501,0.013763365,0.017675897,0.010855248,0.008348202,0.0012414958,-0.000643495,0.005298078,0.1999929,0.19999751,0.2000055,0.20000593,0.1999981
484889180,-2.5739594,3.5554614,-2.5119731,-1.2554648,0.001234475,1.2580389,2.5147176,-0.016963828,0.06176723,0.058796722,-0.021768238,-0.06859161,-0.060800843,-0.032096505,0.051650263,0.07470487,0.005207396,0.20007232,0.20001821,0.1999389,0.19994411,0.2000265
485084642,-2.577554,3.5556371,-2.5143387,-1.2578293,-0.0011296622,1.255674,2.5123518,-0.016963828,0.06176723,0.058796722,-0.021768238,-0.06859161,-0.060800843,-0.032096505,0.051650263,0.07470487,0.005207396,0.20007232,0.20001821,0.1999389,0.19994411,0.2000265
485285115,-2.3180423,3.5894399,-2.5122397,-1.2557386,0.00091790326,1.2577034,2.5144129,0.013903282,0.010343029,-0.007378348,-0.014769427,-0.0016141096,-0.015166073,0.0023080641,0.0043229098,-0.0119108325,-0.02395397,0.2000642,0.20003214,0.1999556,0.19994052,0.20000753
485485584,-2.3032365,3.5950701,-2.5130682,-1.2566557,8.580177e-06,1.2568876,2.513647,0.011765355,-0.011503289,-0.016973682,0.0029215384,0.020682078,0.0115984855,0.009787296,-0.012905069,-0.025119301,-0.009970523,0.20010445,0.20005378,0.19992869,0.19990231,0.20001079
485686062,-2.296281,3.5978332,-2.5124295,-1.2560107,0.0006479243,1.2575171,2.5142758,0.002294423,-0.0072055915,-0.006493021,0.003450924,0.0088808,0.011876702,0.00803985,-0.0021824013,-0.0046629165,0.0040283627,0.20010002,0.2000516,0.19993176,0.19990638,0.20001023
485886535,-2.623723,3.5627353,-2.5124612,-1.2560937,0.0006916435,1.2576904,2.5144026,-0.013614253,-0.034544207,-0.035154305,-0.01459389,-0.0012831874,0.0034699365,-0.0026913052,-0.024504002,-0.031823535,-0.014529972,0.20015606,0.20003138,0.19986327,0.19988425,0.20006506
486087010,-2.6237268,3.5627663,-2.5124185,-1.256051,0.00073435245,1.257733,2.514445,-0.013614253,-0.034544207,-0.035154305,-0.01459389,-0.0012831874,0.0034699365,-0.0026913052,-0.024504002,-0.031823535,-0.014529972,0.20015606,0.20003138,0.19986327,0.19988425,0.20006506
486282471,-2.4857838,3.5512,-2.5123258,-1.255964,0.0007655088,1.2577357,2.5144858,-0.012712634,-0.022142973,0.0025029108,0.027168073,0.01775381,0.026622996,-0.0023486086,-0.020276368,-0.0023681375,0.026616182,0.20014378,0.2000478,0.19988568,0.19988169,0.20004106
486482945,-2.3200145,3.5869708,-2.512011,-1.2557318,0.0009512276,1.2579752,2.514805,-0.003557358,-0.007813975,0.014251801,0.032147724,0.021133102,0.016233772,-0.008345398,-0.019993637,-0.0026010182,0.019787997,0.200167,0.20008223,0.19988373,0.19984606,0.20002094
486683421,-2.3978148,3.5635362,-2.5116987,-1.255334,0.0013630328,1.2583098,2.515078,-0.022708243,-0.029149925,-0.011837386,0.0053095627,-0.0014169526,0.020487519,0.00019455655,-0.012208441,0.0004302864,0.020639177,0.20013371,0.2000556,0.19990052,0.19988307,0.20002702
486883891,-2.2875514,3.600569,-2.5112653,-1.2549152,0.001747528,1.2586882,2.515487,-0.0069364,-0.02030985,-0.0011224914,0.024116283,0.020515036,0.023771942,-0.0007451237,-0.021046389,-0.009065303,0.018636571,0.20013118,0.20006864,0.19991113,0.19987662,0.20001245
487084414,-2.1754057,3.6636817,-2.5113814,-1.254993,0.0016360237,1.2585173,2.515313,-0.014644347,-0.021796955,-0.0030645845,0.015670085,0.00850652,0.024014194,0.001996907,-0.011614171,0.0020004865,0.024021782,0.20010553,0.20006736,0.19993596,0.19989325,0.19999787
487284838,-2.5520582,3.5521321,-2.5114288,-1.2550342,0.0017071269,1.2586515,2.5153737,-0.016234636,-0.01166458,0.01210065,0.022218825,0.004700563,-0.0070806136,-0.030579392,-0.033497497,-0.011792744,0.004533075,0.20013307,0.20003563,0.19988881,0.19989583,0.20004661
487485312,-2.4818408,3.5515969,-2.5115342,-1.2551161,0.0015919902,1.2584922,2.5152204,-0.020401604,-0.018340202,0.003567884,0.0150440335,0.00022385432,0.015524233,-0.006835461,-0.0117865335,0.007523803,0.024400214,0.20011397,0.20003806,0.19990937,0.19990613,0.2000324
487685785,-2.7668216,3.6158366,-2.5120754,-1.2555742,0.0011741128,1.2580161,2.5146682,-0.033281446,-0.02461199,0.0075402213,0.018737692,-0.0064987475,0.00576654,-0.025215704,-0.026546568,0.0036260365,0.023592606,0.20008889,0.20000507,0.19991416,0.19994205,0.20004992
487886266,-2.5290709,3.5506768,-2.5133789,-1.2569758,-0.00024770523,1.2566799,2.5134053,-0.01439286,0.0003879834,0.028530668,0.031135172,0.0046039317,0.0067934124,-0.017988797,-0.011588052,0.0171568,0.028512279,0.20012596,0.20003659,0.19989657,0.19989961,0.20004128
488086736,-2.724921,3.594935,-2.5124094,-1.256032,0.00079682213,1.2578125,2.5144918,-0.022030646,-0.00047326367,0.033042915,0.03218867,-0.0018546712,-0.007549171,-0.035775818,-0.023995053,0.011525259,0.021681517,0.2001641,0.20001657,0.19984607,0.19988838,0.20008485
488287205,-2.8194113,3.6449695,-2.511928,-1.255449,0.0013386838,1.2582276,2.5148692,-0.03809545,-0.027394466,0.0038584536,0.0124615105,-0.013475352,0.011083643,-0.018289125,-0.017188443,0.012880637,0.030345125,0.20010921,0.2000003,0.19989091,0.19993237,0.20006722
488482667,-2.8529894,3.6649446,-2.513825,-1.257379,-0.0005420643,1.2564104,2.5130422,-0.026178706,-0.0034516146,0.0317054,0.030692749,-0.0050849533,-0.0034134556,-0.032986023,-0.020506335,0.016788134,0.027343446,0.20013662,0.19999586,0.19986078,0.19991814,0.20008856
488683140,-2.507726,3.5498216,-2.5124261,-1.2560709,0.0006677309,1.25765,2.5143988,-0.017689228,-0.0063174907,0.022181708,0.02841187,0.0037652617,0.016961899,-0.009299583,-0.006597846,0.021344475,0.03589751,0.20014964,0.20004635,0.19987899,0.1998789,0.20004612
488883613,-2.5733585,3.55439,-2.512949,-1.2564503,0.0002477832,1.2570615,2.513747,-0.042892963,-0.027379505,-0.00364964,-0.0045069056,-0.02876586,-0.0030473298,-0.022949018,-0.0143437125,0.010887191,0.017862234,0.20007671,0.20001867,0.19993481,0.19994102,0.2000287
489084123,-2.4414082,3.5547872,-2.512743,-1.2563853,0.00033684727,1.2573068,2.5140653,-0.024981482,-0.008959526,0.03510905,0.04631611,0.009171797,0.009405885,-0.031716503,-0.029186565,0.013511067,0.037357558,0.20014197,0.20005439,0.19989169,0.1998787,0.20003332
489284559,-2.6216412,3.5601068,-2.5130272,-1.2567971,7.200581e-05,1.2572603,2.5140066,-0.014908601,0.0037577413,0.04128319,0.04579907,0.011060987,-0.0052772323,-0.03865667,-0.031219833,0.0067740297,0.022799559,0.20023638,0.2000493,0.1997942,0.19982348,0.20009671
489485033,-2.535574,3.5490665,-2.5107632,-1.2545441,0.0022626359,1.2594228,2.516214,-0.018332284,-0.010507021,0.009049565,0.013301043,-0.0036294307,0.011245614,-0.0067642652,-0.00488729,0.014297282,0.024260724,0.2002268,0.20006394,0.19981281,0.19982032,0.20007612
489685506,-2.4456525,3.5528212,-2.5111427,-1.254932,0.0018238324,1.2589612,2.5157893,-0.02047582,-0.016449086,0.010510037,0.023139123,0.0039760238,0.01674713,-0.0102784205,-0.014804069,0.009446615,0.028940078,0.20021705,0.2000798,0.19983235,0.19981651,0.20005424
489885980,-2.394376,3.5611014,-2.5111463,-1.2550762,0.0016828165,1.258963,2.515876,-0.01643579,-0.008039864,0.028104585,0.042044483,0.014499841,0.0038411506,-0.031420976,-0.03433977,-0.0008530989,0.022738434,0.20027907,0.20011649,0.19979312,0.19975552,0.20005584
490086480,-2.392633,3.5611703,-2.5103033,-1.2542483,0.0025129986,1.2598099,2.516731,-0.019393887,-0.011204979,0.015331615,0.023535978,0.002059226,0.0066098897,-0.018616555,-0.018628491,0.006617153,0.02220744,0.20028651,0.2001198,0.19978772,0.19974889,0.20005712
490286926,-2.3275745,3.579954,-2.5110996,-1.2552128,0.0015262999,1.2589774,2.5160162,-0.014044389,-0.0056200046,0.031167798,0.045472994,0.017507894,0.012825284,-0.023098288,-0.026195854,0.007851889,0.03195854,0.20035346,0.20017059,0.1997522,0.19967616,0.20004763
490482387,-2.3275313,3.5799754,-2.5110583,-1.2551711,0.0015678597,1.2590184,2.5160573,-0.014044389,-0.0056200046,0.031167798,0.045472994,0.017507894,0.012825284,-0.023098288,-0.026195854,0.007851889,0.03195854,0.20035346,0.20017059,0.1997522,0.19967616,0.20004763
490682862,-2.3128648,3.5854456,-2.5101268,-1.2541959,0.0025247678,1.2599211,2.5169446,-0.030729525,-0.020191958,0.010938371,0.019631865,-0.006143289,0.008997196,-0.020289797,-0.019326389,0.010596149,0.028089883,0.20033032,0.20016372,0.19977109,0.19969463,0.20004019
