timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
42055840,0.06527148,0.028681325,0.0064590764,0
42276294,0.06533921,0.0273479,0.006364989,0
42446641,0.0657329,0.027182799,0.0065848483,0
42647052,0.06524059,0.026126098,0.006797724,0
42847464,0.064582,0.02520468,0.0068798675,0
43057893,0.0641125,0.02428584,0.006804628,0
43258306,0.06347747,0.023100868,0.006806581,0
43448694,0.063744105,0.02264702,0.007134073,0
43649138,0.062466398,0.020990618,0.0073714,0
43839495,0.06193776,0.019290982,0.0075299554,0
44049930,0.06133561,0.017494686,0.007210393,0
44250338,0.060913295,0.015732998,0.007347028,0
44450751,0.06039368,0.01372707,0.0071840645,0
44651161,0.059863705,0.012150239,0.0071022357,0
44851572,0.059491895,0.010605059,0.007058283,0
45051984,0.05829961,0.009190894,0.007016843,0
45262416,0.0585518,0.0073936475,0.007145738,0
45452807,0.05746636,0.0057564694,0.007293905,0
45643208,0.057180382,0.004545333,0.0071916166,0
45853671,0.056676917,0.0028519286,0.007047031,0
46054042,0.05554131,0.0016938905,0.0069677634,0
46264475,0.055209164,0.00075598294,0.006983674,0
46444846,0.054213345,0.00035659526,0.0070199827,0
46655279,0.05307252,0.0016494008,0.0067959116,0
74052274,0.05307252,0.0016494008,0.0067959116,1
74252695,0.05307252,0.0016494008,0.0067959116,1
74443098,0.05307252,0.0016494008,0.0067959116,1
74643518,0.05307252,0.0016494008,0.0067959116,1
