timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
1507904966,0.056404427,0.0036917932,0.0032766627,0
1508104115,0.056121983,0.0013202478,0.0031961782,0
1508908606,0.056121983,0.0013202478,0.0031961782,1
1509907398,0.056121983,0.0013202478,0.0031961782,1
1510905653,0.056121983,0.0013202478,0.0031961782,1
1511904676,0.056121983,0.0013202478,0.0031961782,1
1512903719,0.056121983,0.0013202478,0.0031961782,1
1513902325,0.056121983,0.0013202478,0.0031961782,1
1514706421,0.056121983,0.0013202478,0.0031961782,1
1662515512,0.056121983,0.0013202478,0.0031961782,1
1662715336,0.056121983,0.0013202478,0.0031961782,1
1663515029,0.056121983,0.0013202478,0.0031961782,1
1664518596,0.056121983,0.0013202478,0.0031961782,1
1665516766,0.056121983,0.0013202478,0.0031961782,1
