timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
143354842,0.03330389,0.011763049,0.0032423332,0
143585377,0.032552812,0.014397223,0.003408105,0
143755773,0.03264779,0.017644973,0.0031629512,0
143956269,0.031993218,0.019194173,0.0030298627,0
144156704,0.0320422,0.022308132,0.0032592886,0
144357171,0.0321296,0.024073474,0.003343172,0
144557647,0.032249067,0.025576785,0.0029109411,0
144758101,0.031575818,0.02607905,0.0030052727,0
144958562,0.030927023,0.027744366,0.0029493768,0
145179080,0.030275661,0.028830351,0.0029871878,0
145359498,0.029744606,0.029925669,0.0029306018,0
145549940,0.029961186,0.030542664,0.0029611092,0
145750405,0.028669834,0.0316299,0.0026892696,0
145960895,0.027410287,0.031882703,0.002683429,0
146161360,0.02621264,0.032142982,0.0027460437,0
146351802,0.025700305,0.032816928,0.002645764,0
146552268,0.024561645,0.034661204,0.002513014,0
146752738,0.023473242,0.035366055,0.0024790666,0
146953199,0.023014456,0.03627682,0.0025524898,0
147153665,0.021649111,0.038752478,0.0024261102,0
147354132,0.020614844,0.039154727,0.00258703,0
147554622,0.019657364,0.041191682,0.0022630633,0
147755062,0.019657364,0.041191682,0.0022630633,1
147955527,0.019657364,0.041191682,0.0022630633,1
148155993,0.019657364,0.041191682,0.0022630633,1
148356459,0.019657364,0.041191682,0.0022630633,1
148546902,0.019657364,0.041191682,0.0022630633,1
148757390,0.019657364,0.041191682,0.0022630633,1
148957856,0.019657364,0.041191682,0.0022630633,1
149178368,0.019657364,0.041191682,0.0022630633,1
149358788,0.019657364,0.041191682,0.0022630633,1
149559287,0.019657364,0.041191682,0.0022630633,1
149759758,0.019657364,0.041191682,0.0022630633,1
149950162,0.019657364,0.041191682,0.0022630633,1
150160651,0.019657364,0.041191682,0.0022630633,1
150361114,0.019657364,0.041191682,0.0022630633,1
150561582,0.019657364,0.041191682,0.0022630633,1
150762060,0.019657364,0.041191682,0.0022630633,1
150962514,0.019657364,0.041191682,0.0022630633,1
151162980,0.019657364,0.041191682,0.0022630633,1
151373469,0.019657364,0.041191682,0.0022630633,1
151563912,0.019657364,0.041191682,0.0022630633,1
151764398,0.019657364,0.041191682,0.0022630633,1
151964843,0.019657364,0.041191682,0.0022630633,1
152155286,0.019657364,0.041191682,0.0022630633,1
155763673,0.019657364,0.041191682,0.0022630633,1
155954117,0.019657364,0.041191682,0.0022630633,1
156154584,0.019657364,0.041191682,0.0022630633,1
174958334,0.019657364,0.041191682,0.0022630633,1
175168806,0.019657364,0.041191682,0.0022630633,1
175359249,0.019657364,0.041191682,0.0022630633,1
175559715,0.019657364,0.041191682,0.0022630633,1
