timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
265250969,0.070724,0.12240417,0.0037615576,0
265451431,0.071100555,0.121147595,0.0037880105,0
265651961,0.07060275,0.11941909,0.00369206,0
265852354,0.07123696,0.11752498,0.0037396331,0
266057825,0.071882606,0.11586757,0.0035734111,0
266258286,0.072538264,0.114747524,0.0037801114,0
266458747,0.07320228,0.11274754,0.0035280199,0
266659218,0.07387299,0.110288486,0.0036139863,0
266849646,0.07462325,0.10869096,0.0038375088,0
267060131,0.07522703,0.10700532,0.004104681,0
267260592,0.0759099,0.10405817,0.0040405793,0
267471077,0.0759099,0.10405817,0.0040405793,1
267661511,0.0759099,0.10405817,0.0040405793,1
267851952,0.0759099,0.10405817,0.0040405793,1
268052414,0.0759099,0.10405817,0.0040405793,1
268252875,0.0759099,0.10405817,0.0040405793,1
268453336,0.0759099,0.10405817,0.0040405793,1
268653828,0.0759099,0.10405817,0.0040405793,1
268854260,0.0759099,0.10405817,0.0040405793,1
269054720,0.0759099,0.10405817,0.0040405793,1
269260192,0.0759099,0.10405817,0.0040405793,1
269460671,0.0759099,0.10405817,0.0040405793,1
269661115,0.0759099,0.10405817,0.0040405793,1
269861576,0.0759099,0.10405817,0.0040405793,1
270052022,0.0759099,0.10405817,0.0040405793,1
270262499,0.0759099,0.10405817,0.0040405793,1
270452937,0.0759099,0.10405817,0.0040405793,1
276261305,0.0759099,0.10405817,0.0040405793,1
279669150,0.0759099,0.10405817,0.0040405793,1
279869611,0.0759099,0.10405817,0.0040405793,1
280060050,0.0759099,0.10405817,0.0040405793,1
280260511,0.0759099,0.10405817,0.0040405793,1
280460973,0.0759099,0.10405817,0.0040405793,1
280661434,0.0759099,0.10405817,0.0040405793,1
280861896,0.0759099,0.10405817,0.0040405793,1
281062357,0.0759099,0.10405817,0.0040405793,1
281262844,0.0759099,0.10405817,0.0040405793,1
281463280,0.0759099,0.10405817,0.0040405793,1
281663743,0.0759099,0.10405817,0.0040405793,1
281854180,0.0759099,0.10405817,0.0040405793,1
282064664,0.0759099,0.10405817,0.0040405793,1
282265126,0.0759099,0.10405817,0.0040405793,1
282460585,0.0759099,0.10405817,0.0040405793,1
282661038,0.0759099,0.10405817,0.0040405793,1
