timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
587507068,0.04900515,0.031466614,0.0002526226,0
587666821,0.04771485,0.031766262,0.00039000157,0
588465663,0.04771485,0.031766262,0.00039000157,1
589464337,0.04771485,0.031766262,0.00039000157,1
590473602,0.04771485,0.031766262,0.00039000157,1
591467298,0.04771485,0.031766262,0.00039000157,1
592466179,0.04771485,0.031766262,0.00039000157,1
593465700,0.04771485,0.031766262,0.00039000157,1
594469219,0.04771485,0.031766262,0.00039000157,1
595468073,0.04771485,0.031766262,0.00039000157,1
596467261,0.04771485,0.031766262,0.00039000157,1
597466080,0.04771485,0.031766262,0.00039000157,1
