timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
557493909,0.056211162,0.18268532,0.00085926964,0
557694437,0.054725513,0.17873569,0.00024914317,0
558493318,0.054725513,0.17873569,0.00024914317,1
559491854,0.054725513,0.17873569,0.00024914317,1
560485734,0.054725513,0.17873569,0.00024914317,1
561495231,0.054725513,0.17873569,0.00024914317,1
562493601,0.054725513,0.17873569,0.00024914317,1
563492705,0.054725513,0.17873569,0.00024914317,1
564491529,0.054725513,0.17873569,0.00024914317,1
565490505,0.054725513,0.17873569,0.00024914317,1
566494670,0.054725513,0.17873569,0.00024914317,1
567494208,0.054725513,0.17873569,0.00024914317,1
