timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
23758890,0.11930847,0.22662511,0.0028127783,0
23959348,0.11689036,0.21768366,0.002507383,0
24159808,0.113512136,0.20762204,0.0023285698,0
24400360,0.110719785,0.19762637,0.0025886775,0
24560732,0.10798679,0.18855388,0.0025692992,0
24741141,0.106002405,0.17915516,0.0023332532,0
24951623,0.102782235,0.1701839,0.0024652001,0
25162107,0.10061883,0.16210161,0.0024172526,0
25372587,0.09855142,0.15446903,0.0023849637,0
25553001,0.0956753,0.14810587,0.0025363793,0
25753461,0.09475971,0.13733535,0.0025141987,0
25953920,0.09286017,0.12658104,0.0023268526,0
26144358,0.09006903,0.11757086,0.0023893462,0
26364862,0.08808298,0.109376684,0.0023605493,0
26555299,0.08641609,0.10149508,0.0022408788,0
26755758,0.084683806,0.09176019,0.0022730331,0
26956218,0.083011374,0.08212307,0.002344972,0
27166700,0.08130431,0.07379713,0.0024468398,0
27357137,0.07981148,0.06539226,0.002388605,0
27557597,0.07723396,0.05531541,0.002218838,0
27758056,0.07666465,0.04828135,0.0021771197,0
27958515,0.07411022,0.039912008,0.0023238263,0
28179021,0.07360232,0.03155396,0.0022907737,0
28359435,0.072237596,0.024866072,0.0020802487,0
28559894,0.07087815,0.017468305,0.0021410617,0
28750331,0.0686207,0.010733311,0.0021013643,0
28950791,0.0685243,0.00071840454,0.002265677,0
29181357,0.068145886,0.009195299,0.002230568,0
29361737,0.06709181,0.01932704,0.002330139,0
29552169,0.06718437,0.027550265,0.002491853,0
29762652,0.067266844,0.034585297,0.0023668325,0
29953088,0.06621007,0.043111578,0.0024061487,0
30153588,0.0651914,0.050166912,0.002455235,0
30364031,0.06540135,0.0576114,0.0022548733,0
30564491,0.0643819,0.06522564,0.002495184,0
30774973,0.064723276,0.07388826,0.0026373302,0
30965409,0.06520381,0.08088032,0.0026137521,0
31175931,0.0655576,0.088737816,0.002683809,0
31366328,0.0661447,0.09599264,0.0027589547,0
31546752,0.0667612,0.10271357,0.0025697504,0
31757225,0.067237206,0.1084505,0.0025451807,0
31967707,0.066871,0.112222955,0.0025936456,0
32168167,0.066060126,0.11547443,0.0023852263,0
32358604,0.06731598,0.122619316,0.00239201,0
32559066,0.06799818,0.12936366,0.0023949684,0
32769546,0.068659425,0.13500392,0.0021830383,0
32949960,0.06946964,0.14019811,0.0020125427,0
33170466,0.070693165,0.14540763,0.0019712497,0
33370926,0.07145466,0.14986587,0.0017663991,0
33561362,0.07222035,0.15473716,0.001786598,0
33761822,0.07295265,0.1597354,0.0017915427,0
33972305,0.07365027,0.16435403,0.0016018569,0
34162743,0.07296268,0.16932681,0.0017663714,0
34353186,0.07453107,0.17411464,0.0015338942,0
34563665,0.07669139,0.18204784,0.0013830245,0
34764122,0.07819374,0.19129106,0.0014257752,0
