timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
1792179158,0.0036842853,0.00018571189,0.0010780528,0
1792389697,0.0036085558,0.00091620744,0.0011471543,0
1792570161,0.0028246292,0.0013986852,0.0013849462,0
1792760680,0.0037129174,0.0032710186,0.0012838113,0
1792971189,0.0032961648,0.0042029484,0.0014901742,0
1793181768,0.0043228613,0.004814254,0.0015418541,0
1793377230,0.0042148773,0.0067204745,0.0014830044,0
1793567718,0.0041324757,0.007691146,0.0016839224,0
1793773257,0.0053318944,0.008634237,0.0015353486,0
1822571822,0.0053318944,0.008634237,0.0015353486,1
1822772331,0.0053318944,0.008634237,0.0015353486,1
1822972841,0.0053318944,0.008634237,0.0015353486,1
1823183376,0.0053318944,0.008634237,0.0015353486,1
1823378875,0.0053318944,0.008634237,0.0015353486,1
1823569360,0.0053318944,0.008634237,0.0015353486,1
1823769868,0.0053318944,0.008634237,0.0015353486,1
1823970378,0.0053318944,0.008634237,0.0015353486,1
1824170888,0.0053318944,0.008634237,0.0015353486,1
1824371403,0.0053318944,0.008634237,0.0015353486,1
1824571908,0.0010192904,0.0014987759,0.00010797527,0
1824777431,0.0030374336,0.003266035,8.751078e-05,0
1824967916,0.0039973427,0.0051050624,0.0004450234,0
1825188477,0.0050523477,0.0058910456,0.0003118029,0
