timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
84358233,0.06276218,0.31233704,0.0019028354,0
84548673,0.064426236,0.31998837,0.0020179332,0
84749135,0.06488753,0.3267144,0.0021395057,0
84959623,0.066774346,0.3325025,0.0022383053,0
85170107,0.06855862,0.3381385,0.0021325862,0
85360547,0.06960915,0.34367067,0.0023513916,0
85561012,0.07053558,0.34827942,0.0022951404,0
85751454,0.07238244,0.3531711,0.0024431772,0
85951912,0.07238596,0.35856706,0.0026027397,0
86152375,0.07361791,0.36259943,0.0026639032,0
86352838,0.07446298,0.3683293,0.002513064,0
86563326,0.07525386,0.37375918,0.002702007,0
86773814,0.07549529,0.37808973,0.0025362778,0
86954227,0.07685347,0.3827817,0.0025302789,0
87174740,0.07751515,0.38673523,0.002447643,0
87355153,0.077966146,0.39195925,0.0024672737,0
87555616,0.0791557,0.39490613,0.0026282254,0
87766102,0.07940101,0.3980936,0.0023466016,0
87966565,0.081018865,0.40161228,0.0024147294,0
88167027,0.08127623,0.40415934,0.0024617733,0
88367491,0.08252377,0.40726206,0.0025234642,0
88567954,0.0827689,0.41059554,0.0025057564,0
88758394,0.08401242,0.41396886,0.0027620527,0
88968880,0.08420127,0.41676,0.0026452441,0
89189389,0.084265366,0.41796955,0.0025968673,0
89369811,0.085286856,0.41982615,0.0026591534,0
89570270,0.08551915,0.42031154,0.0026360457,0
89770737,0.08672555,0.42178664,0.0028277016,0
89961172,0.08667301,0.42284366,0.0026643379,0
90161635,0.08788144,0.42456636,0.002740321,0
90362099,0.08808786,0.42525548,0.0026708413,0
90562606,0.08801937,0.42593095,0.0026722855,0
90773061,0.08918263,0.42677906,0.0027339906,0
90963488,0.08917795,0.42623484,0.0028092337,0
91194028,0.089930795,0.42542526,0.0026869087,0
91364415,0.09019168,0.42707813,0.0027869842,0
91574905,0.09111598,0.4253913,0.0026201876,0
91765340,0.09117772,0.42548034,0.0026787636,0
91965803,0.09121416,0.42514953,0.0025976715,0
92166267,0.09216149,0.42352828,0.002446352,0
92366740,0.09223602,0.4231361,0.0025906942,0
92567194,0.093390055,0.4216651,0.00260033,0
92757640,0.093509,0.4211348,0.0024735674,0
92958096,0.09558128,0.41898006,0.002605866,0
