timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
546875096,0.01990009,0.027996887,0.0017139682,0
547064896,0.020447623,0.02976688,0.0017002464,0
547863233,0.020039102,0.030772509,0.002051074,1
548867782,0.020039102,0.030772509,0.002051074,1
549866204,0.020039102,0.030772509,0.002051074,1
550865267,0.020039102,0.030772509,0.002051074,1
551864083,0.020039102,0.030772509,0.002051074,1
552868002,0.020039102,0.030772509,0.002051074,1
553867535,0.020039102,0.030772509,0.002051074,1
554865902,0.020039102,0.030772509,0.002051074,1
555865401,0.020039102,0.030772509,0.002051074,1
556874497,0.020039102,0.030772509,0.002051074,1
