timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
78948038,0.0051453197,0.05217705,0.00014696301,0
79128484,0.0050567854,0.049911827,0.0001962094,0
79339006,0.0049503287,0.047063567,0.00024911825,0
79539498,0.005063141,0.04532301,0.00018082025,0
79739993,0.00603033,0.0432169,0.0001325422,0
79940488,0.005909425,0.0410493,0.0004159573,0
80140985,0.0061261873,0.038425203,0.00041962412,0
80351503,0.0070322,0.03623501,0.0004360055,0
80531949,0.007315242,0.03436017,0.0003606218,0
80742468,0.0071612424,0.032336384,0.00034052634,0
80963013,0.0071612424,0.032336384,0.00034052634,1
81153485,0.0071612424,0.032336384,0.00034052634,1
114144783,0.0071612424,0.032336384,0.00034052634,1
114345276,0.0071612424,0.032336384,0.00034052634,1
114535744,0.0071612424,0.032336384,0.00034052634,1
114746292,0.0071612424,0.032336384,0.00034052634,1
