timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
26604116,0.020755084,0.00752463,0.0007307552,0
26793914,0.021473171,0.007982374,0.0008757561,0
27588368,0.021473171,0.007982374,0.0008757561,1
28586577,0.021473171,0.007982374,0.0008757561,1
29585532,0.021473171,0.007982374,0.0008757561,1
30584759,0.021473171,0.007982374,0.0008757561,1
30993982,0.021473171,0.007982374,0.0008757561,1
33995423,0.021473171,0.007982374,0.0008757561,1
34195174,0.021473171,0.007982374,0.0008757561,1
34789198,0.021473171,0.007982374,0.0008757561,1
35997710,0.021473171,0.007982374,0.0008757561,1
