timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
94762266,0.105215356,0.39389992,0.0032707267,0
94962737,0.10645883,0.389004,0.003231755,0
95183239,0.10874447,0.38411903,0.0035539747,0
95363673,0.11020282,0.37868914,0.0035230347,0
95554097,0.11254463,0.37197646,0.0034752463,0
95764583,0.113637604,0.36434528,0.0036742117,0
95955023,0.115889944,0.35702118,0.003722884,0
96155487,0.117339015,0.35016263,0.0038945628,0
96365973,0.119438864,0.34276703,0.0041781175,0
96556413,0.121625245,0.3348684,0.004276477,0
96756878,0.12273801,0.32735255,0.00454708,0
96967364,0.124107026,0.31872907,0.004544072,0
97177850,0.12474511,0.3121212,0.0047011357,0
97368334,0.1259574,0.30497268,0.0046556527,0
97568754,0.12793683,0.29750744,0.0047243033,0
97769218,0.13000856,0.29299456,0.0044755386,0
97969681,0.13101654,0.28692302,0.004224014,0
98160121,0.13177486,0.28035593,0.0044330666,0
98370617,0.13358504,0.27475652,0.0043023424,0
98571073,0.13320081,0.26745185,0.004605919,0
98771585,0.13378438,0.2601878,0.004535442,0
98961975,0.13384575,0.24980402,0.004493857,0
99172462,0.13371904,0.23914544,0.004612093,0
99362943,0.13347338,0.22929126,0.004554785,0
99553343,0.13458773,0.2191245,0.004591622,0
99763829,0.1331117,0.2086095,0.0047846255,0
99964293,0.13411039,0.198127,0.004520401,0
100184804,0.13352785,0.1891556,0.0047171568,0
100365220,0.13385351,0.1790408,0.004444428,0
100565738,0.13341278,0.17046058,0.004522998,0
100766148,0.13311668,0.16263051,0.0046867966,0
100966611,0.13319924,0.15556933,0.004612031,0
101187121,0.13250849,0.1496624,0.0047703614,0
101367538,0.13387933,0.14463739,0.0046592597,0
101568003,0.13389996,0.13916427,0.0047337105,0
101768466,0.13498946,0.13364555,0.0047639147,0
101958906,0.13513948,0.12653622,0.0047810357,0
102159370,0.13529624,0.12176411,0.0046315393,0
102349812,0.13588938,0.1147863,0.0050053596,0
102550274,0.13688606,0.10858332,0.0049668807,0
102750740,0.13695212,0.1022048,0.004899681,0
102951215,0.13793567,0.09625327,0.00503065,0
103171712,0.13728414,0.08987672,0.0050678547,0
103362152,0.13840191,0.08276564,0.004991769,0
103552593,0.13943167,0.07755012,0.0052659884,0
103763080,0.13979502,0.07195357,0.005342047,0
103953522,0.13989334,0.06634844,0.0054901885,0
104153984,0.14082888,0.06131866,0.0053634965,0
104354448,0.14174779,0.05568842,0.0052736327,0
104554912,0.1412282,0.05027168,0.0054332153,0
104755376,0.14124314,0.046266507,0.005499125,0
104945816,0.14087541,0.042284828,0.005319496,0
105166338,0.14151664,0.03725236,0.0053331456,0
105356767,0.14114387,0.033544533,0.005307757,0
105557231,0.14124183,0.029887289,0.0052430485,0
105757695,0.14209248,0.026474498,0.0048950673,0
