timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
126060034,0.024813538,0.02246662,0.00628809,0
126260517,0.02570561,0.021229267,0.0058550173,0
126460953,0.027626486,0.02020516,0.005837126,0
126661413,0.02986099,0.018689532,0.0057078125,0
126861872,0.030693509,0.01792241,0.00541888,0
127062332,0.03250813,0.015955152,0.005290026,0
127262789,0.03370715,0.015535436,0.0051630894,0
127463253,0.03549447,0.013729568,0.005431496,0
127663717,0.03767634,0.013153511,0.0050340164,0
127864170,0.038375087,0.011588211,0.0050499667,0
128054606,0.040544588,0.010760082,0.0050171916,0
128265103,0.041176386,0.009141577,0.0052813925,0
128465548,0.04279077,0.008158656,0.0050684097,0
128666012,0.043905728,0.00609498,0.005034925,0
128856444,0.045482364,0.00497392,0.0051020496,0
129076952,0.0464785,0.0042632823,0.0049107177,0
129257364,0.048069425,0.0021835535,0.00497577,0
129447800,0.049174834,0.0009411097,0.0049571963,0
129658282,0.050563898,0.0005771674,0.0051072068,0
129858743,0.05158936,0.0025626011,0.005112488,0
130059201,0.05353637,0.0041123857,0.004930053,0
130279752,0.05353637,0.0041123857,0.004930053,1
130460120,0.05353637,0.0041123857,0.004930053,1
130670603,0.05353637,0.0041123857,0.004930053,1
144261759,0.05353637,0.0041123857,0.004930053,1
144452205,0.05353637,0.0041123857,0.004930053,1
144662677,0.05353637,0.0041123857,0.004930053,1
