timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
1686370292,0.033644002,0.08651401,0.0023377247,0
1686570816,0.033221323,0.087378666,0.002308857,0
1686771340,0.03257181,0.08736968,0.002435701,0
1686971880,0.03324938,0.087776355,0.002298918,0
1687192441,0.032516025,0.087839566,0.0023942774,0
1687372949,0.031929087,0.08875126,0.0022302256,0
1687568423,0.03160718,0.088617325,0.0023705019,0
1687768947,0.032031983,0.08934215,0.002287568,0
1687969471,0.03140572,0.08949477,0.0022787207,0
1688169994,0.031082155,0.0897565,0.0023050834,0
1688370518,0.030474465,0.09030323,0.0025213114,0
1688571042,0.030899713,0.0897477,0.0023679654,0
1688771566,0.03029559,0.08999352,0.0022666221,0
1688962064,0.029703276,0.090532586,0.00238687,0
1689177627,0.029062983,0.08997855,0.0024955634,0
1689368124,0.028523907,0.09000939,0.002490125,0
1689568648,0.02793764,0.0896624,0.0023470274,0
1689769172,0.027377423,0.08976602,0.0022374664,0
1689969695,0.026828442,0.08926327,0.0024344593,0
1690170219,0.026290469,0.08837054,0.0025742673,0
1690370771,0.025469262,0.088142775,0.0024887335,0
1690571267,0.02495855,0.08757387,0.0024745835,0
1690761763,0.024470588,0.08656396,0.0026799198,0
1728369560,0.024470588,0.08656396,0.0026799198,1
1728570079,0.024470588,0.08656396,0.0026799198,1
1728770599,0.024470588,0.08656396,0.0026799198,1
1728971118,0.024470588,0.08656396,0.0026799198,1
1729191689,0.024470588,0.08656396,0.0026799198,1
1729372156,0.0015084377,0.0015012725,0.00018841308,0
1729572676,0.0014781904,0.0018709768,0.00030589287,0
1729773213,0.0022655346,0.0028304325,0.00032853577,0
1729968712,0.0036784837,0.0030772004,0.00016943576,0
1730169221,0.0036065707,0.0036200727,0.00024812313,0
1730369748,0.005019418,0.004344448,0.00026229475,0
