timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
95852086,0.003367583,0.002046214,0.00078276946,0
96052546,0.0032983888,0.0026053246,0.00095871097,0
96253017,0.0043113832,0.0019574114,0.0011918901,0
96453467,0.0045531658,0.00251933,0.0010944181,0
96653929,0.0054876627,0.0029705744,0.0011221569,0
96844395,0.0062234816,0.0033165172,0.001273389,0
97054848,0.0060925065,0.00364641,0.0015965268,0
97255307,0.00597343,0.004678103,0.0018345783,0
97465790,0.006911841,0.005077862,0.0021502802,0
97656267,0.007891582,0.005778898,0.0022390683,0
104050958,0.007891582,0.005778898,0.0022390683,1
104251367,0.007891582,0.005778898,0.0022390683,1
104451828,0.007891582,0.005778898,0.0022390683,1
104652288,0.007891582,0.005778898,0.0022390683,1
104852748,0.007891582,0.005778898,0.0022390683,1
105043224,0.007891582,0.005778898,0.0022390683,1
105253669,0.007891582,0.005778898,0.0022390683,1
105464152,0.007891582,0.005778898,0.0022390683,1
105654589,0.007891582,0.005778898,0.0022390683,1
105855050,0.007891582,0.005778898,0.0022390683,1
106055523,0.007891582,0.005778898,0.0022390683,1
106255969,0.007891582,0.005778898,0.0022390683,1
106446406,0.007891582,0.005778898,0.0022390683,1
106656889,0.007891582,0.005778898,0.0022390683,1
106857391,0.004525313,0.009401983,0.0004171303,0
