timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
167272342,0.017566916,0.060488086,0.0012612274,0
167471840,0.018234992,0.060081158,0.0012200482,0
168276010,0.018234992,0.060081158,0.0012200482,1
169275483,0.018234992,0.060081158,0.0012200482,1
170274145,0.018234992,0.060081158,0.0012200482,1
171272883,0.018234992,0.060081158,0.0012200482,1
172272040,0.018234992,0.060081158,0.0012200482,1
172672207,0.018234992,0.060081158,0.0012200482,1
248273732,0.018234992,0.060081158,0.0012200482,1
248473307,0.018234992,0.060081158,0.0012200482,1
249272683,0.018234992,0.060081158,0.0012200482,1
250276574,0.018234992,0.060081158,0.0012200482,1
