timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
36063462,0.08074853,0.009412067,0.0022982678,0
36263921,0.079522975,0.00842593,0.0023108488,0
36464381,0.07888078,0.008059119,0.0022770874,0
36664842,0.07865033,0.007394975,0.002460236,0
36865303,0.078430176,0.0064446316,0.0024059864,0
37055740,0.077316985,0.0054161306,0.0024728947,0
37256202,0.07670938,0.003908336,0.002271767,0
37456661,0.07653899,0.0034284734,0.002363396,0
37657121,0.07500469,0.0026610615,0.002367855,0
37857586,0.07487373,0.0019048324,0.0024595705,0
38068066,0.074273065,0.0013647145,0.0019249461,0
38258504,0.07419591,0.00013754936,0.00184604,0
38458965,0.07412543,6.323797e-05,0.002035678,0
38659425,0.07353555,0.0005647251,0.0021344556,0
38859886,0.07206144,0.0012557028,0.0018065546,0
39080392,0.07185382,0.0015284077,0.002005128,0
39260806,0.07148951,0.0017021548,0.0021059313,0
39461267,0.07005642,0.002567939,0.0018789726,0
39651708,0.0696567,0.003321724,0.0019647188,0
39862190,0.067791715,0.004750486,0.0018688575,0
40062648,0.06737574,0.005156938,0.0017971473,0
40283155,0.06547834,0.0057443995,0.0016777265,0
40463570,0.065247856,0.007140034,0.0017831705,0
40664030,0.06351799,0.008391133,0.0017585208,0
40864491,0.06320337,0.009323024,0.0017253667,0
41064952,0.062536575,0.010937602,0.0017662758,0
41265412,0.060971912,0.013024761,0.0014985652,0
41465873,0.059749663,0.013863571,0.001457066,0
41656342,0.058258116,0.015293838,0.001217191,0
41856773,0.05678662,0.015985696,0.0012225548,0
42057232,0.055364918,0.017762665,0.0013645736,0
42267715,0.05396517,0.018095497,0.001453832,0
42448134,0.051727276,0.020061959,0.0014640427,0
42658612,0.050416816,0.02094068,0.0012708096,0
42869096,0.048178375,0.022011336,0.0014423702,0
43069566,0.04587332,0.023869453,0.001453484,0
43259995,0.04383558,0.024901489,0.0015933709,0
43460455,0.042854507,0.02629929,0.0017438773,0
43660915,0.040880594,0.028184056,0.0018106619,0
43851353,0.039064415,0.027933303,0.0018511954,0
44061836,0.03729288,0.028760381,0.0018131023,0
44262297,0.036726806,0.029066656,0.0017694295,0
44462757,0.035340946,0.028598556,0.0017601664,0
44663219,0.03412551,0.029227618,0.0017210178,0
