timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
208470477,0.07253016,0.2990356,0.002964144,0
208660884,0.072470404,0.299138,0.002829317,0
208851331,0.07213368,0.29829195,0.003012028,0
209051786,0.0730918,0.2970134,0.0027304548,0
209262269,0.07134791,0.29611176,0.0029931616,0
209462734,0.07123859,0.2940769,0.0026469112,0
209653197,0.06988194,0.29277736,0.0027840252,0
209853627,0.06820784,0.2915595,0.002965786,0
210054091,0.066840515,0.28971526,0.0030600175,0
210254548,0.06658413,0.28841037,0.0028828061,0
210455059,0.06416557,0.28812566,0.0032211458,0
210655468,0.062911764,0.28619465,0.0031889738,0
210855928,0.060568195,0.28425798,0.0035492308,0
211046366,0.059384394,0.2844,0.003560969,0
211256849,0.058164224,0.2828535,0.0034359302,0
211467376,0.056939885,0.28089976,0.0035374667,0
211657770,0.055855617,0.2794532,0.0036345953,0
211858231,0.05342382,0.27915356,0.0036704328,0
212058690,0.053412016,0.27771607,0.0036152569,0
212259150,0.051255424,0.2763504,0.003685485,0
212449642,0.050304994,0.2757283,0.0036706128,0
212660071,0.049034607,0.2746226,0.0034929542,0
212850509,0.04698672,0.27385327,0.0037795152,0
213071016,0.047063705,0.2730541,0.0036951294,0
213261452,0.046167433,0.27035373,0.0035334637,0
213471951,0.04500537,0.26986,0.00372508,0
213652369,0.044361293,0.26985303,0.0036255543,0
213852820,0.044584833,0.26967752,0.003857507,0
214053271,0.04476028,0.2690382,0.0038378495,0
214253736,0.04495552,0.2672456,0.00410345,0
214459206,0.045341734,0.2649881,0.0036088433,0
214659664,0.0455226,0.26457518,0.003788366,0
214860124,0.044821233,0.26456937,0.0040449523,0
215060584,0.046095677,0.26396587,0.0036793223,0
215251022,0.04650053,0.26250702,0.0035795635,0
215461507,0.04662947,0.26241487,0.003486192,0
215651943,0.04680377,0.2625836,0.0036504604,0
215852403,0.047175642,0.26091966,0.0032175442,0
216052863,0.047312975,0.26028797,0.003498945,0
216253325,0.047682375,0.26057294,0.003411482,0
216453786,0.049131818,0.25964686,0.0030969756,0
216654244,0.04922485,0.26004258,0.003619908,0
216854718,0.0495694,0.25942692,0.00409127,0
217055165,0.0507283,0.25952837,0.003956861,0
217255626,0.051044885,0.25702342,0.0038747613,0
217471121,0.052358694,0.25898454,0.0041246493,0
217661558,0.053534288,0.25968093,0.0038544633,0
217851997,0.05492722,0.26003498,0.0034793254,0
218062480,0.056186415,0.26106316,0.0025151046,0
218262940,0.056410354,0.26103115,0.0024910308,0
218453378,0.05666597,0.25893036,0.002563857,0
218658849,0.056895692,0.25763798,0.0026559287,0
218859313,0.05818445,0.25657135,0.0026149058,0
219059770,0.057312004,0.25620207,0.0031922949,0
219250208,0.057635278,0.25255284,0.0030297884,0
219480738,0.05735559,0.25153354,0.0028070037,0
