timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
705853883,705852928,527625,0.18558334,-0.06583333,0.12875,nan,0,1
706753878,706752928,527625,0.18933333,-0.06666666,0.12875,nan,0,1
707853881,707852931,527625,0.18558334,-0.06,0.12766667,nan,0,1
708853880,708852928,527625,0.18975,-0.0625,0.13,nan,0,1
709854017,709852928,527625,0.18558334,-0.058333334,0.12808333,nan,0,1
710853878,710852928,527625,0.19016667,-0.05875,0.12725,nan,0,1
711853982,711853027,527625,0.18891667,-0.06083333,0.12416667,nan,0,1
712854093,712852930,527625,0.18975,-0.058333334,0.12641667,nan,0,1
713853879,713852928,527625,0.18975,-0.06083333,0.126,nan,0,1
714853887,714852932,527625,0.17308334,-0.060416665,0.12725,nan,0,1
