timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
241225887,241224927,527625,-0.0029166667,-0.16333333,0.1375,nan,0,1
242286103,242285146,527625,-0.0016666667,-0.16141666,0.14058334,nan,0,1
243285883,243284927,527625,0.0054166666,-0.17041667,0.12166666,nan,0,1
244285883,244284927,527625,-0.015166666,-0.1585,0.13666667,nan,0,1
245165887,245164936,527625,-0.00875,-0.16499999,0.13916667,nan,0,1
246286096,246285132,527625,-0.01,-0.15766667,0.12558334,nan,0,1
247285885,247284927,527625,-0.02875,-0.16708334,0.12166666,nan,0,1
248285883,248284930,527625,-0.02375,-0.15891667,0.13599999,nan,0,1
249185884,249184927,527625,-0.022083333,-0.16375,0.13208333,nan,0,1
250286045,250285092,527625,-0.018083334,-0.161,0.1335,nan,0,1
251285883,251284929,527625,-0.024166666,-0.15975,0.13516666,nan,0,1
