timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
257453877,257452928,527625,0.20975,-0.01725,0.10875,nan,0,1
258454004,258453053,527625,0.20891666,-0.02225,0.108333334,nan,0,1
259453878,259452928,527625,0.18683334,-0.027916666,0.14266667,nan,0,1
260453878,260452928,527625,0.18291667,-0.026,0.15016666,nan,0,1
261453883,261452928,527625,0.18291667,-0.025583332,0.1475,nan,0,1
262453880,262452931,527625,0.18416667,-0.04058333,0.14225,nan,0,1
263453905,263452928,527625,0.18516667,-0.036666665,0.14058334,nan,0,1
264454077,264452928,527625,0.18333334,-0.039166667,0.14541666,nan,0,1
265453958,265453007,527625,0.17183334,-0.07558333,0.14,nan,0,1
266453878,266452928,527625,0.17016667,-0.06808333,0.14225,nan,0,1
267333878,267332928,527625,0.18083332,-0.07266667,0.12208333,nan,0,1
268453877,268452928,527625,0.186,-0.07266667,0.12558334,nan,0,1
269453885,269452928,527625,0.15833333,-0.08125,0.14458333,nan,0,1
270453877,270452928,527625,0.16391666,-0.07558333,0.1435,nan,0,1
271454024,271452928,527625,0.16125,-0.0785,0.14583333,nan,0,1
272453882,272452933,527625,0.1625,-0.041416667,0.16475,nan,0,1
273454041,273453089,527625,0.16558333,-0.07433333,0.141,nan,0,1
274453878,274452928,527625,0.171,-0.07225,0.1375,nan,0,1
275453884,275452928,527625,0.16,-0.07475,0.1435,nan,0,1
276453881,276452932,527625,0.16558333,-0.07266667,0.14,nan,0,1
277453881,277452928,527625,0.1635,-0.07725,0.13875,nan,0,1
278453932,278452928,527625,0.16125,-0.07141667,0.141,nan,0,1
279454085,279452928,527625,0.186,-0.075166665,0.1185,nan,0,1
280453973,280453017,527625,0.166,-0.07808333,0.14058334,nan,0,1
281453878,281452928,527625,0.16308333,-0.075166665,0.14266667,nan,0,1
282453893,282452936,527625,0.16516666,-0.07725,0.13833334,nan,0,1
283453887,283452928,527625,0.16475,-0.073916666,0.14308333,nan,0,1
284453880,284452928,527625,0.17141667,-0.075166665,0.13225,nan,0,1
285453878,285452928,527625,0.15958333,-0.08016667,0.141,nan,0,1
286433971,286432928,527625,0.1735,-0.08016667,0.12766667,nan,0,1
287453880,287452928,527625,0.16125,-0.08708333,0.14016667,nan,0,1
288453980,288453022,527625,0.16391666,-0.07558333,0.14141667,nan,0,1
289453882,289452928,527625,0.15375,-0.08916666,0.14391667,nan,0,1
290453888,290452933,527625,0.16516666,-0.07975,0.14625,nan,0,1
291453885,291452929,527625,0.15141666,-0.07975,0.15016666,nan,0,1
292453884,292452928,527625,0.16125,-0.086666666,0.13833334,nan,0,1
293453877,293452928,527625,0.16308333,-0.064166665,0.1435,nan,0,1
294453946,294452928,527625,0.17666666,-0.0735,0.14458333,nan,0,1
295454085,295452928,527625,0.166,-0.087916665,0.14541666,nan,0,1
296453951,296453000,527625,0.18166666,-0.056666665,0.13225,nan,0,1
297454100,297453140,527625,0.17141667,-0.07225,0.13666667,nan,0,1
298453880,298452930,527625,0.17225,-0.076,0.13916667,nan,0,1
299453884,299452928,527625,0.15708333,-0.07266667,0.13916667,nan,0,1
300453879,300452928,527625,0.16641666,-0.076416664,0.14183334,nan,0,1
301453877,301452928,527625,0.16308333,-0.07475,0.13558333,nan,0,1
302453901,302452928,527625,0.16433333,-0.07808333,0.14,nan,0,1
303454061,303452928,527625,0.17058334,-0.076416664,0.14016667,nan,0,1
304453952,304452949,527625,0.166,-0.080583334,0.13666667,nan,0,1
305373882,305372928,527625,0.15541667,-0.07891667,0.14975,nan,0,1
306453890,306452931,527625,0.14225,-0.076416664,0.16916667,nan,0,1
307453957,307452932,527625,0.14083333,-0.071,0.17183334,nan,0,1
