timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
630753877,630752928,527625,0.18208334,-0.05625,0.13083333,nan,0,1
631733877,631732928,527625,0.17625,-0.06333333,0.14058334,nan,0,1
632753927,632752971,527625,0.17958333,-0.065416664,0.1435,nan,0,1
633753879,633752928,527625,0.22291666,-0.050583333,0.030416666,nan,0,1
634753888,634752928,527625,0.061416667,-0.07225,0.21,nan,0,1
635734073,635732928,527625,0.22541666,-0.054583333,0.031,nan,0,1
636773951,636773000,527625,0.18083332,-0.054583333,0.15016666,nan,0,1
637773878,637772928,527625,0.16766666,-0.057916667,0.14808333,nan,0,1
638753878,638752928,527625,0.191,-0.055833332,0.11891667,nan,0,1
639753877,639752928,527625,0.16516666,-0.06625,0.14266667,nan,0,1
640753909,640752928,527625,0.17225,-0.06666666,0.14308333,nan,0,1
641753880,641752931,527625,0.17058334,-0.06625,0.14583333,nan,0,1
642734046,642733093,527625,0.16766666,-0.065416664,0.141,nan,0,1
643753878,643752928,527625,0.19308333,-0.071,0.121249996,nan,0,1
644753877,644752928,527625,0.18766667,-0.06375,0.118083335,nan,0,1
645753882,645752931,527625,0.16766666,-0.065416664,0.14583333,nan,0,1
646753961,646752966,527625,0.17958333,-0.06933333,0.14416666,nan,0,1
647753878,647752928,527625,0.1625,-0.075166665,0.14458333,nan,0,1
648754081,648753129,527625,0.16724999,-0.06891666,0.14416666,nan,0,1
649733931,649732968,527625,0.18375,-0.06708333,0.13166666,nan,0,1
650753881,650752928,527625,0.186,-0.07141667,0.12766667,nan,0,1
651753886,651752932,527625,0.17416666,-0.07225,0.12683333,nan,0,1
